2013,IST,Anadolu Efes Istanbul,/main/results/by-team/?seasoncode=E2013&clubcode=IST,0
2013,BAM,Brose Baskets Bamberg,/main/results/by-team/?seasoncode=E2013&clubcode=BAM,0
2013,NIK,Budivelnik Kiev,/main/results/by-team/?seasoncode=E2013&clubcode=NIK,0
2013,RED,Crvena Zvezda Telekom Belgrade,/main/results/by-team/?seasoncode=E2013&clubcode=RED,0
2013,CSK,CSKA Moscow,/main/results/by-team/?seasoncode=E2013&clubcode=CSK,0
2013,MIL,EA7 Emporio Armani Milan,/main/results/by-team/?seasoncode=E2013&clubcode=MIL,0
2013,BAR,FC Barcelona,/main/results/by-team/?seasoncode=E2013&clubcode=BAR,0
2013,MUN,FC Bayern Munich,/main/results/by-team/?seasoncode=E2013&clubcode=MUN,0
2013,ULK,Fenerbahce Ulker Istanbul,/main/results/by-team/?seasoncode=E2013&clubcode=ULK,0
2013,GAL,Galatasaray Liv Hospital Istanbul,/main/results/by-team/?seasoncode=E2013&clubcode=GAL,0
2013,NTR,JSF Nanterre,/main/results/by-team/?seasoncode=E2013&clubcode=NTR,0
2013,BAS,Laboral Kutxa Vitoria,/main/results/by-team/?seasoncode=E2013&clubcode=BAS,0
2013,LIE,Lietuvos Rytas Vilnius,/main/results/by-team/?seasoncode=E2013&clubcode=LIE,0
2013,TIV,Lokomotiv Kuban Krasnodar,/main/results/by-team/?seasoncode=E2013&clubcode=TIV,0
2013,TEL,Maccabi Electra Tel Aviv,/main/results/by-team/?seasoncode=E2013&clubcode=TEL,0
2013,SIE,Montepaschi Siena,/main/results/by-team/?seasoncode=E2013&clubcode=SIE,0
2013,OLY,Olympiacos Piraeus,/main/results/by-team/?seasoncode=E2013&clubcode=OLY,0
2013,PAN,Panathinaikos Athens,/main/results/by-team/?seasoncode=E2013&clubcode=PAN,0
2013,PAR,Partizan NIS Belgrade,/main/results/by-team/?seasoncode=E2013&clubcode=PAR,0
2013,MAD,Real Madrid,/main/results/by-team/?seasoncode=E2013&clubcode=MAD,0
2013,GSS,Stelmet Zielona Gora,/main/results/by-team/?seasoncode=E2013&clubcode=GSS,0
2013,STR,Strasbourg,/main/results/by-team/?seasoncode=E2013&clubcode=STR,0
2013,MAL,Unicaja Malaga,/main/results/by-team/?seasoncode=E2013&clubcode=MAL,0
2013,ZAL,Zalgiris Kaunas,/main/results/by-team/?seasoncode=E2013&clubcode=ZAL,0
