comp_id,conference_id,conference_name,game_date,home_name,home_href,home_id,away_name,away_href,away_id,score,time,conf_game,status,box_score_href
49384,NAIMBB2_AMEC,American Mideast Conference,"Saturday October 28, 2006",Daemen College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=506"">Daemen College</a>",506,Waterloo ONT,Waterloo ONT,,94-60,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=49384"">94-60</a>"
49859,NAIMBB2_AMEC,American Mideast Conference,"Wednesday November 01, 2006",Ohio Dominican Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=576"">Ohio Dominican Univ</a>",576,Ohio State-Marion,Ohio State-Marion,,127-82,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=49859"">127-82</a>"
47813,NAIMBB2_AMEC,American Mideast Conference,"Friday November 03, 2006",Point Park University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=583"">Point Park University</a>",583,Cornerstone University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=502"">Cornerstone University</a>",502,100-93,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=47813"">100-93</a>"
49383,NAIMBB2_AMEC,American Mideast Conference,"Friday November 03, 2006",Daemen College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=506"">Daemen College</a>",506,Concordia University MI,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=499"">Concordia University MI</a>",499,84-69,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=49383"">84-69</a>"
49144,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 04, 2006",Lindsey Wilson College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=407"">Lindsey Wilson College</a>",407,Cedarville Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=492"">Cedarville Univ</a>",492,81-84,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=49144"">81-84</a>"
50919,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 04, 2006",Shawnee State Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=592"">Shawnee State Univ</a>",592,Pikeville College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=427"">Pikeville College</a>",427,87-60,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=50919"">87-60</a>"
52198,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 04, 2006",Roberts Wesleyan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=586"">Roberts Wesleyan College</a>",586,Waterloo ONT,Waterloo ONT,,81-75,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=52198"">81-75</a>"
59909,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 04, 2006",Concordia University MI,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=499"">Concordia University MI</a>",499,Point Park University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=583"">Point Park University</a>",583,62-90,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=59909"">62-90</a>"
52196,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 04, 2006",Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=615"">Univ of Rio Grande</a>",615,Milligan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=560"">Milligan College</a>",560,72-62,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=52196"">72-62</a>"
49858,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 04, 2006",David N Myers Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=6883"">David N Myers Univ</a>",6883,Ohio Dominican Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;team=576"">Ohio Dominican Univ</a>",576,80-97,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2006&amp;conference=NAIMBB2_AMEC&amp;compID=49858"">80-97</a>"
