comp_id,conference_id,conference_name,game_date,home_name,home_href,home_id,away_name,away_href,away_id,score,time,conf_game,status,box_score_href
124843,NAIMBB2_AMEC,American Mideast Conference,"Friday November 05, 2010",Point Park (Pa.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=583"">Point Park (Pa.)</a>",583,Siena Heights (Mich.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=593"">Siena Heights (Mich.)</a>",593,81-70,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=124843"">81-70</a>"
118075,NAIMBB2_AMEC,American Mideast Conference,"Friday November 05, 2010",Daemen (N.Y.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=506"">Daemen (N.Y.)</a>",506,Univ ME at Fort Kent,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=611"">Univ ME at Fort Kent</a>",611,88-44,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=118075"">88-44</a>"
118074,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 06, 2010",Daemen (N.Y.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=506"">Daemen (N.Y.)</a>",506,Siena Heights (Mich.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=593"">Siena Heights (Mich.)</a>",593,84-61,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=118074"">84-61</a>"
124557,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 06, 2010",Univ ME at Fort Kent,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=611"">Univ ME at Fort Kent</a>",611,Point Park (Pa.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=583"">Point Park (Pa.)</a>",583,63-90,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=124557"">63-90</a>"
128011,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 06, 2010",Northwestern Ohio,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=8254"">Northwestern Ohio</a>",8254,Mount Vernon Nazarene (Ohio),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=567"">Mount Vernon Nazarene (Ohio)</a>",567,78-83,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=128011"">78-83</a>"
129213,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 06, 2010",Wilberforce (Ohio),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=629"">Wilberforce (Ohio)</a>",629,Fisk (Tenn.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=14966"">Fisk (Tenn.)</a>",14966,87-72,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=129213"">87-72</a>"
128033,NAIMBB2_AMEC,American Mideast Conference,"Saturday November 06, 2010",Roberts Wesleyan (N.Y.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=586"">Roberts Wesleyan (N.Y.)</a>",586,SUNY at Canton,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=8262"">SUNY at Canton</a>",8262,88-54,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=128033"">88-54</a>"
128475,NAIMBB2_AMEC,American Mideast Conference,"Tuesday November 09, 2010",Roberts Wesleyan (N.Y.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=586"">Roberts Wesleyan (N.Y.)</a>",586,Paul Smith's College,Paul Smith's College,,100-56,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=128475"">100-56</a>"
128554,NAIMBB2_AMEC,American Mideast Conference,"Wednesday November 10, 2010",Malone University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=551"">Malone University</a>",551,OSU-Mansfield,OSU-Mansfield,,124-28,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=128554"">124-28</a>"
121549,NAIMBB2_AMEC,American Mideast Conference,"Friday November 12, 2010",Cedarville Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=492"">Cedarville Univ</a>",492,Bluefield (Va.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;team=482"">Bluefield (Va.)</a>",482,98-75,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBB&amp;sea=NAIMBB_2010&amp;conference=NAIMBB2_AMEC&amp;compID=121549"">98-75</a>"
