2013,acyqu01,1,1,2012-11-07,22-032,TOR,@,DAL,L,0,4:09,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0,128
2013,acyqu01,2,2,2012-11-17,22-042,TOR,@,BOS,L,0,12:06,1.087,1.000,20.3,24.0,22.0,0.0,9.0,6.5,0.0,11.1,232,99
2013,afflaar01,1,1,2012-11-02,27-018,ORL,,DEN,W,1,32:11,.252,.231,0.0,17.9,9.8,7.9,1.6,2.6,6.7,21.2,60,96
2013,afflaar01,2,2,2012-11-04,27-020,ORL,,PHO,W,1,38:15,.635,.594,3.1,7.5,5.5,3.6,0.0,0.0,5.5,20.8,130,105
2013,afflaar01,3,3,2012-11-06,27-022,ORL,@,CHI,L,1,34:08,.729,.676,3.1,13.7,8.2,32.1,1.5,1.8,0.0,25.8,155,107
2013,afflaar01,4,4,2012-11-07,27-023,ORL,@,MIN,L,1,28:07,.524,.500,0.0,12.2,5.9,0.0,0.0,0.0,14.9,21.3,89,104
2013,afflaar01,5,5,2012-11-09,27-025,ORL,,BRK,L,1,32:21,.500,.500,3.7,13.8,8.9,0.0,0.0,0.0,7.7,21.1,90,126
2013,afflaar01,6,6,2012-11-11,27-027,ORL,@,BRK,L,1,40:48,.495,.412,0.0,19.2,8.5,27.0,1.3,2.2,5.0,23.1,102,91
2013,afflaar01,7,7,2012-11-13,27-029,ORL,,NYK,L,1,38:29,.401,.357,0.0,12.8,6.8,19.5,1.4,0.0,30.2,28.2,67,112
2013,afflaar01,8,8,2012-11-16,27-032,ORL,@,DET,W,1,36:56,.620,.571,0.0,7.2,3.5,3.7,2.7,0.0,11.5,20.4,119,111
2013,afflaar01,9,9,2012-11-18,27-034,ORL,@,TOR,L,1,35:06,.593,.450,0.0,0.0,0.0,10.3,0.0,0.0,19.2,20.5,102,113
2013,afflaar01,10,10,2012-11-19,27-035,ORL,@,ATL,L,1,25:54,.300,.300,3.9,10.1,7.2,14.6,0.0,0.0,23.1,22.5,56,92
2013,afflaar01,11,11,2012-11-21,27-037,ORL,,DET,W,1,25:58,.407,.385,0.0,22.7,12.8,6.9,0.0,0.0,6.3,27.8,80,78
2013,afflaar01,12,12,2012-11-23,27-039,ORL,,CLE,W,1,36:33,.713,.750,4.0,0.0,1.8,8.5,1.5,0.0,23.1,21.3,113,122
2013,afflaar01,13,13,2012-11-25,27-041,ORL,,BOS,L,1,43:29,.395,.395,2.8,2.5,2.6,26.3,2.3,2.8,5.0,20.9,98,113
2013,aldrico01,1,1,2012-11-02,24-002,HOU,@,ATL,W,0,12:31,.667,.667,7.4,0.0,4.1,0.0,0.0,0.0,0.0,9.3,152,112
2013,aldrico01,2,2,2012-11-03,24-003,HOU,,POR,L,0,16:20,.600,.600,11.0,26.0,17.9,0.0,3.2,0.0,16.7,16.0,103,89
2013,aldrico01,3,3,2012-11-07,24-007,HOU,,DEN,L,0,15:34,.602,.500,6.3,14.3,10.1,11.0,0.0,4.8,0.0,9.1,146,103
2013,aldrico01,4,4,2012-11-09,24-009,HOU,@,MEM,L,0,4:50,.333,.333,33.1,0.0,12.3,0.0,0.0,13.2,0.0,29.0,87,106
2013,aldrico01,5,5,2012-11-10,24-010,HOU,,DET,W,0,3:44,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,94,99
2013,aldrico01,6,6,2012-11-16,24-016,HOU,@,POR,L,0,1:49,,,0.0,71.2,34.7,0.0,0.0,0.0,,0.0,,111
2013,aldrico01,7,7,2012-11-18,24-018,HOU,@,LAL,L,0,12:44,.500,.500,8.8,28.3,18.2,11.5,0.0,0.0,14.3,23.4,96,120
2013,aldrico01,8,8,2012-11-19,24-019,HOU,@,UTA,L,0,1:31,,,0.0,65.9,30.4,0.0,0.0,0.0,,0.0,,88
2013,aldrila01,1,1,2012-10-31,27-104,POR,,LAL,W,1,38:42,.465,.450,0.0,10.6,5.0,0.0,0.0,4.6,4.7,24.8,93,117
2013,aldrila01,2,2,2012-11-02,27-106,POR,@,OKC,L,1,35:50,.446,.364,5.4,42.5,22.1,18.9,1.4,0.0,7.5,32.3,95,106
2013,aldrila01,3,3,2012-11-03,27-107,POR,@,HOU,W,1,41:45,.452,.448,7.6,17.2,12.8,33.9,1.2,3.6,9.1,36.5,92,83
2013,aldrila01,4,4,2012-11-05,27-109,POR,@,DAL,L,1,32:12,.492,.474,2.6,33.1,12.3,13.2,1.7,2.6,0.0,26.6,120,124
2013,aldrila01,5,5,2012-11-08,27-112,POR,,LAC,L,1,42:23,.412,.412,2.6,10.6,6.0,23.5,0.0,1.8,5.6,20.1,93,121
2013,aldrila01,6,6,2012-11-10,27-114,POR,,SAS,L,1,41:24,.506,.462,5.5,7.5,6.4,28.9,2.4,8.9,9.5,32.6,110,112
2013,aldrila01,7,7,2012-11-12,27-116,POR,,ATL,L,1,36:11,.413,.308,5.2,14.3,9.0,43.0,2.8,0.0,22.8,25.5,85,101
2013,aldrila01,8,8,2012-11-13,27-117,POR,@,SAC,W,1,36:35,.516,.357,3.9,12.2,8.5,9.2,1.5,4.0,9.8,27.7,113,100
2013,aldrila01,9,9,2012-11-16,27-120,POR,,HOU,W,1,43:15,.632,.579,6.0,11.4,8.8,8.0,0.0,3.9,4.2,25.8,132,118
2013,aldrila01,10,10,2012-11-18,27-122,POR,,CHI,W,1,40:16,.514,.429,9.2,39.7,22.5,3.7,0.0,0.0,10.2,22.4,108,103
2013,aldrila01,11,11,2012-11-21,27-125,POR,@,PHO,L,1,36:13,.378,.333,6.5,25.5,13.8,5.4,0.0,0.0,23.9,25.5,68,130
2013,aldrila01,12,12,2012-11-23,27-127,POR,,MIN,W,1,27:46,.454,.462,4.8,19.6,13.0,0.0,0.0,0.0,12.3,28.8,81,107
2013,aldrila01,13,13,2012-11-26,27-130,POR,@,DET,L,1,40:37,.606,.545,13.6,12.8,13.3,10.8,3.9,5.5,3.6,29.5,133,113
2013,allenla01,1,1,2012-10-31,23-270,PHI,,DEN,W,1,16:58,.255,.200,21.8,0.0,11.2,0.0,0.0,4.0,14.5,17.8,71,94
2013,allenla01,2,2,2012-11-04,23-274,PHI,@,NYK,L,1,25:45,.750,.750,4.5,19.1,11.7,6.6,0.0,3.7,20.0,9.2,126,113
2013,allenla01,3,3,2012-11-05,23-275,PHI,,NYK,L,0,15:37,.254,.143,11.4,7.0,9.4,0.0,0.0,5.9,11.3,24.7,65,124
2013,allenla01,4,4,2012-11-07,23-277,PHI,@,NOH,W,1,27:27,.600,.600,3.9,11.7,7.8,0.0,0.0,3.5,16.7,20.7,96,75
2013,allenla01,5,5,2012-11-09,23-279,PHI,@,BOS,W,1,22:41,.600,.600,6.6,17.2,12.3,6.3,0.0,3.2,0.0,9.8,133,109
2013,allenla01,6,6,2012-11-10,23-280,PHI,@,TOR,W,1,21:26,.000,.000,0.0,0.0,0.0,13.2,0.0,0.0,0.0,11.3,26,104
2013,allenla01,7,7,2012-11-12,23-282,PHI,,MIL,L,1,12:48,.000,.000,8.2,11.4,9.5,10.1,0.0,0.0,33.3,10.5,39,110
2013,allenla01,8,8,2012-11-14,23-284,PHI,,DET,L,0,26:20,.643,.600,13.0,9.3,11.5,0.0,2.0,2.8,0.0,19.4,135,105
2013,allenla01,9,9,2012-11-16,23-286,PHI,,UTA,W,0,28:48,.455,.455,20.3,11.9,16.1,15.8,0.0,5.6,0.0,18.1,125,107
2013,allenla01,10,10,2012-11-18,23-288,PHI,,CLE,W,0,21:36,.170,.000,5.7,8.9,7.5,19.6,0.0,6.9,25.4,18.2,55,99
2013,allenla01,11,11,2012-11-20,23-290,PHI,,TOR,W,0,24:58,.410,.250,8.5,17.5,13.0,5.0,0.0,11.7,17.0,11.2,97,103
2013,allenla01,12,12,2012-11-21,23-291,PHI,@,CLE,L,0,2:20,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,115
2013,allenla01,13,13,2012-11-24,23-294,PHI,,OKC,L,1,28:17,.820,.750,10.4,7.6,8.8,14.3,2.0,5.6,29.1,11.4,130,120
2013,allenla01,14,14,2012-11-25,23-295,PHI,,PHO,W,1,26:07,.583,.556,9.7,20.4,14.9,6.2,0.0,5.1,0.0,17.5,128,108
2013,allenra02,1,1,2012-10-30,37-102,MIA,,BOS,W,0,30:35,.903,.857,0.0,8.3,4.1,8.9,0.0,0.0,0.0,16.3,184,120
2013,allenra02,2,2,2012-11-02,37-105,MIA,@,NYK,L,0,26:45,.500,.500,0.0,7.6,4.4,18.3,0.0,0.0,28.6,12.9,86,124
2013,allenra02,3,3,2012-11-03,37-106,MIA,,DEN,W,0,28:40,.924,.917,4.7,15.6,10.6,5.7,3.5,2.3,7.4,21.9,159,118
2013,allenra02,4,4,2012-11-05,37-108,MIA,,PHO,W,0,28:25,.697,.611,0.0,19.5,11.6,25.2,1.7,0.0,15.7,19.7,133,99
2013,allenra02,5,5,2012-11-07,37-110,MIA,,BRK,W,0,26:43,.750,.750,0.0,12.0,6.7,5.5,0.0,0.0,14.3,13.1,123,87
