1968,"Fri, Oct 13, 1967",/boxscores/index.cgi?month=10&day=13&year=1967,Box Score,/boxscores/196710130OAK.html,Anaheim Amigos,/teams/ANA/1968.html,129,Oakland Oaks,/teams/OAK/1968.html,134,,
1968,"Sat, Oct 14, 1967",/boxscores/index.cgi?month=10&day=14&year=1967,Box Score,/boxscores/196710140INA.html,Kentucky Colonels,/teams/KEN/1968.html,95,Indiana Pacers,/teams/INA/1968.html,117,,
1968,"Sun, Oct 15, 1967",/boxscores/index.cgi?month=10&day=15&year=1967,Box Score,/boxscores/196710150DNR.html,Anaheim Amigos,/teams/ANA/1968.html,105,Denver Rockets,/teams/DNR/1968.html,110,,
1968,"Mon, Oct 16, 1967",/boxscores/index.cgi?month=10&day=16&year=1967,Box Score,/boxscores/196710160DLC.html,Anaheim Amigos,/teams/ANA/1968.html,125,Dallas Chaparrals,/teams/DLC/1968.html,129,,
1968,"Tue, Oct 17, 1967",/boxscores/index.cgi?month=10&day=17&year=1967,Box Score,/boxscores/196710170DNR.html,Houston Mavericks,/teams/HSM/1968.html,102,Denver Rockets,/teams/DNR/1968.html,85,,
1968,"Wed, Oct 18, 1967",/boxscores/index.cgi?month=10&day=18&year=1967,Box Score,/boxscores/196710180INA.html,Anaheim Amigos,/teams/ANA/1968.html,103,Indiana Pacers,/teams/INA/1968.html,106,,
1968,"Thu, Oct 19, 1967",/boxscores/index.cgi?month=10&day=19&year=1967,Box Score,/boxscores/196710190NOB.html,Houston Mavericks,/teams/HSM/1968.html,112,New Orleans Buccaneers,/teams/NOB/1968.html,120,,
1968,"Thu, Oct 19, 1967",/boxscores/index.cgi?month=10&day=19&year=1967,Box Score,/boxscores/196710190OAK.html,Denver Rockets,/teams/DNR/1968.html,104,Oakland Oaks,/teams/OAK/1968.html,91,,
1968,"Fri, Oct 20, 1967",/boxscores/index.cgi?month=10&day=20&year=1967,Box Score,/boxscores/196710200KEN.html,Indiana Pacers,/teams/INA/1968.html,106,Kentucky Colonels,/teams/KEN/1968.html,99,,
1968,"Fri, Oct 20, 1967",/boxscores/index.cgi?month=10&day=20&year=1967,Box Score,/boxscores/196710200OAK.html,Denver Rockets,/teams/DNR/1968.html,102,Oakland Oaks,/teams/OAK/1968.html,112,,"at San Jose, CA"
1968,"Sat, Oct 21, 1967",/boxscores/index.cgi?month=10&day=21&year=1967,Box Score,/boxscores/196710210NOB.html,Indiana Pacers,/teams/INA/1968.html,114,New Orleans Buccaneers,/teams/NOB/1968.html,111,,
1968,"Sun, Oct 22, 1967",/boxscores/index.cgi?month=10&day=22&year=1967,Box Score,/boxscores/196710220DLC.html,Indiana Pacers,/teams/INA/1968.html,121,Dallas Chaparrals,/teams/DLC/1968.html,101,,
1968,"Sun, Oct 22, 1967",/boxscores/index.cgi?month=10&day=22&year=1967,Box Score,/boxscores/196710220MNM.html,Kentucky Colonels,/teams/KEN/1968.html,104,Minnesota Muskies,/teams/MNM/1968.html,96,,
1968,"Mon, Oct 23, 1967",/boxscores/index.cgi?month=10&day=23&year=1967,Box Score,/boxscores/196710230HSM.html,Dallas Chaparrals,/teams/DLC/1968.html,100,Houston Mavericks,/teams/HSM/1968.html,83,,
1968,"Mon, Oct 23, 1967",/boxscores/index.cgi?month=10&day=23&year=1967,Box Score,/boxscores/196710230NJA.html,Pittsburgh Pipers,/teams/PTP/1968.html,110,New Jersey Americans,/teams/NJA/1968.html,107,,
