1957,"Sat, Oct 27, 1956",/boxscores/index.cgi?month=10&day=27&year=1956,,Box Score,/boxscores/195610270NYK.html,Boston Celtics,/teams/BOS/1957.html,BOS,115,New York Knicks,/teams/NYK/1957.html,NYK,112,,
1957,"Sat, Oct 27, 1956",/boxscores/index.cgi?month=10&day=27&year=1956,,Box Score,/boxscores/195610270PHW.html,Syracuse Nationals,/teams/SYR/1957.html,SYR,109,Philadelphia Warriors,/teams/PHW/1957.html,PHW,103,2OT,"at New York, NY"
1957,"Sat, Oct 27, 1956",/boxscores/index.cgi?month=10&day=27&year=1956,,Box Score,/boxscores/195610270ROC.html,Fort Wayne Pistons,/teams/FTW/1957.html,FTW,85,Rochester Royals,/teams/ROC/1957.html,ROC,88,,
1957,"Sat, Oct 27, 1956",/boxscores/index.cgi?month=10&day=27&year=1956,,Box Score,/boxscores/195610270STL.html,Minneapolis Lakers,/teams/MNL/1957.html,MNL,75,St. Louis Hawks,/teams/STL/1957.html,STL,97,,
1957,"Sun, Oct 28, 1956",/boxscores/index.cgi?month=10&day=28&year=1956,,Box Score,/boxscores/195610280FTW.html,Minneapolis Lakers,/teams/MNL/1957.html,MNL,88,Fort Wayne Pistons,/teams/FTW/1957.html,FTW,94,,
1957,"Sun, Oct 28, 1956",/boxscores/index.cgi?month=10&day=28&year=1956,,Box Score,/boxscores/195610280SYR.html,Rochester Royals,/teams/ROC/1957.html,ROC,75,Syracuse Nationals,/teams/SYR/1957.html,SYR,91,,
1957,"Thu, Nov 1, 1956",/boxscores/index.cgi?month=11&day=1&year=1956,,Box Score,/boxscores/195611010MNL.html,Rochester Royals,/teams/ROC/1957.html,ROC,88,Minneapolis Lakers,/teams/MNL/1957.html,MNL,97,,"at Johnstown, PA"
1957,"Sat, Nov 3, 1956",/boxscores/index.cgi?month=11&day=3&year=1956,,Box Score,/boxscores/195611030BOS.html,New York Knicks,/teams/NYK/1957.html,NYK,113,Boston Celtics,/teams/BOS/1957.html,BOS,107,,
1957,"Sat, Nov 3, 1956",/boxscores/index.cgi?month=11&day=3&year=1956,,Box Score,/boxscores/195611030PHW.html,Fort Wayne Pistons,/teams/FTW/1957.html,FTW,81,Philadelphia Warriors,/teams/PHW/1957.html,PHW,116,,
1957,"Sat, Nov 3, 1956",/boxscores/index.cgi?month=11&day=3&year=1956,,Box Score,/boxscores/195611030ROC.html,Minneapolis Lakers,/teams/MNL/1957.html,MNL,95,Rochester Royals,/teams/ROC/1957.html,ROC,85,,
1957,"Sat, Nov 3, 1956",/boxscores/index.cgi?month=11&day=3&year=1956,,Box Score,/boxscores/195611030STL.html,Syracuse Nationals,/teams/SYR/1957.html,SYR,75,St. Louis Hawks,/teams/STL/1957.html,STL,73,,"at Buffalo, NY"
1957,"Sun, Nov 4, 1956",/boxscores/index.cgi?month=11&day=4&year=1956,,Box Score,/boxscores/195611040FTW.html,New York Knicks,/teams/NYK/1957.html,NYK,96,Fort Wayne Pistons,/teams/FTW/1957.html,FTW,83,,
1957,"Sun, Nov 4, 1956",/boxscores/index.cgi?month=11&day=4&year=1956,,Box Score,/boxscores/195611040MNL.html,Rochester Royals,/teams/ROC/1957.html,ROC,87,Minneapolis Lakers,/teams/MNL/1957.html,MNL,88,,
1957,"Sun, Nov 4, 1956",/boxscores/index.cgi?month=11&day=4&year=1956,,Box Score,/boxscores/195611040SYR.html,St. Louis Hawks,/teams/STL/1957.html,STL,78,Syracuse Nationals,/teams/SYR/1957.html,SYR,76,,
1957,"Wed, Nov 7, 1956",/boxscores/index.cgi?month=11&day=7&year=1956,,Box Score,/boxscores/195611070ROC.html,Philadelphia Warriors,/teams/PHW/1957.html,PHW,80,Rochester Royals,/teams/ROC/1957.html,ROC,81,,
1957,"Wed, Nov 7, 1956",/boxscores/index.cgi?month=11&day=7&year=1956,,Box Score,/boxscores/195611070STL.html,New York Knicks,/teams/NYK/1957.html,NYK,101,St. Louis Hawks,/teams/STL/1957.html,STL,107,,
1957,"Fri, Nov 9, 1956",/boxscores/index.cgi?month=11&day=9&year=1956,,Box Score,/boxscores/195611090PHW.html,Rochester Royals,/teams/ROC/1957.html,ROC,95,Philadelphia Warriors,/teams/PHW/1957.html,PHW,93,,
1957,"Sat, Nov 10, 1956",/boxscores/index.cgi?month=11&day=10&year=1956,,Box Score,/boxscores/195611100BOS.html,Minneapolis Lakers,/teams/MNL/1957.html,MNL,110,Boston Celtics,/teams/BOS/1957.html,BOS,117,,
1957,"Sat, Nov 10, 1956",/boxscores/index.cgi?month=11&day=10&year=1956,,Box Score,/boxscores/195611100PHW.html,New York Knicks,/teams/NYK/1957.html,NYK,81,Philadelphia Warriors,/teams/PHW/1957.html,PHW,83,,
1957,"Sat, Nov 10, 1956",/boxscores/index.cgi?month=11&day=10&year=1956,,Box Score,/boxscores/195611100ROC.html,Syracuse Nationals,/teams/SYR/1957.html,SYR,76,Rochester Royals,/teams/ROC/1957.html,ROC,90,,
1957,"Sat, Nov 10, 1956",/boxscores/index.cgi?month=11&day=10&year=1956,,Box Score,/boxscores/195611100STL.html,Fort Wayne Pistons,/teams/FTW/1957.html,FTW,79,St. Louis Hawks,/teams/STL/1957.html,STL,86,,
1957,"Sun, Nov 11, 1956",/boxscores/index.cgi?month=11&day=11&year=1956,,Box Score,/boxscores/195611110FTW.html,St. Louis Hawks,/teams/STL/1957.html,STL,81,Fort Wayne Pistons,/teams/FTW/1957.html,FTW,96,,
1957,"Sun, Nov 11, 1956",/boxscores/index.cgi?month=11&day=11&year=1956,,Box Score,/boxscores/195611110MNL.html,Rochester Royals,/teams/ROC/1957.html,ROC,94,Minneapolis Lakers,/teams/MNL/1957.html,MNL,82,,"at New York, NY"
