1994,east,Atlantic Division,New York Knicks* (2),NYK,/teams/NYK/1994.html,57,25,.695,—,98.5,91.5,6.48
1994,east,Atlantic Division,Orlando Magic* (4),ORL,/teams/ORL/1994.html,50,32,.610,7.0,105.7,101.8,3.68
1994,east,Atlantic Division,New Jersey Nets* (7),NJN,/teams/NJN/1994.html,45,37,.549,12.0,103.2,101.0,2.11
1994,east,Atlantic Division,Miami Heat* (8),MIA,/teams/MIA/1994.html,42,40,.512,15.0,103.4,100.7,2.40
1994,east,Atlantic Division,Boston Celtics (10),BOS,/teams/BOS/1994.html,32,50,.390,25.0,100.8,105.1,-4.28
1994,east,Atlantic Division,Philadelphia 76ers (11),PHI,/teams/PHI/1994.html,25,57,.305,32.0,98.0,105.6,-7.37
1994,east,Atlantic Division,Washington Bullets (12),WSB,/teams/WSB/1994.html,24,58,.293,33.0,100.4,107.7,-7.13
1994,east,Central Division,Atlanta Hawks* (1),ATL,/teams/ATL/1994.html,57,25,.695,—,101.4,96.2,4.94
1994,east,Central Division,Chicago Bulls* (3),CHI,/teams/CHI/1994.html,55,27,.671,2.0,98.0,94.9,2.87
1994,east,Central Division,Indiana Pacers* (5),IND,/teams/IND/1994.html,47,35,.573,10.0,101.0,97.5,3.26
1994,east,Central Division,Cleveland Cavaliers* (6),CLE,/teams/CLE/1994.html,47,35,.573,10.0,101.2,97.1,3.64
1994,east,Central Division,Charlotte Hornets (9),CHH,/teams/CHH/1994.html,41,41,.500,16.0,106.5,106.7,-0.23
1994,east,Central Division,Milwaukee Bucks (13),MIL,/teams/MIL/1994.html,20,62,.244,37.0,96.9,103.4,-6.24
1994,east,Central Division,Detroit Pistons (14),DET,/teams/DET/1994.html,20,62,.244,37.0,96.9,104.7,-7.46
1994,west,Midwest Division,Houston Rockets* (2),HOU,/teams/HOU/1994.html,58,24,.707,—,101.1,96.8,4.19
1994,west,Midwest Division,San Antonio Spurs* (4),SAS,/teams/SAS/1994.html,55,27,.671,3.0,100.0,94.8,5.05
1994,west,Midwest Division,Utah Jazz* (5),UTA,/teams/UTA/1994.html,53,29,.646,5.0,101.9,97.7,4.10
1994,west,Midwest Division,Denver Nuggets* (8),DEN,/teams/DEN/1994.html,42,40,.512,16.0,100.3,98.8,1.54
1994,west,Midwest Division,Minnesota Timberwolves (12),MIN,/teams/MIN/1994.html,20,62,.244,38.0,96.7,103.6,-6.55
1994,west,Midwest Division,Dallas Mavericks (13),DAL,/teams/DAL/1994.html,13,69,.159,45.0,95.1,103.8,-8.19
1994,west,Pacific Division,Seattle SuperSonics* (1),SEA,/teams/SEA/1994.html,63,19,.768,—,105.9,96.9,8.68
1994,west,Pacific Division,Phoenix Suns* (3),PHO,/teams/PHO/1994.html,56,26,.683,7.0,108.2,103.4,4.68
1994,west,Pacific Division,Golden State Warriors* (6),GSW,/teams/GSW/1994.html,50,32,.610,13.0,107.9,106.1,1.76
1994,west,Pacific Division,Portland Trail Blazers* (7),POR,/teams/POR/1994.html,47,35,.573,16.0,107.3,104.6,2.60
1994,west,Pacific Division,Los Angeles Lakers (9),LAL,/teams/LAL/1994.html,33,49,.402,30.0,100.4,104.7,-3.93
1994,west,Pacific Division,Sacramento Kings (10),SAC,/teams/SAC/1994.html,28,54,.341,35.0,101.1,106.9,-5.32
1994,west,Pacific Division,Los Angeles Clippers (11),LAC,/teams/LAC/1994.html,27,55,.329,36.0,103.0,108.7,-5.28
