2006,"Sat, Apr 22, 2006",/boxscores/index.cgi?month=4&day=22&year=2006,3:00 pm,Box Score,/boxscores/200604220CLE.html,Washington Wizards,/teams/WAS/2006.html,86,Cleveland Cavaliers,/teams/CLE/2006.html,97,,
2006,"Sat, Apr 22, 2006",/boxscores/index.cgi?month=4&day=22&year=2006,7:30 pm,Box Score,/boxscores/200604220LAC.html,Denver Nuggets,/teams/DEN/2006.html,87,Los Angeles Clippers,/teams/LAC/2006.html,89,,
2006,"Sat, Apr 22, 2006",/boxscores/index.cgi?month=4&day=22&year=2006,8:00 pm,Box Score,/boxscores/200604220MIA.html,Chicago Bulls,/teams/CHI/2006.html,106,Miami Heat,/teams/MIA/2006.html,111,,
2006,"Sat, Apr 22, 2006",/boxscores/index.cgi?month=4&day=22&year=2006,4:30 pm,Box Score,/boxscores/200604220SAS.html,Sacramento Kings,/teams/SAC/2006.html,88,San Antonio Spurs,/teams/SAS/2006.html,122,,
2006,"Sun, Apr 23, 2006",/boxscores/index.cgi?month=4&day=23&year=2006,8:30 pm,Box Score,/boxscores/200604230DAL.html,Memphis Grizzlies,/teams/MEM/2006.html,93,Dallas Mavericks,/teams/DAL/2006.html,103,,
2006,"Sun, Apr 23, 2006",/boxscores/index.cgi?month=4&day=23&year=2006,7:00 pm,Box Score,/boxscores/200604230DET.html,Milwaukee Bucks,/teams/MIL/2006.html,74,Detroit Pistons,/teams/DET/2006.html,92,,
2006,"Sun, Apr 23, 2006",/boxscores/index.cgi?month=4&day=23&year=2006,1:00 pm,Box Score,/boxscores/200604230NJN.html,Indiana Pacers,/teams/IND/2006.html,90,New Jersey Nets,/teams/NJN/2006.html,88,,
2006,"Sun, Apr 23, 2006",/boxscores/index.cgi?month=4&day=23&year=2006,12:30 pm,Box Score,/boxscores/200604230PHO.html,Los Angeles Lakers,/teams/LAL/2006.html,102,Phoenix Suns,/teams/PHO/2006.html,107,,
2006,"Mon, Apr 24, 2006",/boxscores/index.cgi?month=4&day=24&year=2006,7:30 pm,Box Score,/boxscores/200604240LAC.html,Denver Nuggets,/teams/DEN/2006.html,87,Los Angeles Clippers,/teams/LAC/2006.html,98,,
2006,"Mon, Apr 24, 2006",/boxscores/index.cgi?month=4&day=24&year=2006,8:00 pm,Box Score,/boxscores/200604240MIA.html,Chicago Bulls,/teams/CHI/2006.html,108,Miami Heat,/teams/MIA/2006.html,115,,
2006,"Tue, Apr 25, 2006",/boxscores/index.cgi?month=4&day=25&year=2006,7:00 pm,Box Score,/boxscores/200604250CLE.html,Washington Wizards,/teams/WAS/2006.html,89,Cleveland Cavaliers,/teams/CLE/2006.html,84,,
2006,"Tue, Apr 25, 2006",/boxscores/index.cgi?month=4&day=25&year=2006,8:00 pm,Box Score,/boxscores/200604250NJN.html,Indiana Pacers,/teams/IND/2006.html,75,New Jersey Nets,/teams/NJN/2006.html,90,,
2006,"Tue, Apr 25, 2006",/boxscores/index.cgi?month=4&day=25&year=2006,8:30 pm,Box Score,/boxscores/200604250SAS.html,Sacramento Kings,/teams/SAC/2006.html,119,San Antonio Spurs,/teams/SAS/2006.html,128,OT,
