2007,east,Atlantic Division,Toronto Raptors* (3),TOR,/teams/TOR/2007.html,47,35,.573,—,99.5,98.5,0.61
2007,east,Atlantic Division,New Jersey Nets* (6),NJN,/teams/NJN/2007.html,41,41,.500,6.0,97.6,98.3,-1.00
2007,east,Atlantic Division,Philadelphia 76ers (10),PHI,/teams/PHI/2007.html,35,47,.427,12.0,94.9,98.0,-3.26
2007,east,Atlantic Division,New York Knicks (12),NYK,/teams/NYK/2007.html,33,49,.402,14.0,97.5,100.3,-3.06
2007,east,Atlantic Division,Boston Celtics (15),BOS,/teams/BOS/2007.html,24,58,.293,23.0,95.8,99.2,-3.70
2007,east,Central Division,Detroit Pistons* (1),DET,/teams/DET/2007.html,53,29,.646,—,96.0,91.8,3.69
2007,east,Central Division,Cleveland Cavaliers* (2),CLE,/teams/CLE/2007.html,50,32,.610,3.0,96.8,92.9,3.33
2007,east,Central Division,Chicago Bulls* (5),CHI,/teams/CHI/2007.html,49,33,.598,4.0,98.8,93.8,4.52
2007,east,Central Division,Indiana Pacers (9),IND,/teams/IND/2007.html,35,47,.427,18.0,95.6,98.0,-2.62
2007,east,Central Division,Milwaukee Bucks (14),MIL,/teams/MIL/2007.html,28,54,.341,25.0,99.7,104.0,-4.43
2007,east,Southeast Division,Miami Heat* (4),MIA,/teams/MIA/2007.html,44,38,.537,—,94.6,95.5,-1.21
2007,east,Southeast Division,Washington Wizards* (7),WAS,/teams/WAS/2007.html,41,41,.500,3.0,104.3,104.9,-0.80
2007,east,Southeast Division,Orlando Magic* (8),ORL,/teams/ORL/2007.html,40,42,.488,4.0,94.8,94.0,0.35
2007,east,Southeast Division,Charlotte Bobcats (11),CHA,/teams/CHA/2007.html,33,49,.402,11.0,96.9,100.6,-3.97
2007,east,Southeast Division,Atlanta Hawks (13),ATL,/teams/ATL/2007.html,30,52,.366,14.0,93.7,98.4,-4.86
2007,west,Northwest Division,Utah Jazz* (4),UTA,/teams/UTA/2007.html,51,31,.622,—,101.5,98.6,3.06
2007,west,Northwest Division,Denver Nuggets* (6),DEN,/teams/DEN/2007.html,45,37,.549,6.0,105.4,103.7,1.69
2007,west,Northwest Division,Portland Trail Blazers (12),POR,/teams/POR/2007.html,32,50,.390,19.0,94.1,98.4,-3.78
2007,west,Northwest Division,Minnesota Timberwolves (13),MIN,/teams/MIN/2007.html,32,50,.390,19.0,96.1,99.7,-3.16
2007,west,Northwest Division,Seattle SuperSonics (14),SEA,/teams/SEA/2007.html,31,51,.378,20.0,99.1,102.0,-2.45
2007,west,Pacific Division,Phoenix Suns* (2),PHO,/teams/PHO/2007.html,61,21,.744,—,110.2,102.9,7.28
2007,west,Pacific Division,Los Angeles Lakers* (7),LAL,/teams/LAL/2007.html,42,40,.512,19.0,103.3,103.4,0.24
2007,west,Pacific Division,Golden State Warriors* (8),GSW,/teams/GSW/2007.html,42,40,.512,19.0,106.5,106.9,0.00
2007,west,Pacific Division,Los Angeles Clippers (9),LAC,/teams/LAC/2007.html,40,42,.488,21.0,95.6,96.1,-0.07
2007,west,Pacific Division,Sacramento Kings (11),SAC,/teams/SAC/2007.html,33,49,.402,28.0,101.3,103.1,-1.35
2007,west,Southwest Division,Dallas Mavericks* (1),DAL,/teams/DAL/2007.html,67,15,.817,—,100.0,92.8,7.28
2007,west,Southwest Division,San Antonio Spurs* (3),SAS,/teams/SAS/2007.html,58,24,.707,9.0,98.5,90.1,8.35
2007,west,Southwest Division,Houston Rockets* (5),HOU,/teams/HOU/2007.html,52,30,.634,15.0,97.0,92.1,5.04
2007,west,Southwest Division,New Orleans/Oklahoma City Hornets (10),NOK,/teams/NOK/2007.html,39,43,.476,28.0,95.5,97.1,-1.19
2007,west,Southwest Division,Memphis Grizzlies (15),MEM,/teams/MEM/2007.html,22,60,.268,45.0,101.6,106.7,-4.44
