1986,"Thu, Apr 17, 1986",/boxscores/index.cgi?month=4&day=17&year=1986,,Box Score,/boxscores/198604170ATL.html,Detroit Pistons,/teams/DET/1986.html,122,Atlanta Hawks,/teams/ATL/1986.html,140,,
1986,"Thu, Apr 17, 1986",/boxscores/index.cgi?month=4&day=17&year=1986,,Box Score,/boxscores/198604170BOS.html,Chicago Bulls,/teams/CHI/1986.html,104,Boston Celtics,/teams/BOS/1986.html,123,,
1986,"Thu, Apr 17, 1986",/boxscores/index.cgi?month=4&day=17&year=1986,,Box Score,/boxscores/198604170HOU.html,Sacramento Kings,/teams/SAC/1986.html,87,Houston Rockets,/teams/HOU/1986.html,107,,
1986,"Thu, Apr 17, 1986",/boxscores/index.cgi?month=4&day=17&year=1986,,Box Score,/boxscores/198604170LAL.html,San Antonio Spurs,/teams/SAS/1986.html,88,Los Angeles Lakers,/teams/LAL/1986.html,135,,
1986,"Fri, Apr 18, 1986",/boxscores/index.cgi?month=4&day=18&year=1986,,Box Score,/boxscores/198604180DAL.html,Utah Jazz,/teams/UTA/1986.html,93,Dallas Mavericks,/teams/DAL/1986.html,101,,
1986,"Fri, Apr 18, 1986",/boxscores/index.cgi?month=4&day=18&year=1986,,Box Score,/boxscores/198604180DEN.html,Portland Trail Blazers,/teams/POR/1986.html,126,Denver Nuggets,/teams/DEN/1986.html,133,,
1986,"Fri, Apr 18, 1986",/boxscores/index.cgi?month=4&day=18&year=1986,,Box Score,/boxscores/198604180MIL.html,New Jersey Nets,/teams/NJN/1986.html,107,Milwaukee Bucks,/teams/MIL/1986.html,119,,
1986,"Fri, Apr 18, 1986",/boxscores/index.cgi?month=4&day=18&year=1986,,Box Score,/boxscores/198604180PHI.html,Washington Bullets,/teams/WSB/1986.html,95,Philadelphia 76ers,/teams/PHI/1986.html,94,,
1986,"Sat, Apr 19, 1986",/boxscores/index.cgi?month=4&day=19&year=1986,,Box Score,/boxscores/198604190ATL.html,Detroit Pistons,/teams/DET/1986.html,125,Atlanta Hawks,/teams/ATL/1986.html,137,,
1986,"Sat, Apr 19, 1986",/boxscores/index.cgi?month=4&day=19&year=1986,,Box Score,/boxscores/198604190HOU.html,Sacramento Kings,/teams/SAC/1986.html,103,Houston Rockets,/teams/HOU/1986.html,111,,
