2001,1,"Tue, Oct 31, 2000",/boxscores/index.cgi?month=10&day=31&year=2000,8:00p EST,,Box Score,/boxscores/200010310NYK.html,@,New York Knicks,/teams/NYK/2001.html,W,,101,72,1,0,W 1,
2001,2,"Wed, Nov 1, 2000",/boxscores/index.cgi?month=11&day=1&year=2000,7:00p EST,,Box Score,/boxscores/200011010PHI.html,,Toronto Raptors,/teams/TOR/2001.html,W,,104,98,2,0,W 2,
2001,3,"Fri, Nov 3, 2000",/boxscores/index.cgi?month=11&day=3&year=2000,7:30p EST,,Box Score,/boxscores/200011030ORL.html,@,Orlando Magic,/teams/ORL/2001.html,W,,87,80,3,0,W 3,
2001,4,"Sat, Nov 4, 2000",/boxscores/index.cgi?month=11&day=4&year=2000,7:30p EST,,Box Score,/boxscores/200011040MIA.html,@,Miami Heat,/teams/MIA/2001.html,W,,84,82,4,0,W 4,
2001,5,"Wed, Nov 8, 2000",/boxscores/index.cgi?month=11&day=8&year=2000,7:00p EST,,Box Score,/boxscores/200011080PHI.html,,Detroit Pistons,/teams/DET/2001.html,W,,103,94,5,0,W 5,
2001,6,"Thu, Nov 9, 2000",/boxscores/index.cgi?month=11&day=9&year=2000,7:00p EST,,Box Score,/boxscores/200011090MIN.html,@,Minnesota Timberwolves,/teams/MIN/2001.html,W,,84,82,6,0,W 6,
2001,7,"Sat, Nov 11, 2000",/boxscores/index.cgi?month=11&day=11&year=2000,8:00p EST,,Box Score,/boxscores/200011110PHI.html,,Boston Celtics,/teams/BOS/2001.html,W,,85,83,7,0,W 7,
2001,8,"Wed, Nov 15, 2000",/boxscores/index.cgi?month=11&day=15&year=2000,7:00p EST,,Box Score,/boxscores/200011150PHI.html,,Cleveland Cavaliers,/teams/CLE/2001.html,W,,107,98,8,0,W 8,
2001,9,"Fri, Nov 17, 2000",/boxscores/index.cgi?month=11&day=17&year=2000,7:00p EST,,Box Score,/boxscores/200011170PHI.html,,Miami Heat,/teams/MIA/2001.html,W,,94,73,9,0,W 9,
2001,10,"Mon, Nov 20, 2000",/boxscores/index.cgi?month=11&day=20&year=2000,7:00p EST,,Box Score,/boxscores/200011200BOS.html,@,Boston Celtics,/teams/BOS/2001.html,W,,114,90,10,0,W 10,
2001,11,"Wed, Nov 22, 2000",/boxscores/index.cgi?month=11&day=22&year=2000,7:30p EST,,Box Score,/boxscores/200011220CHH.html,@,Charlotte Hornets,/teams/CHH/2001.html,L,,73,88,10,1,L 1,
2001,12,"Fri, Nov 24, 2000",/boxscores/index.cgi?month=11&day=24&year=2000,7:30p EST,,Box Score,/boxscores/200011240ATL.html,@,Atlanta Hawks,/teams/ATL/2001.html,W,,76,67,11,1,W 1,
2001,13,"Sat, Nov 25, 2000",/boxscores/index.cgi?month=11&day=25&year=2000,7:30p EST,,Box Score,/boxscores/200011250SAS.html,@,San Antonio Spurs,/teams/SAS/2001.html,L,,76,96,11,2,L 1,
2001,14,"Wed, Nov 29, 2000",/boxscores/index.cgi?month=11&day=29&year=2000,7:00p EST,,Box Score,/boxscores/200011290PHI.html,,Washington Wizards,/teams/WAS/2001.html,W,,93,87,12,2,W 1,
2001,15,"Fri, Dec 1, 2000",/boxscores/index.cgi?month=12&day=1&year=2000,7:00p EST,,Box Score,/boxscores/200012010PHI.html,,Charlotte Hornets,/teams/CHH/2001.html,W,,95,74,13,2,W 2,
2001,16,"Sat, Dec 2, 2000",/boxscores/index.cgi?month=12&day=2&year=2000,7:30p EST,,Box Score,/boxscores/200012020CLE.html,@,Cleveland Cavaliers,/teams/CLE/2001.html,W,,112,78,14,2,W 3,
2001,17,"Mon, Dec 4, 2000",/boxscores/index.cgi?month=12&day=4&year=2000,7:00p EST,,Box Score,/boxscores/200012040DEN.html,@,Denver Nuggets,/teams/DEN/2001.html,L,,98,105,14,3,L 1,
2001,18,"Tue, Dec 5, 2000",/boxscores/index.cgi?month=12&day=5&year=2000,7:30p EST,,Box Score,/boxscores/200012050LAL.html,@,Los Angeles Lakers,/teams/LAL/2001.html,L,,85,96,14,4,L 2,
2001,19,"Fri, Dec 8, 2000",/boxscores/index.cgi?month=12&day=8&year=2000,7:00p EST,,Box Score,/boxscores/200012080POR.html,@,Portland Trail Blazers,/teams/POR/2001.html,W,,107,94,15,4,W 1,
2001,20,"Sat, Dec 9, 2000",/boxscores/index.cgi?month=12&day=9&year=2000,7:00p EST,,Box Score,/boxscores/200012090VAN.html,@,Vancouver Grizzlies,/teams/VAN/2001.html,W,,83,79,16,4,W 2,
2001,21,"Mon, Dec 11, 2000",/boxscores/index.cgi?month=12&day=11&year=2000,7:00p EST,,Box Score,/boxscores/200012110PHI.html,,Minnesota Timberwolves,/teams/MIN/2001.html,L,OT,91,96,16,5,L 1,
2001,22,"Wed, Dec 13, 2000",/boxscores/index.cgi?month=12&day=13&year=2000,7:00p EST,,Box Score,/boxscores/200012130WAS.html,@,Washington Wizards,/teams/WAS/2001.html,W,,102,82,17,5,W 1,
2001,23,"Fri, Dec 15, 2000",/boxscores/index.cgi?month=12&day=15&year=2000,7:00p EST,,Box Score,/boxscores/200012150PHI.html,,Dallas Mavericks,/teams/DAL/2001.html,L,,94,112,17,6,L 1,
2001,24,"Sat, Dec 16, 2000",/boxscores/index.cgi?month=12&day=16&year=2000,7:30p EST,,Box Score,/boxscores/200012160CHI.html,@,Chicago Bulls,/teams/CHI/2001.html,W,,99,91,18,6,W 1,
2001,25,"Wed, Dec 20, 2000",/boxscores/index.cgi?month=12&day=20&year=2000,8:00p EST,,Box Score,/boxscores/200012200PHI.html,,Utah Jazz,/teams/UTA/2001.html,L,,89,91,18,7,L 1,
2001,26,"Fri, Dec 22, 2000",/boxscores/index.cgi?month=12&day=22&year=2000,7:00p EST,,Box Score,/boxscores/200012220PHI.html,,New York Knicks,/teams/NYK/2001.html,L,,71,91,18,8,L 2,
2001,27,"Tue, Dec 26, 2000",/boxscores/index.cgi?month=12&day=26&year=2000,7:00p EST,,Box Score,/boxscores/200012260UTA.html,@,Utah Jazz,/teams/UTA/2001.html,W,,97,91,19,8,W 1,
2001,28,"Wed, Dec 27, 2000",/boxscores/index.cgi?month=12&day=27&year=2000,7:30p EST,,Box Score,/boxscores/200012270GSW.html,@,Golden State Warriors,/teams/GSW/2001.html,W,,118,110,20,8,W 2,
2001,29,"Sat, Dec 30, 2000",/boxscores/index.cgi?month=12&day=30&year=2000,4:30p EST,,Box Score,/boxscores/200012300SAC.html,@,Sacramento Kings,/teams/SAC/2001.html,W,OT,107,104,21,8,W 3,
2001,30,"Wed, Jan 3, 2001",/boxscores/index.cgi?month=1&day=3&year=2001,7:00p EST,,Box Score,/boxscores/200101030PHI.html,,Atlanta Hawks,/teams/ATL/2001.html,W,,98,80,22,8,W 4,
2001,31,"Fri, Jan 5, 2001",/boxscores/index.cgi?month=1&day=5&year=2001,7:00p EST,,Box Score,/boxscores/200101050PHI.html,,Seattle SuperSonics,/teams/SEA/2001.html,W,,121,89,23,8,W 5,
2001,32,"Sat, Jan 6, 2001",/boxscores/index.cgi?month=1&day=6&year=2001,7:30p EST,,Box Score,/boxscores/200101060CLE.html,@,Cleveland Cavaliers,/teams/CLE/2001.html,W,,107,103,24,8,W 6,
2001,33,"Tue, Jan 9, 2001",/boxscores/index.cgi?month=1&day=9&year=2001,7:30p EST,,Box Score,/boxscores/200101090NJN.html,@,New Jersey Nets,/teams/NJN/2001.html,W,,104,87,25,8,W 7,
2001,34,"Wed, Jan 10, 2001",/boxscores/index.cgi?month=1&day=10&year=2001,8:00p EST,,Box Score,/boxscores/200101100PHI.html,,Portland Trail Blazers,/teams/POR/2001.html,L,,75,93,25,9,L 1,
2001,35,"Fri, Jan 12, 2001",/boxscores/index.cgi?month=1&day=12&year=2001,7:00p EST,,Box Score,/boxscores/200101120WAS.html,@,Washington Wizards,/teams/WAS/2001.html,W,,86,82,26,9,W 1,
2001,36,"Sat, Jan 13, 2001",/boxscores/index.cgi?month=1&day=13&year=2001,8:00p EST,,Box Score,/boxscores/200101130PHI.html,,San Antonio Spurs,/teams/SAS/2001.html,W,,100,83,27,9,W 2,
2001,37,"Mon, Jan 15, 2001",/boxscores/index.cgi?month=1&day=15&year=2001,2:00p EST,,Box Score,/boxscores/200101150PHI.html,,Charlotte Hornets,/teams/CHH/2001.html,W,,84,79,28,9,W 3,
2001,38,"Wed, Jan 17, 2001",/boxscores/index.cgi?month=1&day=17&year=2001,7:00p EST,,Box Score,/boxscores/200101170PHI.html,,Chicago Bulls,/teams/CHI/2001.html,W,,99,88,29,9,W 4,
2001,39,"Fri, Jan 19, 2001",/boxscores/index.cgi?month=1&day=19&year=2001,7:00p EST,,Box Score,/boxscores/200101190PHI.html,,New Jersey Nets,/teams/NJN/2001.html,W,,97,86,30,9,W 5,
2001,40,"Sun, Jan 21, 2001",/boxscores/index.cgi?month=1&day=21&year=2001,2:30p EST,,Box Score,/boxscores/200101210PHI.html,,Toronto Raptors,/teams/TOR/2001.html,L,OT,106,110,30,10,L 1,
2001,41,"Tue, Jan 23, 2001",/boxscores/index.cgi?month=1&day=23&year=2001,7:00p EST,,Box Score,/boxscores/200101230DAL.html,@,Dallas Mavericks,/teams/DAL/2001.html,W,,114,98,31,10,W 1,
2001,42,"Wed, Jan 24, 2001",/boxscores/index.cgi?month=1&day=24&year=2001,7:30p EST,,Box Score,/boxscores/200101240HOU.html,@,Houston Rockets,/teams/HOU/2001.html,W,OT,85,84,32,10,W 2,
2001,43,"Fri, Jan 26, 2001",/boxscores/index.cgi?month=1&day=26&year=2001,7:00p EST,,Box Score,/boxscores/200101260PHI.html,,Detroit Pistons,/teams/DET/2001.html,W,,105,89,33,10,W 3,
2001,44,"Sun, Jan 28, 2001",/boxscores/index.cgi?month=1&day=28&year=2001,12:00p EST,,Box Score,/boxscores/200101280IND.html,@,Indiana Pacers,/teams/IND/2001.html,W,,86,81,34,10,W 4,
2001,45,"Tue, Jan 30, 2001",/boxscores/index.cgi?month=1&day=30&year=2001,7:00p EST,,Box Score,/boxscores/200101300TOR.html,@,Toronto Raptors,/teams/TOR/2001.html,L,,89,96,34,11,L 1,
2001,46,"Thu, Feb 1, 2001",/boxscores/index.cgi?month=2&day=1&year=2001,8:00p EST,,Box Score,/boxscores/200102010NYK.html,@,New York Knicks,/teams/NYK/2001.html,W,,87,80,35,11,W 1,
2001,47,"Fri, Feb 2, 2001",/boxscores/index.cgi?month=2&day=2&year=2001,7:00p EST,,Box Score,/boxscores/200102020PHI.html,,Orlando Magic,/teams/ORL/2001.html,L,2OT,117,123,35,12,L 1,
2001,48,"Sun, Feb 4, 2001",/boxscores/index.cgi?month=2&day=4&year=2001,6:00p EST,,Box Score,/boxscores/200102040NJN.html,@,New Jersey Nets,/teams/NJN/2001.html,L,,89,96,35,13,L 2,
2001,49,"Mon, Feb 5, 2001",/boxscores/index.cgi?month=2&day=5&year=2001,7:00p EST,,Box Score,/boxscores/200102050PHI.html,,Denver Nuggets,/teams/DEN/2001.html,W,,99,80,36,13,W 1,
2001,50,"Wed, Feb 7, 2001",/boxscores/index.cgi?month=2&day=7&year=2001,7:00p EST,,Box Score,/boxscores/200102070PHI.html,,Houston Rockets,/teams/HOU/2001.html,L,,87,112,36,14,L 1,
2001,51,"Tue, Feb 13, 2001",/boxscores/index.cgi?month=2&day=13&year=2001,7:00p EST,,Box Score,/boxscores/200102130MIL.html,@,Milwaukee Bucks,/teams/MIL/2001.html,W,,107,104,37,14,W 1,
2001,52,"Wed, Feb 14, 2001",/boxscores/index.cgi?month=2&day=14&year=2001,8:00p EST,,Box Score,/boxscores/200102140PHI.html,,Los Angeles Lakers,/teams/LAL/2001.html,W,,112,97,38,14,W 2,
2001,53,"Fri, Feb 16, 2001",/boxscores/index.cgi?month=2&day=16&year=2001,7:00p EST,,Box Score,/boxscores/200102160PHI.html,,Los Angeles Clippers,/teams/LAC/2001.html,W,,108,93,39,14,W 3,
2001,54,"Sun, Feb 18, 2001",/boxscores/index.cgi?month=2&day=18&year=2001,12:30p EST,,Box Score,/boxscores/200102180PHI.html,,Phoenix Suns,/teams/PHO/2001.html,W,,104,98,40,14,W 4,
2001,55,"Wed, Feb 21, 2001",/boxscores/index.cgi?month=2&day=21&year=2001,7:00p EST,,Box Score,/boxscores/200102210PHI.html,,Vancouver Grizzlies,/teams/VAN/2001.html,W,,107,91,41,14,W 5,
2001,56,"Fri, Feb 23, 2001",/boxscores/index.cgi?month=2&day=23&year=2001,8:00p EST,,Box Score,/boxscores/200102230DET.html,@,Detroit Pistons,/teams/DET/2001.html,W,,99,78,42,14,W 6,
2001,57,"Sat, Feb 24, 2001",/boxscores/index.cgi?month=2&day=24&year=2001,7:30p EST,,Box Score,/boxscores/200102240CHH.html,@,Charlotte Hornets,/teams/CHH/2001.html,L,,85,86,42,15,L 1,
2001,58,"Mon, Feb 26, 2001",/boxscores/index.cgi?month=2&day=26&year=2001,7:00p EST,,Box Score,/boxscores/200102260PHI.html,,Milwaukee Bucks,/teams/MIL/2001.html,L,,91,98,42,16,L 2,
2001,59,"Wed, Feb 28, 2001",/boxscores/index.cgi?month=2&day=28&year=2001,8:00p EST,,Box Score,/boxscores/200102280PHI.html,,Miami Heat,/teams/MIA/2001.html,W,,79,69,43,16,W 1,
2001,60,"Fri, Mar 2, 2001",/boxscores/index.cgi?month=3&day=2&year=2001,7:00p EST,,Box Score,/boxscores/200103020PHI.html,,Washington Wizards,/teams/WAS/2001.html,W,,107,102,44,16,W 2,
2001,61,"Wed, Mar 7, 2001",/boxscores/index.cgi?month=3&day=7&year=2001,7:00p EST,,Box Score,/boxscores/200103070PHI.html,,New Jersey Nets,/teams/NJN/2001.html,W,,102,94,45,16,W 3,
2001,62,"Fri, Mar 9, 2001",/boxscores/index.cgi?month=3&day=9&year=2001,7:00p EST,,Box Score,/boxscores/200103090PHI.html,,Atlanta Hawks,/teams/ATL/2001.html,W,,108,103,46,16,W 4,
2001,63,"Sun, Mar 11, 2001",/boxscores/index.cgi?month=3&day=11&year=2001,3:00p EST,,Box Score,/boxscores/200103110BOS.html,@,Boston Celtics,/teams/BOS/2001.html,W,,97,91,47,16,W 5,
2001,64,"Wed, Mar 14, 2001",/boxscores/index.cgi?month=3&day=14&year=2001,7:30p EST,,Box Score,/boxscores/200103140CHI.html,@,Chicago Bulls,/teams/CHI/2001.html,W,,85,67,48,16,W 6,
2001,65,"Fri, Mar 16, 2001",/boxscores/index.cgi?month=3&day=16&year=2001,7:00p EST,,Box Score,/boxscores/200103160PHI.html,,Sacramento Kings,/teams/SAC/2001.html,L,,79,100,48,17,L 1,
2001,66,"Sat, Mar 17, 2001",/boxscores/index.cgi?month=3&day=17&year=2001,7:30p EST,,Box Score,/boxscores/200103170MIL.html,@,Milwaukee Bucks,/teams/MIL/2001.html,L,,78,87,48,18,L 2,
2001,67,"Mon, Mar 19, 2001",/boxscores/index.cgi?month=3&day=19&year=2001,7:00p EST,,Box Score,/boxscores/200103190SEA.html,@,Seattle SuperSonics,/teams/SEA/2001.html,L,,89,93,48,19,L 3,
2001,68,"Tue, Mar 20, 2001",/boxscores/index.cgi?month=3&day=20&year=2001,7:30p EST,,Box Score,/boxscores/200103200LAC.html,@,Los Angeles Clippers,/teams/LAC/2001.html,L,,77,88,48,20,L 4,
2001,69,"Fri, Mar 23, 2001",/boxscores/index.cgi?month=3&day=23&year=2001,7:00p EST,,Box Score,/boxscores/200103230PHO.html,@,Phoenix Suns,/teams/PHO/2001.html,L,,71,84,48,21,L 5,
2001,70,"Mon, Mar 26, 2001",/boxscores/index.cgi?month=3&day=26&year=2001,7:00p EST,,Box Score,/boxscores/200103260PHI.html,,Milwaukee Bucks,/teams/MIL/2001.html,W,,90,78,49,21,W 1,
2001,71,"Wed, Mar 28, 2001",/boxscores/index.cgi?month=3&day=28&year=2001,8:00p EST,,Box Score,/boxscores/200103280PHI.html,,Orlando Magic,/teams/ORL/2001.html,L,,95,96,49,22,L 1,
2001,72,"Fri, Mar 30, 2001",/boxscores/index.cgi?month=3&day=30&year=2001,7:00p EST,,Box Score,/boxscores/200103300PHI.html,,Golden State Warriors,/teams/GSW/2001.html,W,,102,89,50,22,W 1,
2001,73,"Sun, Apr 1, 2001",/boxscores/index.cgi?month=4&day=1&year=2001,12:30p EST,,Box Score,/boxscores/200104010PHI.html,,Indiana Pacers,/teams/IND/2001.html,W,,104,93,51,22,W 2,
2001,74,"Tue, Apr 3, 2001",/boxscores/index.cgi?month=4&day=3&year=2001,8:00p EST,,Box Score,/boxscores/200104030TOR.html,@,Toronto Raptors,/teams/TOR/2001.html,L,,85,100,51,23,L 1,
2001,75,"Wed, Apr 4, 2001",/boxscores/index.cgi?month=4&day=4&year=2001,7:30p EST,,Box Score,/boxscores/200104040DET.html,@,Detroit Pistons,/teams/DET/2001.html,W,,90,84,52,23,W 1,
2001,76,"Fri, Apr 6, 2001",/boxscores/index.cgi?month=4&day=6&year=2001,7:00p EST,,Box Score,/boxscores/200104060PHI.html,,Cleveland Cavaliers,/teams/CLE/2001.html,W,,96,88,53,23,W 2,
2001,77,"Mon, Apr 9, 2001",/boxscores/index.cgi?month=4&day=9&year=2001,7:00p EST,,Box Score,/boxscores/200104090PHI.html,,Boston Celtics,/teams/BOS/2001.html,W,,108,95,54,23,W 3,
2001,78,"Tue, Apr 10, 2001",/boxscores/index.cgi?month=4&day=10&year=2001,8:00p EST,,Box Score,/boxscores/200104100MIA.html,@,Miami Heat,/teams/MIA/2001.html,L,,81,83,54,24,L 1,
2001,79,"Thu, Apr 12, 2001",/boxscores/index.cgi?month=4&day=12&year=2001,8:00p EST,,Box Score,/boxscores/200104120ORL.html,@,Orlando Magic,/teams/ORL/2001.html,L,,77,101,54,25,L 2,
2001,80,"Sun, Apr 15, 2001",/boxscores/index.cgi?month=4&day=15&year=2001,12:30p EST,,Box Score,/boxscores/200104150PHI.html,,New York Knicks,/teams/NYK/2001.html,W,,89,82,55,25,W 1,
2001,81,"Tue, Apr 17, 2001",/boxscores/index.cgi?month=4&day=17&year=2001,7:00p EST,,Box Score,/boxscores/200104170IND.html,@,Indiana Pacers,/teams/IND/2001.html,W,OT,111,105,56,25,W 2,
2001,82,"Wed, Apr 18, 2001",/boxscores/index.cgi?month=4&day=18&year=2001,7:00p EST,,Box Score,/boxscores/200104180PHI.html,,Chicago Bulls,/teams/CHI/2001.html,L,,86,92,56,26,L 1,
2001,1,"Wed, Nov 1, 2000",/boxscores/index.cgi?month=11&day=1&year=2000,8:00p EST,,Box Score,/boxscores/200011010MIA.html,,Orlando Magic,/teams/ORL/2001.html,W,,105,79,1,0,W 1,
