2016,"Sat, Apr 16, 2016",/boxscores/index.cgi?month=4&day=16&year=2016,7:00 pm,Box Score,/boxscores/201604160ATL.html,Boston Celtics,/teams/BOS/2016.html,101,Atlanta Hawks,/teams/ATL/2016.html,102,,
2016,"Sat, Apr 16, 2016",/boxscores/index.cgi?month=4&day=16&year=2016,3:30 pm,Box Score,/boxscores/201604160GSW.html,Houston Rockets,/teams/HOU/2016.html,78,Golden State Warriors,/teams/GSW/2016.html,104,,
2016,"Sat, Apr 16, 2016",/boxscores/index.cgi?month=4&day=16&year=2016,9:30 pm,Box Score,/boxscores/201604160OKC.html,Dallas Mavericks,/teams/DAL/2016.html,70,Oklahoma City Thunder,/teams/OKC/2016.html,108,,
2016,"Sat, Apr 16, 2016",/boxscores/index.cgi?month=4&day=16&year=2016,12:30 pm,Box Score,/boxscores/201604160TOR.html,Indiana Pacers,/teams/IND/2016.html,100,Toronto Raptors,/teams/TOR/2016.html,90,,
2016,"Sun, Apr 17, 2016",/boxscores/index.cgi?month=4&day=17&year=2016,3:00 pm,Box Score,/boxscores/201604170CLE.html,Detroit Pistons,/teams/DET/2016.html,101,Cleveland Cavaliers,/teams/CLE/2016.html,106,,
2016,"Sun, Apr 17, 2016",/boxscores/index.cgi?month=4&day=17&year=2016,10:30 pm,Box Score,/boxscores/201604170LAC.html,Portland Trail Blazers,/teams/POR/2016.html,95,Los Angeles Clippers,/teams/LAC/2016.html,115,,
2016,"Sun, Apr 17, 2016",/boxscores/index.cgi?month=4&day=17&year=2016,5:30 pm,Box Score,/boxscores/201604170MIA.html,Charlotte Hornets,/teams/CHO/2016.html,91,Miami Heat,/teams/MIA/2016.html,123,,
2016,"Sun, Apr 17, 2016",/boxscores/index.cgi?month=4&day=17&year=2016,8:00 pm,Box Score,/boxscores/201604170SAS.html,Memphis Grizzlies,/teams/MEM/2016.html,74,San Antonio Spurs,/teams/SAS/2016.html,106,,
2016,"Mon, Apr 18, 2016",/boxscores/index.cgi?month=4&day=18&year=2016,10:30 pm,Box Score,/boxscores/201604180GSW.html,Houston Rockets,/teams/HOU/2016.html,106,Golden State Warriors,/teams/GSW/2016.html,115,,
2016,"Mon, Apr 18, 2016",/boxscores/index.cgi?month=4&day=18&year=2016,8:00 pm,Box Score,/boxscores/201604180OKC.html,Dallas Mavericks,/teams/DAL/2016.html,85,Oklahoma City Thunder,/teams/OKC/2016.html,84,,
