1980,"Wed, Apr 2, 1980",/boxscores/index.cgi?month=4&day=2&year=1980,,Box Score,/boxscores/198004020HOU.html,San Antonio Spurs,/teams/SAS/1980.html,85,Houston Rockets,/teams/HOU/1980.html,95,,
1980,"Wed, Apr 2, 1980",/boxscores/index.cgi?month=4&day=2&year=1980,,Box Score,/boxscores/198004020PHI.html,Washington Bullets,/teams/WSB/1980.html,96,Philadelphia 76ers,/teams/PHI/1980.html,111,,
1980,"Wed, Apr 2, 1980",/boxscores/index.cgi?month=4&day=2&year=1980,,Box Score,/boxscores/198004020PHO.html,Kansas City Kings,/teams/KCK/1980.html,93,Phoenix Suns,/teams/PHO/1980.html,96,,
1980,"Wed, Apr 2, 1980",/boxscores/index.cgi?month=4&day=2&year=1980,,Box Score,/boxscores/198004020SEA.html,Portland Trail Blazers,/teams/POR/1980.html,110,Seattle SuperSonics,/teams/SEA/1980.html,120,,
1980,"Fri, Apr 4, 1980",/boxscores/index.cgi?month=4&day=4&year=1980,,Box Score,/boxscores/198004040KCK.html,Phoenix Suns,/teams/PHO/1980.html,96,Kansas City Kings,/teams/KCK/1980.html,106,,
1980,"Fri, Apr 4, 1980",/boxscores/index.cgi?month=4&day=4&year=1980,,Box Score,/boxscores/198004040POR.html,Seattle SuperSonics,/teams/SEA/1980.html,95,Portland Trail Blazers,/teams/POR/1980.html,105,OT,
1980,"Fri, Apr 4, 1980",/boxscores/index.cgi?month=4&day=4&year=1980,,Box Score,/boxscores/198004040SAS.html,Houston Rockets,/teams/HOU/1980.html,101,San Antonio Spurs,/teams/SAS/1980.html,106,,
1980,"Fri, Apr 4, 1980",/boxscores/index.cgi?month=4&day=4&year=1980,,Box Score,/boxscores/198004040WSB.html,Philadelphia 76ers,/teams/PHI/1980.html,112,Washington Bullets,/teams/WSB/1980.html,104,,
1980,"Sun, Apr 6, 1980",/boxscores/index.cgi?month=4&day=6&year=1980,,Box Score,/boxscores/198004060HOU.html,San Antonio Spurs,/teams/SAS/1980.html,120,Houston Rockets,/teams/HOU/1980.html,141,,
1980,"Sun, Apr 6, 1980",/boxscores/index.cgi?month=4&day=6&year=1980,,Box Score,/boxscores/198004060PHI.html,Atlanta Hawks,/teams/ATL/1980.html,104,Philadelphia 76ers,/teams/PHI/1980.html,107,,
1980,"Sun, Apr 6, 1980",/boxscores/index.cgi?month=4&day=6&year=1980,,Box Score,/boxscores/198004060PHO.html,Kansas City Kings,/teams/KCK/1980.html,99,Phoenix Suns,/teams/PHO/1980.html,114,,
1980,"Sun, Apr 6, 1980",/boxscores/index.cgi?month=4&day=6&year=1980,,Box Score,/boxscores/198004060SEA.html,Portland Trail Blazers,/teams/POR/1980.html,86,Seattle SuperSonics,/teams/SEA/1980.html,103,,
1980,"Tue, Apr 8, 1980",/boxscores/index.cgi?month=4&day=8&year=1980,,Box Score,/boxscores/198004080LAL.html,Phoenix Suns,/teams/PHO/1980.html,110,Los Angeles Lakers,/teams/LAL/1980.html,119,,
1980,"Tue, Apr 8, 1980",/boxscores/index.cgi?month=4&day=8&year=1980,,Box Score,/boxscores/198004080SEA.html,Milwaukee Bucks,/teams/MIL/1980.html,113,Seattle SuperSonics,/teams/SEA/1980.html,114,OT,
