2000,east,Atlantic Division,Miami Heat* (2),MIA,/teams/MIA/2000.html,52,30,.634,—,94.4,91.3,2.75
2000,east,Atlantic Division,New York Knicks* (3),NYK,/teams/NYK/2000.html,50,32,.610,2.0,92.1,90.7,1.30
2000,east,Atlantic Division,Philadelphia 76ers* (5),PHI,/teams/PHI/2000.html,49,33,.598,3.0,94.8,93.4,1.02
2000,east,Atlantic Division,Orlando Magic (9),ORL,/teams/ORL/2000.html,41,41,.500,11.0,100.1,99.4,0.43
2000,east,Atlantic Division,Boston Celtics (10),BOS,/teams/BOS/2000.html,35,47,.427,17.0,99.3,100.1,-1.00
2000,east,Atlantic Division,New Jersey Nets (12),NJN,/teams/NJN/2000.html,31,51,.378,21.0,98.0,99.0,-1.18
2000,east,Atlantic Division,Washington Wizards (13),WAS,/teams/WAS/2000.html,29,53,.354,23.0,96.6,99.9,-3.47
2000,east,Central Division,Indiana Pacers* (1),IND,/teams/IND/2000.html,56,26,.683,—,101.3,96.7,4.15
2000,east,Central Division,Charlotte Hornets* (4),CHH,/teams/CHH/2000.html,49,33,.598,7.0,98.4,95.8,2.33
2000,east,Central Division,Toronto Raptors* (6),TOR,/teams/TOR/2000.html,45,37,.549,11.0,97.2,97.3,-0.46
2000,east,Central Division,Detroit Pistons* (7),DET,/teams/DET/2000.html,42,40,.512,14.0,103.5,102.0,1.13
2000,east,Central Division,Milwaukee Bucks* (8),MIL,/teams/MIL/2000.html,42,40,.512,14.0,101.2,101.0,-0.06
2000,east,Central Division,Cleveland Cavaliers (11),CLE,/teams/CLE/2000.html,32,50,.390,24.0,97.0,100.5,-3.64
2000,east,Central Division,Atlanta Hawks (14),ATL,/teams/ATL/2000.html,28,54,.341,28.0,94.3,99.7,-5.41
2000,east,Central Division,Chicago Bulls (15),CHI,/teams/CHI/2000.html,17,65,.207,39.0,84.8,94.2,-9.23
2000,west,Midwest Division,Utah Jazz* (2),UTA,/teams/UTA/2000.html,55,27,.671,—,96.5,92.0,4.52
2000,west,Midwest Division,San Antonio Spurs* (4),SAS,/teams/SAS/2000.html,53,29,.646,2.0,96.2,90.2,5.92
2000,west,Midwest Division,Minnesota Timberwolves* (6),MIN,/teams/MIN/2000.html,50,32,.610,5.0,98.5,96.0,2.67
2000,west,Midwest Division,Dallas Mavericks (9),DAL,/teams/DAL/2000.html,40,42,.488,15.0,101.4,102.0,-0.29
2000,west,Midwest Division,Denver Nuggets (10),DEN,/teams/DEN/2000.html,35,47,.427,20.0,99.0,101.1,-1.76
2000,west,Midwest Division,Houston Rockets (11),HOU,/teams/HOU/2000.html,34,48,.415,21.0,99.5,100.3,-0.57
2000,west,Midwest Division,Vancouver Grizzlies (12),VAN,/teams/VAN/2000.html,22,60,.268,33.0,93.9,99.5,-5.10
2000,west,Pacific Division,Los Angeles Lakers* (1),LAL,/teams/LAL/2000.html,67,15,.817,—,100.8,92.3,8.41
2000,west,Pacific Division,Portland Trail Blazers* (3),POR,/teams/POR/2000.html,59,23,.720,8.0,97.5,91.0,6.36
2000,west,Pacific Division,Phoenix Suns* (5),PHO,/teams/PHO/2000.html,53,29,.646,14.0,98.9,93.7,5.24
2000,west,Pacific Division,Seattle SuperSonics* (7),SEA,/teams/SEA/2000.html,45,37,.549,22.0,99.1,98.1,1.17
2000,west,Pacific Division,Sacramento Kings* (8),SAC,/teams/SAC/2000.html,44,38,.537,23.0,105.0,102.0,3.04
2000,west,Pacific Division,Golden State Warriors (13),GSW,/teams/GSW/2000.html,19,63,.232,48.0,95.5,103.8,-7.63
2000,west,Pacific Division,Los Angeles Clippers (14),LAC,/teams/LAC/2000.html,15,67,.183,52.0,92.0,103.5,-10.73
