1991,east,Atlantic Division,Boston Celtics* (2),BOS,/teams/BOS/1991.html,56,26,.683,—,111.5,105.7,5.22
1991,east,Atlantic Division,Philadelphia 76ers* (5),PHI,/teams/PHI/1991.html,44,38,.537,12.0,105.4,105.6,-0.39
1991,east,Atlantic Division,New York Knicks* (8),NYK,/teams/NYK/1991.html,39,43,.476,17.0,103.1,103.3,-0.43
1991,east,Atlantic Division,Washington Bullets (10),WSB,/teams/WSB/1991.html,30,52,.366,26.0,101.4,106.4,-4.84
1991,east,Atlantic Division,New Jersey Nets (11),NJN,/teams/NJN/1991.html,26,56,.317,30.0,102.9,107.5,-4.53
1991,east,Atlantic Division,Miami Heat (13),MIA,/teams/MIA/1991.html,24,58,.293,32.0,101.8,107.8,-5.91
1991,east,Central Division,Chicago Bulls* (1),CHI,/teams/CHI/1991.html,61,21,.744,—,110.0,101.0,8.57
1991,east,Central Division,Detroit Pistons* (3),DET,/teams/DET/1991.html,50,32,.610,11.0,100.1,96.8,3.08
1991,east,Central Division,Milwaukee Bucks* (4),MIL,/teams/MIL/1991.html,48,34,.585,13.0,106.4,104.0,2.33
1991,east,Central Division,Atlanta Hawks* (6),ATL,/teams/ATL/1991.html,43,39,.524,18.0,109.8,109.0,0.72
1991,east,Central Division,Indiana Pacers* (7),IND,/teams/IND/1991.html,41,41,.500,20.0,111.7,112.1,-0.37
1991,east,Central Division,Cleveland Cavaliers (9),CLE,/teams/CLE/1991.html,33,49,.402,28.0,101.7,104.2,-2.33
1991,east,Central Division,Charlotte Hornets (12),CHH,/teams/CHH/1991.html,26,56,.317,35.0,102.8,108.0,-4.95
1991,west,Midwest Division,San Antonio Spurs* (2),SAS,/teams/SAS/1991.html,55,27,.671,—,107.1,102.6,4.30
1991,west,Midwest Division,Utah Jazz* (5),UTA,/teams/UTA/1991.html,54,28,.659,1.0,104.0,100.7,3.18
1991,west,Midwest Division,Houston Rockets* (6),HOU,/teams/HOU/1991.html,52,30,.634,3.0,106.7,103.2,3.27
1991,west,Midwest Division,Orlando Magic (9),ORL,/teams/ORL/1991.html,31,51,.378,24.0,105.9,109.9,-3.79
1991,west,Midwest Division,Minnesota Timberwolves (11),MIN,/teams/MIN/1991.html,29,53,.354,26.0,99.6,103.5,-3.75
1991,west,Midwest Division,Dallas Mavericks (12),DAL,/teams/DAL/1991.html,28,54,.341,27.0,99.9,104.5,-4.27
1991,west,Midwest Division,Denver Nuggets (14),DEN,/teams/DEN/1991.html,20,62,.244,35.0,119.9,130.8,-10.31
1991,west,Pacific Division,Portland Trail Blazers* (1),POR,/teams/POR/1991.html,63,19,.768,—,114.7,106.0,8.47
1991,west,Pacific Division,Los Angeles Lakers* (3),LAL,/teams/LAL/1991.html,58,24,.707,5.0,106.3,99.6,6.73
1991,west,Pacific Division,Phoenix Suns* (4),PHO,/teams/PHO/1991.html,55,27,.671,8.0,114.0,107.5,6.49
1991,west,Pacific Division,Golden State Warriors* (7),GSW,/teams/GSW/1991.html,44,38,.537,19.0,116.6,115.0,1.72
1991,west,Pacific Division,Seattle SuperSonics* (8),SEA,/teams/SEA/1991.html,41,41,.500,22.0,106.6,105.4,1.31
1991,west,Pacific Division,Los Angeles Clippers (10),LAC,/teams/LAC/1991.html,31,51,.378,32.0,103.5,107.0,-3.16
1991,west,Pacific Division,Sacramento Kings (13),SAC,/teams/SAC/1991.html,25,57,.305,38.0,96.7,103.5,-6.27
