2013,MIA,1,1,2012-10-30,,BOS,W,240,43,79,8,16,26,32,5,36,25,8,5,8,20,120,39,75,6,13,23,28,7,41,24,4,2,15,23,107
2013,MIA,2,2,2012-11-02,@,NYK,L,240,33,71,7,20,11,13,7,41,18,4,5,21,18,84,36,84,19,36,13,15,13,41,27,10,0,12,22,104
2013,MIA,3,3,2012-11-03,,DEN,W,240,43,83,10,25,23,27,7,32,26,9,8,8,16,119,49,95,5,21,13,20,18,47,13,5,3,13,21,116
2013,MIA,4,4,2012-11-05,,PHO,W,240,47,86,15,26,15,19,7,49,33,7,4,15,22,124,35,88,7,21,22,29,10,38,22,11,7,11,19,99
2013,MIA,5,5,2012-11-07,,BRK,W,240,40,77,10,24,13,16,8,40,25,8,5,12,18,103,30,80,3,21,10,17,13,40,12,7,1,19,15,73
2013,MIA,6,6,2012-11-09,@,ATL,W,240,37,76,7,22,14,16,8,36,22,8,2,14,22,95,34,81,9,25,12,16,7,36,20,4,5,13,16,89
2013,MIA,7,7,2012-11-11,@,MEM,L,240,30,79,4,15,22,36,15,43,18,8,6,13,16,86,38,86,14,24,14,16,11,43,26,8,4,14,22,104
2013,MIA,8,8,2012-11-12,@,HOU,W,240,45,89,10,21,13,20,13,44,26,4,4,11,24,113,36,80,12,34,26,33,11,40,25,5,6,11,20,110
2013,MIA,9,9,2012-11-14,@,LAC,L,240,35,77,9,21,21,29,11,36,22,11,6,19,25,100,35,72,10,21,27,32,9,38,22,11,8,18,25,107
2013,MIA,10,10,2012-11-15,@,DEN,W,240,36,77,13,27,13,16,5,29,24,5,9,11,14,98,37,88,6,20,13,19,21,48,19,6,7,13,20,93
2013,MIA,11,11,2012-11-17,@,PHO,W,240,38,71,8,19,13,19,4,36,20,10,3,19,21,97,34,79,5,18,15,21,9,38,16,13,3,16,18,88
2013,MIA,12,12,2012-11-21,,MIL,W,265,41,86,8,18,23,33,12,54,25,7,4,15,13,113,46,109,5,29,9,12,16,47,18,9,3,11,21,106
2013,MIA,13,13,2012-11-24,,CLE,W,240,36,69,9,19,29,37,9,39,21,5,5,18,25,110,35,79,14,31,24,33,10,32,21,9,0,10,29,108
2013,OKC,1,1,2012-11-01,@,SAS,L,240,29,77,7,17,19,23,12,48,18,6,5,18,20,84,35,79,5,19,11,16,6,39,27,9,4,13,21,86
2013,OKC,2,2,2012-11-02,,POR,W,240,39,76,5,9,23,32,8,47,18,2,10,12,22,106,32,89,9,26,19,24,11,44,17,4,0,11,25,92
2013,OKC,3,3,2012-11-04,,ATL,L,240,33,71,9,22,20,22,7,37,27,4,9,20,21,95,41,83,8,25,14,20,12,38,20,12,1,10,20,104
2013,OKC,4,4,2012-11-06,,TOR,W,240,35,74,9,25,29,34,7,46,24,10,9,17,22,108,30,84,7,30,21,25,8,37,16,11,2,17,24,88
2013,OKC,5,5,2012-11-08,@,CHI,W,240,36,73,5,13,20,21,8,38,23,10,8,22,19,97,35,84,5,15,16,18,12,41,22,6,3,20,19,91
2013,OKC,6,6,2012-11-09,,DET,W,240,38,71,8,20,21,26,8,38,21,8,4,16,25,105,36,87,6,19,16,22,16,41,24,8,4,15,19,94
2013,OKC,7,7,2012-11-11,,CLE,W,240,40,73,7,15,19,22,4,41,20,7,10,21,22,106,34,83,7,23,16,23,10,36,19,11,0,12,19,91
2013,OKC,8,8,2012-11-12,@,DET,W,240,27,73,1,10,37,42,9,44,10,7,12,14,20,92,33,83,6,17,18,27,13,39,22,8,7,11,28,90
2013,OKC,9,9,2012-11-14,,MEM,L,240,35,72,6,13,21,26,10,40,23,6,6,15,19,97,44,93,7,17,12,14,12,39,22,6,3,8,23,107
2013,OKC,10,10,2012-11-16,@,NOH,W,240,40,74,14,29,16,20,7,36,31,7,7,13,24,110,33,78,7,12,22,28,15,40,23,7,4,11,20,95
2013,OKC,11,11,2012-11-18,,GSW,W,240,42,83,13,20,22,26,10,40,31,9,3,10,16,119,43,82,5,16,18,22,8,35,23,8,4,13,18,109
2013,OKC,12,12,2012-11-21,,LAC,W,265,36,79,11,23,34,39,12,44,20,12,5,19,24,117,40,93,7,20,24,33,17,45,19,16,5,14,27,111
2013,OKC,13,13,2012-11-23,@,BOS,L,240,37,79,6,24,20,24,8,40,22,6,7,16,23,100,39,80,9,17,21,24,8,36,28,10,1,15,23,108
2013,OKC,14,14,2012-11-24,@,PHI,W,265,39,88,6,21,32,37,18,42,21,11,5,12,20,116,45,91,7,20,12,17,12,43,31,7,4,15,28,109
2013,OKC,15,15,2012-11-26,,CHA,W,240,40,78,13,27,21,23,9,54,31,3,7,14,21,114,23,79,6,22,17,22,11,37,12,9,4,11,19,69
2013,HOU,1,1,2012-10-31,@,DET,W,240,39,79,10,27,17,23,12,45,28,12,3,20,24,105,35,79,6,16,20,26,10,36,21,12,4,16,15,96
2013,HOU,2,2,2012-11-02,@,ATL,W,240,38,90,8,30,25,29,23,58,22,8,2,21,18,109,40,85,7,22,15,17,7,36,23,12,4,13,26,102
2013,HOU,3,3,2012-11-03,,POR,L,265,34,96,5,26,12,18,16,56,19,12,4,18,16,85,39,93,10,24,7,12,10,53,28,11,8,16,18,95
2013,HOU,4,4,2012-11-07,,DEN,L,240,31,84,8,33,17,23,16,43,18,15,2,18,22,87,37,82,7,18,12,21,16,49,20,9,5,21,16,93
2013,HOU,5,5,2012-11-09,@,MEM,L,240,31,76,9,27,14,15,8,41,17,5,6,20,17,85,35,94,6,19,17,23,18,40,16,14,8,9,16,93
2013,HOU,6,6,2012-11-10,,DET,W,240,33,82,9,26,21,26,8,42,23,10,3,14,17,96,32,80,7,20,11,16,11,45,17,8,9,16,16,82
2013,HOU,7,7,2012-11-12,,MIA,L,240,36,80,12,34,26,33,11,40,25,5,6,11,20,110,45,89,10,21,13,20,13,44,26,4,4,11,24,113
2013,HOU,8,8,2012-11-14,,NOH,W,240,36,80,10,29,18,22,7,40,19,3,7,11,17,100,34,84,8,24,20,21,9,38,17,6,8,10,16,96
2013,HOU,9,9,2012-11-16,@,POR,L,265,41,88,9,25,26,31,16,47,24,9,3,18,29,117,44,86,10,25,21,29,10,37,21,4,8,15,24,119
