2001,east,Atlantic Division,Philadelphia 76ers* (1),PHI,/teams/PHI/2001.html,56,26,.683,—,94.7,90.4,3.64
2001,east,Atlantic Division,Miami Heat* (3),MIA,/teams/MIA/2001.html,50,32,.610,6.0,88.9,86.6,1.73
2001,east,Atlantic Division,New York Knicks* (4),NYK,/teams/NYK/2001.html,48,34,.585,8.0,88.7,86.1,1.98
2001,east,Atlantic Division,Orlando Magic* (7),ORL,/teams/ORL/2001.html,43,39,.524,13.0,97.5,96.5,0.39
2001,east,Atlantic Division,Boston Celtics (9),BOS,/teams/BOS/2001.html,36,46,.439,20.0,94.6,96.8,-2.40
2001,east,Atlantic Division,New Jersey Nets (12),NJN,/teams/NJN/2001.html,26,56,.317,30.0,92.1,97.1,-5.30
2001,east,Atlantic Division,Washington Wizards (14),WAS,/teams/WAS/2001.html,19,63,.232,37.0,93.2,99.9,-6.75
2001,east,Central Division,Milwaukee Bucks* (2),MIL,/teams/MIL/2001.html,52,30,.634,—,100.7,96.9,3.14
2001,east,Central Division,Toronto Raptors* (5),TOR,/teams/TOR/2001.html,47,35,.573,5.0,97.6,95.4,1.69
2001,east,Central Division,Charlotte Hornets* (6),CHH,/teams/CHH/2001.html,46,36,.561,6.0,91.9,89.8,1.45
2001,east,Central Division,Indiana Pacers* (8),IND,/teams/IND/2001.html,41,41,.500,11.0,92.6,92.8,-0.77
2001,east,Central Division,Detroit Pistons (10),DET,/teams/DET/2001.html,32,50,.390,20.0,95.6,97.3,-2.08
2001,east,Central Division,Cleveland Cavaliers (11),CLE,/teams/CLE/2001.html,30,52,.366,22.0,92.2,96.5,-4.48
2001,east,Central Division,Atlanta Hawks (13),ATL,/teams/ATL/2001.html,25,57,.305,27.0,91.0,96.2,-5.55
2001,east,Central Division,Chicago Bulls (15),CHI,/teams/CHI/2001.html,15,67,.183,37.0,87.6,96.7,-9.09
2001,west,Midwest Division,San Antonio Spurs* (1),SAS,/teams/SAS/2001.html,58,24,.707,—,96.2,88.4,7.92
2001,west,Midwest Division,Utah Jazz* (4),UTA,/teams/UTA/2001.html,53,29,.646,5.0,97.1,92.4,5.00
2001,west,Midwest Division,Dallas Mavericks* (5),DAL,/teams/DAL/2001.html,53,29,.646,5.0,100.5,96.2,4.61
2001,west,Midwest Division,Minnesota Timberwolves* (8),MIN,/teams/MIN/2001.html,47,35,.573,11.0,97.3,96.0,1.81
2001,west,Midwest Division,Houston Rockets (9),HOU,/teams/HOU/2001.html,45,37,.549,13.0,97.2,94.9,2.71
2001,west,Midwest Division,Denver Nuggets (11),DEN,/teams/DEN/2001.html,40,42,.488,18.0,96.6,99.0,-1.83
2001,west,Midwest Division,Vancouver Grizzlies (13),VAN,/teams/VAN/2001.html,23,59,.280,35.0,91.7,97.5,-4.94
2001,west,Pacific Division,Los Angeles Lakers* (2),LAL,/teams/LAL/2001.html,56,26,.683,—,100.6,97.2,3.74
2001,west,Pacific Division,Sacramento Kings* (3),SAC,/teams/SAC/2001.html,55,27,.671,1.0,101.7,95.9,6.07
2001,west,Pacific Division,Phoenix Suns* (6),PHO,/teams/PHO/2001.html,51,31,.622,5.0,94.0,91.8,2.63
2001,west,Pacific Division,Portland Trail Blazers* (7),POR,/teams/POR/2001.html,50,32,.610,6.0,95.4,91.2,4.52
2001,west,Pacific Division,Seattle SuperSonics (10),SEA,/teams/SEA/2001.html,44,38,.537,12.0,97.3,97.3,0.55
2001,west,Pacific Division,Los Angeles Clippers (12),LAC,/teams/LAC/2001.html,31,51,.378,25.0,92.5,95.3,-2.23
2001,west,Pacific Division,Golden State Warriors (14),GSW,/teams/GSW/2001.html,17,65,.207,39.0,92.5,101.5,-8.11
