2005,east,Atlantic Division,Boston Celtics* (3),BOS,/teams/BOS/2005.html,45,37,.549,—,101.3,100.4,0.35
2005,east,Atlantic Division,Philadelphia 76ers* (7),PHI,/teams/PHI/2005.html,43,39,.524,2.0,99.1,99.9,-1.07
2005,east,Atlantic Division,New Jersey Nets* (8),NJN,/teams/NJN/2005.html,42,40,.512,3.0,91.4,92.9,-1.82
2005,east,Atlantic Division,Toronto Raptors (11),TOR,/teams/TOR/2005.html,33,49,.402,12.0,99.7,101.4,-1.81
2005,east,Atlantic Division,New York Knicks (12),NYK,/teams/NYK/2005.html,33,49,.402,12.0,97.3,99.7,-2.72
2005,east,Central Division,Detroit Pistons* (2),DET,/teams/DET/2005.html,54,28,.659,—,93.3,89.5,3.31
2005,east,Central Division,Chicago Bulls* (4),CHI,/teams/CHI/2005.html,47,35,.573,7.0,94.5,93.4,0.65
2005,east,Central Division,Indiana Pacers* (6),IND,/teams/IND/2005.html,44,38,.537,10.0,93.0,92.2,0.49
2005,east,Central Division,Cleveland Cavaliers (9),CLE,/teams/CLE/2005.html,42,40,.512,12.0,96.5,95.7,0.27
2005,east,Central Division,Milwaukee Bucks (13),MIL,/teams/MIL/2005.html,30,52,.366,24.0,97.2,100.2,-3.09
2005,east,Southeast Division,Miami Heat* (1),MIA,/teams/MIA/2005.html,59,23,.720,—,101.5,95.0,5.77
2005,east,Southeast Division,Washington Wizards* (5),WAS,/teams/WAS/2005.html,45,37,.549,14.0,100.5,100.8,-0.71
2005,east,Southeast Division,Orlando Magic (10),ORL,/teams/ORL/2005.html,36,46,.439,23.0,99.5,101.8,-2.52
2005,east,Southeast Division,Charlotte Bobcats (14),CHA,/teams/CHA/2005.html,18,64,.220,41.0,94.3,100.2,-6.15
2005,east,Southeast Division,Atlanta Hawks (15),ATL,/teams/ATL/2005.html,13,69,.159,46.0,92.7,102.5,-9.62
2005,west,Northwest Division,Seattle SuperSonics* (3),SEA,/teams/SEA/2005.html,52,30,.634,—,98.9,96.6,2.59
2005,west,Northwest Division,Denver Nuggets* (7),DEN,/teams/DEN/2005.html,49,33,.598,3.0,99.5,97.5,2.23
2005,west,Northwest Division,Minnesota Timberwolves (9),MIN,/teams/MIN/2005.html,44,38,.537,8.0,96.8,95.3,1.73
2005,west,Northwest Division,Portland Trail Blazers (13),POR,/teams/POR/2005.html,27,55,.329,25.0,92.9,96.9,-3.45
2005,west,Northwest Division,Utah Jazz (14),UTA,/teams/UTA/2005.html,26,56,.317,26.0,93.0,97.3,-3.74
2005,west,Pacific Division,Phoenix Suns* (1),PHO,/teams/PHO/2005.html,62,20,.756,—,110.4,103.3,7.08
2005,west,Pacific Division,Sacramento Kings* (6),SAC,/teams/SAC/2005.html,50,32,.610,12.0,103.7,101.6,2.56
2005,west,Pacific Division,Los Angeles Clippers (10),LAC,/teams/LAC/2005.html,37,45,.451,25.0,95.7,96.5,-0.47
2005,west,Pacific Division,Los Angeles Lakers (11),LAL,/teams/LAL/2005.html,34,48,.415,28.0,98.7,101.7,-2.32
2005,west,Pacific Division,Golden State Warriors (12),GSW,/teams/GSW/2005.html,34,48,.415,28.0,98.7,100.9,-1.74
2005,west,Southwest Division,San Antonio Spurs* (2),SAS,/teams/SAS/2005.html,59,23,.720,—,96.2,88.4,7.84
2005,west,Southwest Division,Dallas Mavericks* (4),DAL,/teams/DAL/2005.html,58,24,.707,1.0,102.5,96.8,5.86
2005,west,Southwest Division,Houston Rockets* (5),HOU,/teams/HOU/2005.html,51,31,.622,8.0,95.1,91.0,4.27
2005,west,Southwest Division,Memphis Grizzlies* (8),MEM,/teams/MEM/2005.html,45,37,.549,14.0,93.4,91.1,2.64
2005,west,Southwest Division,New Orleans Hornets (15),NOH,/teams/NOH/2005.html,18,64,.220,41.0,88.4,95.5,-6.30
