2013,11,Louis Amundson,/players/a/amundlo01.html,PF,30,,MIN,20,0,161,14,38,.368,0,0,,14,38,.368,.368,4,20,.200,23,24,47,3,7,6,11,26,32
2013,11,Louis Amundson,/players/a/amundlo01.html,PF,30,,CHI,1,0,2,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,0,0
2013,11,Louis Amundson,/players/a/amundlo01.html,PF,30,,NOH,18,0,209,18,42,.429,0,0,,18,42,.429,.429,8,16,.500,24,34,58,8,9,6,8,27,44
2013,12,Chris Andersen,/players/a/anderch01.html,C,34,,MIA,42,0,624,71,123,.577,2,3,.667,69,120,.575,.585,63,93,.677,57,115,172,17,16,44,24,89,207
2013,13,Alan Anderson,/players/a/anderal01.html,SF,30,,TOR,65,2,1495,236,616,.383,95,285,.333,141,331,.426,.460,126,147,.857,34,114,148,103,48,7,80,131,693
2013,14,James Anderson,/players/a/anderja01.html,SG-SF,23,,TOT,39,2,401,52,126,.413,21,60,.350,31,66,.470,.496,24,28,.857,18,54,72,42,15,5,25,25,149
2013,14,James Anderson,/players/a/anderja01.html,SF,23,,SAS,10,0,94,11,25,.440,5,11,.455,6,14,.429,.540,7,9,.778,3,11,14,9,3,2,7,7,34
2013,14,James Anderson,/players/a/anderja01.html,SG,23,,HOU,29,2,307,41,101,.406,16,49,.327,25,52,.481,.485,17,19,.895,15,43,58,33,12,3,18,18,115
2013,15,Ryan Anderson,/players/a/anderry01.html,PF,24,,NOH,81,22,2503,472,1115,.423,213,557,.382,259,558,.464,.519,152,180,.844,191,328,519,97,42,31,97,179,1309
2013,16,Carmelo Anthony,/players/a/anthoca01.html,PF,28,,NYK,67,67,2482,669,1489,.449,157,414,.379,512,1075,.476,.502,425,512,.830,134,326,460,171,52,32,175,205,1920
2013,17,Joel Anthony,/players/a/anthojo01.html,C,30,,MIA,62,3,566,35,68,.515,0,0,,35,68,.515,.515,17,28,.607,45,70,115,13,13,42,22,49,87
2013,18,Trevor Ariza,/players/a/arizatr01.html,SF,27,,WAS,56,15,1471,188,451,.417,76,209,.364,112,242,.463,.501,78,95,.821,44,222,266,113,72,20,84,72,530
2013,19,Darrell Arthur,/players/a/arthuda01.html,PF,24,,MEM,59,3,970,162,359,.451,5,18,.278,157,341,.460,.458,33,46,.717,68,101,169,33,24,33,43,126,362
2013,20,Omer Asik,/players/a/asikom01.html,C,26,,HOU,82,82,2464,332,614,.541,0,1,.000,332,613,.542,.541,168,299,.562,275,681,956,75,46,87,173,223,832
2013,21,D.J. Augustin,/players/a/augusdj01.html,PG,25,,IND,76,5,1226,103,294,.350,67,190,.353,36,104,.346,.464,83,99,.838,20,71,91,170,34,3,68,64,356
2013,22,Gustavo Ayon,/players/a/ayongu01.html,C,27,,TOT,55,3,734,92,167,.551,0,0,,92,167,.551,.551,20,50,.400,60,139,199,71,22,17,47,107,204
2013,22,Gustavo Ayon,/players/a/ayongu01.html,C,27,,ORL,43,3,571,67,125,.536,0,0,,67,125,.536,.536,19,38,.500,40,100,140,59,13,13,38,83,153
2013,22,Gustavo Ayon,/players/a/ayongu01.html,C,27,,MIL,12,0,163,25,42,.595,0,0,,25,42,.595,.595,1,12,.083,20,39,59,12,9,4,9,24,51
2013,23,Jeff Ayres,/players/p/pendeje02.html,PF,25,,IND,37,0,369,61,126,.484,2,4,.500,59,122,.484,.492,21,23,.913,29,75,104,15,6,12,23,44,145
2013,24,Luke Babbitt,/players/b/babbilu01.html,PF,23,,POR,62,0,730,86,234,.368,62,178,.348,24,56,.429,.500,10,13,.769,15,122,137,29,14,5,22,82,244
2013,25,Leandro Barbosa,/players/b/barbole01.html,PG,30,,BOS,41,2,513,83,193,.430,18,47,.383,65,146,.445,.477,31,41,.756,8,38,46,58,17,6,21,51,215
2013,26,Jose Barea,/players/b/bareajo01.html,PG,28,,MIN,74,2,1713,316,758,.417,97,280,.346,219,478,.458,.481,105,134,.784,34,173,207,294,32,0,145,131,834
2013,27,Andrea Bargnani,/players/b/bargnan01.html,PF,27,,TOR,35,25,1003,170,426,.399,38,123,.309,132,303,.436,.444,65,77,.844,26,102,128,38,21,23,54,64,443
2013,28,Harrison Barnes,/players/b/barneha02.html,SF,20,,GSW,81,81,2058,276,628,.439,52,145,.359,224,483,.464,.481,144,190,.758,53,280,333,98,52,14,101,140,748
2013,29,Matt Barnes,/players/b/barnema02.html,SF,32,,LAC,80,4,2058,312,675,.462,111,325,.342,201,350,.574,.544,87,117,.744,111,255,366,123,82,63,90,233,822
2013,30,Earl Barron,/players/b/barroea01.html,C,31,,TOT,12,2,159,18,51,.353,0,0,,18,51,.353,.353,3,7,.429,22,39,61,5,5,6,11,24,39
2013,30,Earl Barron,/players/b/barroea01.html,C,31,,WAS,11,1,122,13,37,.351,0,0,,13,37,.351,.351,2,5,.400,16,27,43,3,5,5,10,23,28
2013,30,Earl Barron,/players/b/barroea01.html,C,31,,NYK,1,1,37,5,14,.357,0,0,,5,14,.357,.357,1,2,.500,6,12,18,2,0,1,1,1,11
2013,31,Will Barton,/players/b/bartowi01.html,SG,22,,POR,73,5,894,118,309,.382,9,65,.138,109,244,.447,.396,50,65,.769,36,109,145,58,34,9,60,56,295
2013,32,Brandon Bass,/players/b/bassbr01.html,PF,27,,BOS,81,69,2239,286,589,.486,0,2,.000,286,587,.487,.486,129,150,.860,129,296,425,84,44,64,80,188,701
2013,33,Shane Battier,/players/b/battish01.html,SF,34,,MIA,72,20,1786,152,362,.420,136,316,.430,16,46,.348,.608,32,38,.842,37,128,165,72,41,55,34,149,472
2013,34,Nicolas Batum,/players/b/batumni01.html,SF,24,,POR,73,73,2807,352,833,.423,165,444,.372,187,389,.481,.522,178,210,.848,97,315,412,360,91,83,190,139,1047
2013,35,Jerryd Bayless,/players/b/bayleje01.html,PG,24,,MEM,80,4,1765,260,621,.419,71,201,.353,189,420,.450,.476,102,122,.836,22,154,176,264,59,17,120,168,693
2013,36,Aron Baynes,/players/b/baynear01.html,C,26,,SAS,16,0,141,18,36,.500,0,1,.000,18,35,.514,.500,7,12,.583,12,20,32,5,1,6,11,23,43
2013,37,Kent Bazemore,/players/b/bazemke01.html,SG,23,,GSW,61,0,267,43,116,.371,10,34,.294,33,82,.402,.414,27,44,.614,5,17,22,22,17,4,18,27,123
2013,38,Bradley Beal,/players/b/bealbr01.html,SG,19,,WAS,56,46,1745,282,687,.410,91,236,.386,191,451,.424,.477,125,159,.786,43,168,211,137,50,29,90,113,780
2013,39,Michael Beasley,/players/b/beaslmi01.html,SF,24,,PHO,75,20,1554,310,766,.405,45,144,.313,265,622,.426,.434,94,126,.746,52,230,282,111,31,34,144,107,759
2013,40,Rodrigue Beaubois,/players/b/beaubro01.html,PG,24,,DAL,45,0,549,65,176,.369,21,72,.292,44,104,.423,.429,30,38,.789,9,48,57,84,19,4,33,54,181
2013,41,Marco Belinelli,/players/b/belinma01.html,SG,26,,CHI,73,27,1882,241,610,.395,79,221,.357,162,389,.416,.460,141,168,.839,13,127,140,148,44,6,82,140,702
2013,42,Patrick Beverley,/players/b/beverpa01.html,PG,24,,HOU,41,0,713,79,189,.418,36,96,.375,43,93,.462,.513,34,41,.829,45,64,109,117,37,21,44,83,228
2013,43,Andris Biedrins,/players/b/biedran01.html,C,26,,GSW,53,9,495,10,21,.476,0,0,,10,21,.476,.476,4,13,.308,34,119,153,14,15,42,14,101,24
2013,44,Chauncey Billups,/players/b/billuch01.html,SG,36,,LAC,22,22,418,53,132,.402,33,90,.367,20,42,.476,.527,45,48,.938,2,30,32,49,12,1,26,25,184
2013,45,Bismack Biyombo,/players/b/biyombi01.html,C,20,,CHA,80,65,2186,156,346,.451,0,0,,156,346,.451,.451,74,142,.521,194,388,582,35,28,143,82,195,386
2013,46,DeJuan Blair,/players/b/blairde01.html,PF,23,,SAS,61,16,851,142,271,.524,0,1,.000,142,270,.526,.524,44,70,.629,66,164,230,45,37,10,49,112,328
2013,47,Steve Blake,/players/b/blakest01.html,PG,32,,LAL,45,13,1175,114,270,.422,72,171,.421,42,99,.424,.556,27,35,.771,21,111,132,173,34,6,62,83,327
2013,48,Andray Blatche,/players/b/blatcan01.html,C,26,,BRK,82,8,1555,346,676,.512,3,22,.136,343,654,.524,.514,148,216,.685,161,256,417,85,86,54,123,163,843
2013,49,Eric Bledsoe,/players/b/bledser01.html,PG,23,,LAC,76,12,1553,253,568,.445,31,78,.397,222,490,.453,.473,106,134,.791,78,147,225,233,109,55,137,112,643
2013,50,Keith Bogans,/players/b/boganke01.html,SG,32,,BRK,74,23,1408,108,284,.380,84,245,.343,24,39,.615,.528,11,17,.647,16,104,120,76,28,4,49,108,311
2013,51,Andrew Bogut,/players/b/bogutan01.html,C,28,,GSW,32,32,786,83,184,.451,1,1,1.000,82,183,.448,.454,19,38,.500,68,177,245,67,20,55,35,85,186
2013,52,Matt Bonner,/players/b/bonnema01.html,PF,32,,SAS,68,4,909,112,230,.487,53,120,.442,59,110,.536,.602,11,15,.733,25,104,129,36,17,19,16,86,288
2013,53,Trevor Booker,/players/b/booketr01.html,PF,25,,WAS,48,14,887,108,220,.491,0,5,.000,108,215,.502,.491,40,72,.556,98,141,239,40,32,16,31,95,256
2013,54,Carlos Boozer,/players/b/boozeca01.html,PF,31,,CHI,79,79,2546,544,1140,.477,0,2,.000,544,1138,.478,.477,193,264,.731,175,596,771,179,66,28,176,239,1281
2013,55,Chris Bosh,/players/b/boshch01.html,C,28,,MIA,74,74,2454,485,907,.535,21,74,.284,464,833,.557,.546,241,302,.798,131,370,501,123,66,101,128,168,1232
2013,56,Avery Bradley,/players/b/bradlav01.html,PG,22,,BOS,50,50,1435,192,478,.402,40,126,.317,152,352,.432,.444,37,49,.755,30,81,111,104,64,19,72,129,461
2013,57,Elton Brand,/players/b/brandel01.html,C,33,,DAL,72,18,1527,226,478,.473,0,1,.000,226,477,.474,.473,66,93,.710,130,300,430,70,50,90,57,192,518
2013,58,Corey Brewer,/players/b/breweco01.html,SF,26,,DEN,82,2,2003,375,883,.425,91,307,.296,284,576,.493,.476,149,216,.690,55,180,235,124,118,23,102,154,990
2013,59,Ronnie Brewer,/players/b/brewero02.html,SF,27,,TOT,60,34,853,70,198,.354,23,76,.303,47,122,.385,.412,16,39,.410,42,98,140,50,43,6,18,33,179
2013,59,Ronnie Brewer,/players/b/brewero02.html,SF,27,,NYK,46,34,711,64,175,.366,22,71,.310,42,104,.404,.429,16,39,.410,29,71,100,40,34,6,14,27,166
2013,59,Ronnie Brewer,/players/b/brewero02.html,SF,27,,OKC,14,0,142,6,23,.261,1,5,.200,5,18,.278,.283,0,0,,13,27,40,10,9,0,4,6,13
2013,60,Aaron Brooks,/players/b/brookaa01.html,PG,28,,TOT,53,20,997,143,316,.453,50,134,.373,93,182,.511,.532,40,52,.769,13,67,80,114,30,10,67,94,376
2013,60,Aaron Brooks,/players/b/brookaa01.html,PG,28,,SAC,46,20,959,139,303,.459,48,127,.378,91,176,.517,.538,40,52,.769,12,66,78,108,29,7,63,89,366
2013,60,Aaron Brooks,/players/b/brookaa01.html,PG,28,,HOU,7,0,38,4,13,.308,2,7,.286,2,6,.333,.385,0,0,,1,1,2,6,1,3,4,5,10
2013,61,MarShon Brooks,/players/b/brookma01.html,SG,24,,BRK,73,2,912,155,335,.463,15,55,.273,140,280,.500,.485,69,94,.734,32,72,104,76,34,16,69,93,394
2013,62,Kwame Brown,/players/b/brownkw01.html,C,30,,PHI,22,11,269,17,37,.459,0,0,,17,37,.459,.459,7,19,.368,23,51,74,9,6,10,8,37,41
2013,63,Shannon Brown,/players/b/brownsh01.html,SG,27,,PHO,59,22,1402,240,571,.420,39,141,.277,201,430,.467,.454,98,125,.784,44,105,149,108,59,15,74,92,617
2013,64,Kobe Bryant,/players/b/bryanko01.html,SG,34,,LAL,78,78,3013,738,1595,.463,132,407,.324,606,1188,.510,.504,525,626,.839,66,367,433,469,106,25,287,173,2133
2013,65,Chase Budinger,/players/b/budinch01.html,SF,24,,MIN,23,1,508,79,191,.414,26,81,.321,53,110,.482,.482,32,42,.762,15,56,71,25,14,7,23,29,216
2013,66,Alec Burks,/players/b/burksal01.html,SG,21,,UTA,64,0,1137,163,388,.420,33,92,.359,130,296,.439,.463,92,129,.713,37,108,145,92,35,13,74,114,451
2013,67,Caron Butler,/players/b/butleca01.html,SF,32,,LAC,78,78,1879,305,720,.424,128,330,.388,177,390,.454,.513,75,90,.833,41,182,223,78,51,11,72,139,813
2013,68,Jimmy Butler,/players/b/butleji01.html,SF,23,,CHI,82,20,2134,239,512,.467,40,105,.381,199,407,.489,.506,187,233,.803,136,192,328,115,78,31,62,97,705
2013,69,Will Bynum,/players/b/bynumwi01.html,PG,30,,DET,65,0,1219,253,540,.469,24,76,.316,229,464,.494,.491,106,131,.809,28,69,97,231,45,5,125,128,636
2013,70,Jose Calderon,/players/c/caldejo01.html,PG,31,,TOT,73,58,2160,312,635,.491,130,282,.461,182,353,.516,.594,72,80,.900,20,156,176,518,58,8,126,99,826
2013,70,Jose Calderon,/players/c/caldejo01.html,PG,31,,TOR,45,30,1273,187,398,.470,79,184,.429,108,214,.505,.569,47,52,.904,14,92,106,333,28,6,75,58,500
2013,70,Jose Calderon,/players/c/caldejo01.html,PG,31,,DET,28,28,887,125,237,.527,51,98,.520,74,139,.532,.635,25,28,.893,6,64,70,185,30,2,51,41,326
2013,71,Marcus Camby,/players/c/cambyma01.html,PF,38,,NYK,24,4,250,17,53,.321,0,0,,17,53,.321,.321,8,19,.421,24,56,80,14,7,14,15,28,42
2013,72,DeMarre Carroll,/players/c/carrode01.html,SF,26,,UTA,66,12,1111,149,324,.460,20,70,.286,129,254,.508,.491,75,98,.765,87,101,188,61,58,24,34,119,393
2013,73,Matt Carroll,/players/c/carroma01.html,SG,32,,CHA,1,0,6,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,1,0
2013,74,Vince Carter,/players/c/cartevi01.html,SF,36,,DAL,81,3,2093,372,855,.435,162,399,.406,210,456,.461,.530,182,223,.816,58,276,334,194,74,44,106,226,1088
2013,75,Omri Casspi,/players/c/casspom01.html,SF,24,,CLE,43,1,503,63,160,.394,25,76,.329,38,84,.452,.472,22,41,.537,20,94,114,28,25,12,22,45,173
2013,76,Mario Chalmers,/players/c/chalmma01.html,PG,26,,MIA,77,77,2068,227,529,.429,123,301,.409,104,228,.456,.545,89,112,.795,19,152,171,273,118,12,119,196,666
2013,77,Tyson Chandler,/players/c/chandty01.html,C,30,,NYK,66,66,2164,255,400,.638,0,0,,255,400,.638,.638,179,258,.694,269,434,703,62,42,75,87,188,689
2013,78,Wilson Chandler,/players/c/chandwi01.html,PF,25,,DEN,43,8,1079,210,455,.462,52,126,.413,158,329,.480,.519,88,111,.793,45,173,218,58,45,12,60,119,560
2013,79,Josh Childress,/players/c/childjo01.html,SF,29,,BRK,14,0,100,6,21,.286,1,3,.333,5,18,.278,.310,1,2,.500,6,9,15,5,2,2,0,3,14
2013,80,Earl Clark,/players/c/clarkea01.html,PF,25,,LAL,59,36,1363,170,386,.440,35,104,.337,135,282,.479,.486,53,76,.697,82,243,325,65,36,44,62,102,428
2013,81,Victor Claver,/players/c/clavevi01.html,SF,24,,POR,49,16,812,74,189,.392,25,87,.287,49,102,.480,.458,14,30,.467,31,88,119,43,26,12,43,75,187
2013,82,Norris Cole,/players/c/coleno01.html,PG,24,,MIA,80,4,1590,179,425,.421,35,98,.357,144,327,.440,.462,52,80,.650,18,112,130,164,57,7,104,155,445
2013,83,Jason Collins,/players/c/collija04.html,C,34,,TOT,38,9,384,9,29,.310,0,0,,9,29,.310,.310,23,32,.719,22,38,60,8,12,10,18,85,41
2013,83,Jason Collins,/players/c/collija04.html,C,34,,BOS,32,7,330,8,23,.348,0,0,,8,23,.348,.348,21,30,.700,21,31,52,6,10,6,16,74,37
2013,83,Jason Collins,/players/c/collija04.html,C,34,,WAS,6,2,54,1,6,.167,0,0,,1,6,.167,.167,2,2,1.000,1,7,8,2,2,4,2,11,4
2013,84,Darren Collison,/players/c/collida01.html,PG,25,,DAL,81,47,2372,341,724,.471,48,136,.353,293,588,.498,.504,242,275,.880,31,188,219,415,100,8,173,139,972
2013,85,Nick Collison,/players/c/collini01.html,C,32,,OKC,81,2,1583,176,296,.595,0,4,.000,176,292,.603,.595,60,78,.769,123,210,333,121,51,30,69,197,412
2013,86,Mike Conley,/players/c/conlemi01.html,PG,25,,MEM,80,80,2757,414,940,.440,106,293,.362,308,647,.476,.497,234,282,.830,43,182,225,487,174,24,189,171,1168
2013,87,Will Conroy,/players/c/conrowi01.html,PG,30,,MIN,4,0,20,0,9,.000,0,3,.000,0,6,.000,.000,1,2,.500,1,0,1,0,0,0,0,1,1
2013,88,Daequan Cook,/players/c/cookda02.html,SG,25,,TOT,49,1,441,51,167,.305,26,91,.286,25,76,.329,.383,9,12,.750,7,54,61,19,8,7,15,26,137
2013,88,Daequan Cook,/players/c/cookda02.html,SG,25,,HOU,16,1,165,21,59,.356,11,30,.367,10,29,.345,.449,2,3,.667,5,13,18,10,6,2,6,13,55
2013,88,Daequan Cook,/players/c/cookda02.html,SG,25,,CHI,33,0,276,30,108,.278,15,61,.246,15,47,.319,.347,7,9,.778,2,41,43,9,2,5,9,13,82
2013,89,Chris Copeland,/players/c/copelch01.html,PF,28,,NYK,56,13,862,182,380,.479,59,140,.421,123,240,.513,.557,63,83,.759,34,85,119,27,16,12,50,104,486
2013,90,DeMarcus Cousins,/players/c/couside01.html,C,22,,SAC,75,74,2289,482,1036,.465,4,22,.182,478,1014,.471,.467,312,423,.738,222,524,746,199,108,55,225,269,1280
2013,91,Jamal Crawford,/players/c/crawfja01.html,SG,32,,LAC,76,0,2230,445,1016,.438,149,396,.376,296,620,.477,.511,216,248,.871,22,106,128,193,79,13,146,71,1255
2013,92,Jordan Crawford,/players/c/crawfjo02.html,SG,24,,TOT,70,14,1709,301,725,.415,83,246,.337,218,479,.455,.472,129,159,.811,44,165,209,225,39,7,141,106,814
2013,92,Jordan Crawford,/players/c/crawfjo02.html,SG,24,,WAS,43,12,1127,211,508,.415,59,171,.345,152,337,.451,.473,87,106,.821,31,104,135,157,27,5,97,61,568
2013,92,Jordan Crawford,/players/c/crawfjo02.html,SG,24,,BOS,27,2,582,90,217,.415,24,75,.320,66,142,.465,.470,42,53,.792,13,61,74,68,12,2,44,45,246
2013,93,Jae Crowder,/players/c/crowdja01.html,SF,22,,DAL,78,16,1353,141,367,.384,63,192,.328,78,175,.446,.470,47,73,.644,35,152,187,94,63,17,49,128,392
2013,94,Dante Cunningham,/players/c/cunnida01.html,PF,25,,MIN,80,9,2010,314,671,.468,0,6,.000,314,665,.472,.468,67,103,.650,142,266,408,67,84,38,56,153,695
2013,95,Jared Cunningham,/players/c/cunnija01.html,SG,21,,DAL,8,0,26,6,14,.429,2,3,.667,4,11,.364,.500,2,2,1.000,1,2,3,1,1,0,2,3,16
2013,96,Eddy Curry,/players/c/curryed01.html,C,30,,DAL,2,0,25,4,8,.500,0,0,,4,8,.500,.500,1,4,.250,2,2,4,0,0,0,3,7,9
2013,97,Stephen Curry,/players/c/curryst01.html,PG,24,,GSW,78,78,2983,626,1388,.451,272,600,.453,354,788,.449,.549,262,291,.900,59,255,314,539,126,12,240,198,1786
2013,98,Samuel Dalembert,/players/d/dalemsa01.html,C,31,,MIL,47,23,765,137,253,.542,1,1,1.000,136,252,.540,.543,38,55,.691,105,171,276,21,17,53,51,90,313
2013,99,Marquis Daniels,/players/d/daniema01.html,SF,32,,MIL,59,33,1085,132,351,.376,20,72,.278,112,279,.401,.405,40,54,.741,48,102,150,65,51,10,45,77,324
2013,100,Anthony Davis,/players/d/davisan02.html,PF,19,,NOH,64,60,1846,349,676,.516,0,6,.000,349,670,.521,.516,169,225,.751,165,357,522,63,75,112,89,158,867
2013,101,Ed Davis,/players/d/davised01.html,C-PF,23,,TOT,81,28,1631,260,482,.539,0,0,,260,482,.539,.539,103,167,.617,152,308,460,63,38,85,63,191,623
2013,101,Ed Davis,/players/d/davised01.html,C,23,,TOR,45,24,1087,186,339,.549,0,0,,186,339,.549,.549,66,102,.647,95,205,300,55,25,38,45,111,438
2013,101,Ed Davis,/players/d/davised01.html,PF,23,,MEM,36,4,544,74,143,.517,0,0,,74,143,.517,.517,37,65,.569,57,103,160,8,13,47,18,80,185
2013,102,Glen Davis,/players/d/davisgl01.html,PF,27,,ORL,34,33,1064,214,478,.448,0,2,.000,214,476,.450,.448,84,117,.718,55,191,246,70,32,21,64,88,512
2013,103,Austin Daye,/players/d/dayeau01.html,SF,24,,TOT,55,0,676,90,208,.433,41,98,.418,49,110,.445,.531,26,34,.765,16,107,123,42,14,22,29,82,247
2013,103,Austin Daye,/players/d/dayeau01.html,SF,24,,DET,24,0,348,43,97,.443,21,40,.525,22,57,.386,.552,15,18,.833,10,53,63,21,5,8,13,43,122
2013,103,Austin Daye,/players/d/dayeau01.html,SF,24,,MEM,31,0,328,47,111,.423,20,58,.345,27,53,.509,.514,11,16,.688,6,54,60,21,9,14,16,39,125
2013,104,Nando De Colo,/players/d/decolna01.html,SG,25,,SAS,72,6,920,105,241,.436,31,82,.378,74,159,.465,.500,35,44,.795,23,115,138,138,41,6,81,87,276
2013,105,Carlos Delfino,/players/d/delfica01.html,SF,30,,HOU,67,5,1689,251,620,.405,158,421,.375,93,199,.467,.532,48,56,.857,18,202,220,135,68,9,72,114,708
2013,106,Luol Deng,/players/d/denglu01.html,SF,27,,CHI,75,75,2903,466,1093,.426,75,233,.322,391,860,.455,.461,230,282,.816,162,314,476,222,81,32,144,105,1237
2013,107,Justin Dentmon,/players/d/dentmju01.html,PG,27,,DAL,2,0,4,0,2,.000,0,0,,0,2,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
2013,108,DeMar DeRozan,/players/d/derozde01.html,SG,23,,TOR,82,82,3013,548,1231,.445,34,120,.283,514,1111,.463,.459,355,427,.831,48,272,320,204,76,24,151,173,1485
2013,109,Boris Diaw,/players/d/diawbo01.html,PF,30,,SAS,75,20,1709,179,332,.539,30,78,.385,149,254,.587,.584,47,65,.723,66,188,254,180,52,27,84,143,435
2013,110,DeSagana Diop,/players/d/diopde01.html,C,31,,CHA,22,1,226,8,27,.296,0,1,.000,8,26,.308,.296,0,1,.000,10,41,51,13,5,16,8,19,16
2013,111,Keyon Dooling,/players/d/doolike01.html,PG,32,,MEM,7,0,82,10,21,.476,5,12,.417,5,9,.556,.595,6,7,.857,0,1,1,8,1,0,5,8,31
2013,112,Toney Douglas,/players/d/douglto01.html,PG,26,,TOT,71,0,1289,188,466,.403,82,216,.380,106,250,.424,.491,76,84,.905,34,104,138,151,71,3,81,145,534
2013,112,Toney Douglas,/players/d/douglto01.html,PG,26,,HOU,49,0,913,139,352,.395,61,162,.377,78,190,.411,.482,60,68,.882,23,67,90,93,40,2,56,103,399
2013,112,Toney Douglas,/players/d/douglto01.html,PG,26,,SAC,22,0,376,49,114,.430,21,54,.389,28,60,.467,.522,16,16,1.000,11,37,48,58,31,1,25,42,135
2013,113,Chris Douglas-Roberts,/players/d/douglch01.html,SG,26,,DAL,6,0,63,5,14,.357,0,4,.000,5,10,.500,.357,7,10,.700,0,5,5,4,2,0,1,4,17
2013,114,Goran Dragic,/players/d/dragigo01.html,PG,26,,PHO,77,77,2581,401,906,.443,88,276,.319,313,630,.497,.491,244,326,.748,60,178,238,569,124,26,212,214,1134
2013,115,Andre Drummond,/players/d/drumman01.html,C,19,,DET,60,10,1243,208,342,.608,1,2,.500,207,340,.609,.610,59,159,.371,169,288,457,30,59,95,57,144,476
2013,116,Jared Dudley,/players/d/dudleja01.html,SF,27,,PHO,79,50,2170,313,669,.468,106,271,.391,207,398,.520,.547,129,162,.796,79,166,245,203,75,8,101,128,861
2013,117,Chris Duhon,/players/d/duhonch01.html,PG,30,,LAL,46,9,820,47,123,.382,33,91,.363,14,32,.438,.516,6,13,.462,11,57,68,133,20,1,40,56,133
2013,118,Tim Duncan,/players/d/duncati01.html,C,36,,SAS,69,69,2078,490,976,.502,2,7,.286,488,969,.504,.503,245,300,.817,124,562,686,184,50,183,147,117,1227
2013,119,Mike Dunleavy,/players/d/dunlemi02.html,SF,32,,MIL,75,3,1943,276,624,.442,128,299,.428,148,325,.455,.545,105,128,.820,31,260,291,145,39,35,90,135,785
2013,120,Kevin Durant,/players/d/duranke01.html,SF,24,,OKC,81,81,3119,731,1433,.510,139,334,.416,592,1099,.539,.559,679,750,.905,46,594,640,374,116,105,280,143,2280
2013,121,Devin Ebanks,/players/e/ebankde01.html,SF,23,,LAL,19,3,197,24,73,.329,6,22,.273,18,51,.353,.370,11,14,.786,10,31,41,10,3,1,11,23,65
2013,122,Wayne Ellington,/players/e/ellinwa01.html,SG,25,,TOT,78,21,1661,226,529,.427,94,240,.392,132,289,.457,.516,68,75,.907,25,141,166,104,45,3,57,81,614
2013,122,Wayne Ellington,/players/e/ellinwa01.html,SG,25,,MEM,40,4,676,81,199,.407,41,97,.423,40,102,.392,.510,15,16,.938,5,47,52,42,16,1,24,38,218
2013,122,Wayne Ellington,/players/e/ellinwa01.html,SG,25,,CLE,38,17,985,145,330,.439,53,143,.371,92,187,.492,.520,53,59,.898,20,94,114,62,29,2,33,43,396
