2014,TOR,1,"Wed, Oct 30, 2013",/boxscores/index.cgi?month=10&day=30&year=2013,,,Box Score,/boxscores/201310300TOR.html,,Boston Celtics,/teams/BOS/2014.html,W,,93,87,1,0,W 1,
2014,TOR,2,"Fri, Nov 1, 2013",/boxscores/index.cgi?month=11&day=1&year=2013,,,Box Score,/boxscores/201311010ATL.html,@,Atlanta Hawks,/teams/ATL/2014.html,L,,95,102,1,1,L 1,
2014,TOR,3,"Sat, Nov 2, 2013",/boxscores/index.cgi?month=11&day=2&year=2013,,,Box Score,/boxscores/201311020MIL.html,@,Milwaukee Bucks,/teams/MIL/2014.html,W,,97,90,2,1,W 1,
2014,TOR,4,"Tue, Nov 5, 2013",/boxscores/index.cgi?month=11&day=5&year=2013,,,Box Score,/boxscores/201311050TOR.html,,Miami Heat,/teams/MIA/2014.html,L,,95,104,2,2,L 1,
2014,TOR,5,"Wed, Nov 6, 2013",/boxscores/index.cgi?month=11&day=6&year=2013,,,Box Score,/boxscores/201311060CHA.html,@,Charlotte Bobcats,/teams/CHA/2014.html,L,,90,92,2,3,L 2,
2014,TOR,6,"Fri, Nov 8, 2013",/boxscores/index.cgi?month=11&day=8&year=2013,,,Box Score,/boxscores/201311080IND.html,@,Indiana Pacers,/teams/IND/2014.html,L,,84,91,2,4,L 3,
2014,TOR,7,"Sat, Nov 9, 2013",/boxscores/index.cgi?month=11&day=9&year=2013,,,Box Score,/boxscores/201311090TOR.html,,Utah Jazz,/teams/UTA/2014.html,W,,115,91,3,4,W 1,
2014,TOR,8,"Mon, Nov 11, 2013",/boxscores/index.cgi?month=11&day=11&year=2013,,,Box Score,/boxscores/201311110HOU.html,@,Houston Rockets,/teams/HOU/2014.html,L,2OT,104,110,3,5,L 1,
2014,TOR,9,"Wed, Nov 13, 2013",/boxscores/index.cgi?month=11&day=13&year=2013,,,Box Score,/boxscores/201311130MEM.html,@,Memphis Grizzlies,/teams/MEM/2014.html,W,,103,87,4,5,W 1,
2014,TOR,10,"Fri, Nov 15, 2013",/boxscores/index.cgi?month=11&day=15&year=2013,,,Box Score,/boxscores/201311150TOR.html,,Chicago Bulls,/teams/CHI/2014.html,L,,80,96,4,6,L 1,
2014,TOR,11,"Sun, Nov 17, 2013",/boxscores/index.cgi?month=11&day=17&year=2013,,,Box Score,/boxscores/201311170TOR.html,,Portland Trail Blazers,/teams/POR/2014.html,L,OT,110,118,4,7,L 2,
2014,TOR,12,"Wed, Nov 20, 2013",/boxscores/index.cgi?month=11&day=20&year=2013,,,Box Score,/boxscores/201311200PHI.html,@,Philadelphia 76ers,/teams/PHI/2014.html,W,,108,98,5,7,W 1,
2014,TOR,13,"Fri, Nov 22, 2013",/boxscores/index.cgi?month=11&day=22&year=2013,,,Box Score,/boxscores/201311220TOR.html,,Washington Wizards,/teams/WAS/2014.html,W,,96,88,6,7,W 2,
