2014,1,Quincy Acy,/players/a/acyqu01.html,SF,23,,TOT,63,847,10.1,.520,.106,.376,9.5,19.5,14.4,4.9,1.4,2.5,15.4,10.1,,0.6,0.9,1.5,.086,,-2.5,1.4,-1.1,0.2
2014,1,Quincy Acy,/players/a/acyqu01.html,SF,23,,TOR,7,61,17.2,.542,.357,.571,9.5,19.2,14.3,10.1,3.4,3.9,10.2,14.5,,0.1,0.1,0.2,.188,,0.5,3.7,4.1,0.1
2014,1,Quincy Acy,/players/a/acyqu01.html,SF,23,,SAC,56,786,9.6,.518,.079,.354,9.5,19.5,14.4,4.4,1.2,2.4,16.0,9.8,,0.5,0.7,1.3,.078,,-2.8,1.2,-1.5,0.1
2014,2,Steven Adams,/players/a/adamsst01.html,C,20,,OKC,81,1197,11.2,.541,.000,.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,,0.9,1.9,2.9,.114,,-2.1,2.4,0.3,0.7
2014,3,Jeff Adrien,/players/a/adrieje01.html,PF,27,,TOT,53,961,17.4,.553,.000,.433,11.8,24.8,18.2,6.8,1.3,3.0,10.6,17.3,,1.6,1.1,2.7,.134,,-1.4,0.3,-1.1,0.2
2014,3,Jeff Adrien,/players/a/adrieje01.html,PF,27,,CHA,25,256,14.9,.559,.000,.625,14.5,24.4,19.4,4.1,1.4,4.6,13.6,10.6,,0.4,0.5,0.9,.170,,-2.5,2.9,0.4,0.2
2014,3,Jeff Adrien,/players/a/adrieje01.html,PF,27,,MIL,28,705,18.4,.552,.000,.400,10.9,25.0,17.7,7.7,1.3,2.4,10.1,19.7,,1.2,0.6,1.8,.121,,-0.9,-0.7,-1.6,0.1
2014,4,Arron Afflalo,/players/a/afflaar01.html,SG,28,,ORL,73,2552,16.0,.574,.297,.332,1.4,10.2,5.8,16.9,0.7,0.1,11.2,23.3,,4.3,1.0,5.3,.099,,1.7,-2.3,-0.6,0.9
2014,5,Alexis Ajinca,/players/a/ajincal01.html,C,25,,NOP,56,951,14.6,.589,.004,.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,,1.2,0.9,2.1,.104,,-1.5,0.8,-0.7,0.3
2014,6,Cole Aldrich,/players/a/aldrico01.html,C,25,,NYK,46,330,19.1,.620,.000,.492,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,,0.6,0.6,1.2,.178,,-2.6,3.8,1.2,0.3
2014,7,LaMarcus Aldridge,/players/a/aldrila01.html,PF,28,,POR,69,2498,21.8,.507,.011,.253,7.2,25.5,16.5,13.0,1.3,1.9,7.2,29.8,,4.0,3.5,7.5,.144,,-0.4,0.7,0.3,1.5
2014,8,Lavoy Allen,/players/a/allenla01.html,PF,24,,TOT,65,1072,12.5,.470,.043,.167,11.7,20.0,15.7,10.1,1.1,2.4,12.0,14.6,,0.6,0.9,1.5,.066,,-3.1,0.3,-2.8,-0.2
2014,8,Lavoy Allen,/players/a/allenla01.html,PF,24,,PHI,51,960,11.9,.464,.049,.150,11.5,20.0,15.6,10.2,1.1,2.2,12.4,14.3,,0.4,0.7,1.1,.053,,-3.3,0.1,-3.2,-0.3
2014,8,Lavoy Allen,/players/a/allenla01.html,PF,24,,IND,14,112,17.5,.521,.000,.294,13.7,20.1,17.1,9.0,0.9,4.1,9.4,17.3,,0.2,0.2,0.4,.180,,-1.7,2.2,0.4,0.1
2014,9,Ray Allen,/players/a/allenra02.html,SG,38,,MIA,73,1936,12.8,.590,.569,.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,,2.5,1.5,4.1,.101,,1.3,-1.2,0.1,1.0
2014,10,Tony Allen,/players/a/allento01.html,SG,32,,MEM,55,1278,15.6,.531,.114,.293,7.3,12.0,9.6,11.7,3.8,1.2,16.2,20.1,,0.5,2.1,2.7,.100,,-0.1,2.4,2.3,1.4
