1982,"Tue, Apr 20, 1982",/boxscores/index.cgi?month=4&day=20&year=1982,Box Score,/boxscores/198204200DEN.html,Phoenix Suns,/teams/PHO/1982.html,113,Denver Nuggets,/teams/DEN/1982.html,129,,
1982,"Tue, Apr 20, 1982",/boxscores/index.cgi?month=4&day=20&year=1982,Box Score,/boxscores/198204200NJN.html,Washington Bullets,/teams/WSB/1982.html,96,New Jersey Nets,/teams/NJN/1982.html,83,,
1982,"Wed, Apr 21, 1982",/boxscores/index.cgi?month=4&day=21&year=1982,Box Score,/boxscores/198204210PHI.html,Atlanta Hawks,/teams/ATL/1982.html,76,Philadelphia 76ers,/teams/PHI/1982.html,111,,
1982,"Wed, Apr 21, 1982",/boxscores/index.cgi?month=4&day=21&year=1982,Box Score,/boxscores/198204210SEA.html,Houston Rockets,/teams/HOU/1982.html,87,Seattle SuperSonics,/teams/SEA/1982.html,102,,
1982,"Fri, Apr 23, 1982",/boxscores/index.cgi?month=4&day=23&year=1982,Box Score,/boxscores/198204230ATL.html,Philadelphia 76ers,/teams/PHI/1982.html,98,Atlanta Hawks,/teams/ATL/1982.html,95,OT,
1982,"Fri, Apr 23, 1982",/boxscores/index.cgi?month=4&day=23&year=1982,Box Score,/boxscores/198204230HOU.html,Seattle SuperSonics,/teams/SEA/1982.html,70,Houston Rockets,/teams/HOU/1982.html,91,,
1982,"Fri, Apr 23, 1982",/boxscores/index.cgi?month=4&day=23&year=1982,Box Score,/boxscores/198204230PHO.html,Denver Nuggets,/teams/DEN/1982.html,110,Phoenix Suns,/teams/PHO/1982.html,126,,
1982,"Fri, Apr 23, 1982",/boxscores/index.cgi?month=4&day=23&year=1982,Box Score,/boxscores/198204230WSB.html,New Jersey Nets,/teams/NJN/1982.html,92,Washington Bullets,/teams/WSB/1982.html,103,,
1982,"Sat, Apr 24, 1982",/boxscores/index.cgi?month=4&day=24&year=1982,Box Score,/boxscores/198204240DEN.html,Phoenix Suns,/teams/PHO/1982.html,124,Denver Nuggets,/teams/DEN/1982.html,119,,
1982,"Sun, Apr 25, 1982",/boxscores/index.cgi?month=4&day=25&year=1982,Box Score,/boxscores/198204250BOS.html,Washington Bullets,/teams/WSB/1982.html,91,Boston Celtics,/teams/BOS/1982.html,109,,
1982,"Sun, Apr 25, 1982",/boxscores/index.cgi?month=4&day=25&year=1982,Box Score,/boxscores/198204250PHI.html,Milwaukee Bucks,/teams/MIL/1982.html,122,Philadelphia 76ers,/teams/PHI/1982.html,125,,
1982,"Sun, Apr 25, 1982",/boxscores/index.cgi?month=4&day=25&year=1982,Box Score,/boxscores/198204250SEA.html,Houston Rockets,/teams/HOU/1982.html,83,Seattle SuperSonics,/teams/SEA/1982.html,104,,
1982,"Tue, Apr 27, 1982",/boxscores/index.cgi?month=4&day=27&year=1982,Box Score,/boxscores/198204270LAL.html,Phoenix Suns,/teams/PHO/1982.html,96,Los Angeles Lakers,/teams/LAL/1982.html,115,,
1982,"Tue, Apr 27, 1982",/boxscores/index.cgi?month=4&day=27&year=1982,Box Score,/boxscores/198204270SEA.html,San Antonio Spurs,/teams/SAS/1982.html,95,Seattle SuperSonics,/teams/SEA/1982.html,93,,
1982,"Wed, Apr 28, 1982",/boxscores/index.cgi?month=4&day=28&year=1982,Box Score,/boxscores/198204280BOS.html,Washington Bullets,/teams/WSB/1982.html,103,Boston Celtics,/teams/BOS/1982.html,102,,
