2013,1,Quincy Acy,/players/a/acyqu01.html,PF,22,,TOR,29,342,15.9,.632,.027,.507,10.3,16.6,13.4,5.2,2.0,3.5,15.6,14.7,,0.7,0.4,1.1,.157,,-0.6,1.3,0.7,0.2
2013,2,Jeff Adrien,/players/a/adrieje01.html,PF,26,,CHA,52,713,13.4,.493,.012,.595,10.6,21.2,15.7,8.3,1.3,3.1,13.1,15.6,,0.5,0.4,1.0,.064,,-3.0,-0.2,-3.3,-0.2
2013,3,Arron Afflalo,/players/a/afflaar01.html,SF,27,,ORL,64,2307,13.0,.527,.265,.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,,1.5,0.5,2.0,.042,,-0.3,-2.0,-2.3,-0.2
2013,4,Josh Akognon,/players/a/akognjo01.html,PG,26,,DAL,3,9,15.3,.625,.500,.000,0.0,12.1,6.2,19.4,0.0,0.0,0.0,20.3,,0.0,0.0,0.0,.196,,4.7,-4.9,-0.2,0.0
2013,5,Cole Aldrich,/players/a/aldrico01.html,C,24,,TOT,45,388,11.1,.563,.000,.250,8.7,26.7,17.7,3.4,0.7,4.6,20.6,12.7,,0.1,0.4,0.6,.070,,-4.8,0.7,-4.0,-0.2
2013,5,Cole Aldrich,/players/a/aldrico01.html,C,24,,HOU,30,213,7.3,.532,.000,.209,6.5,23.7,15.2,4.1,0.7,3.2,23.0,12.5,,-0.1,0.3,0.2,.038,,-5.7,1.0,-4.8,-0.1
2013,5,Cole Aldrich,/players/a/aldrico01.html,C,24,,SAC,15,175,15.7,.598,.000,.297,11.5,30.4,20.7,2.6,0.6,6.3,17.7,12.9,,0.2,0.2,0.4,.109,,-3.6,0.5,-3.1,-0.1
2013,6,LaMarcus Aldridge,/players/a/aldrila01.html,PF,27,,POR,74,2790,20.4,.530,.011,.264,7.2,20.9,14.0,13.0,1.2,2.5,8.9,26.5,,4.8,2.3,7.2,.124,,0.3,0.5,0.8,2.0
2013,7,Lavoy Allen,/players/a/allenla01.html,C,23,,PHI,79,1669,11.5,.474,.002,.132,10.5,16.5,13.4,6.7,0.8,2.6,10.3,14.8,,0.9,1.6,2.5,.072,,-3.2,0.6,-2.6,-0.3
2013,8,Ray Allen,/players/a/allenra02.html,SG,37,,MIA,79,2035,14.7,.599,.510,.243,2.6,10.1,6.6,10.2,1.7,0.6,12.5,19.3,,3.4,1.9,5.4,.126,,1.7,-1.5,0.2,1.1
2013,9,Tony Allen,/players/a/allento01.html,SG,31,,MEM,79,2109,13.2,.489,.038,.293,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,,1.0,4.1,5.1,.115,,-1.6,2.9,1.3,1.8
2013,10,Al-Farouq Aminu,/players/a/aminual01.html,SF,22,,NOH,76,2066,13.7,.519,.040,.289,7.9,26.2,16.9,7.8,2.4,2.1,17.8,14.6,,0.7,2.4,3.1,.073,,-2.0,2.4,0.4,1.3
2013,11,Louis Amundson,/players/a/amundlo01.html,PF,30,,TOT,39,372,9.3,.392,.000,.444,14.7,18.7,16.7,4.5,2.3,2.6,16.4,14.2,,-0.3,0.4,0.1,.019,,-4.4,1.0,-3.3,-0.1
2013,11,Louis Amundson,/players/a/amundlo01.html,PF,30,,MIN,20,161,6.3,.342,.000,.526,15.9,17.6,16.7,2.8,2.2,2.9,19.0,16.1,,-0.4,0.2,-0.1,-0.038,,-6.9,0.9,-5.9,-0.2
2013,11,Louis Amundson,/players/a/amundlo01.html,PF,30,,CHI,1,2,0.0,.000,.000,.000,56.7,0.0,28.7,0.0,0.0,0.0,0.0,23.0,,0.0,0.0,0.0,-0.274,,-9.7,-11.4,-21.1,0.0
2013,11,Louis Amundson,/players/a/amundlo01.html,PF,30,,NOH,18,209,11.7,.449,.000,.381,13.4,19.7,16.5,5.8,2.3,2.4,14.0,12.7,,0.1,0.2,0.3,.065,,-2.4,1.3,-1.1,0.0
2013,12,Chris Andersen,/players/a/anderch01.html,C,34,,MIA,42,624,17.4,.631,.024,.756,11.9,21.5,17.0,4.0,1.4,5.8,12.8,14.4,,1.6,1.1,2.7,.207,,-0.6,1.8,1.2,0.5
2013,13,Alan Anderson,/players/a/anderal01.html,SF,30,,TOR,65,1495,12.6,.509,.463,.239,2.7,9.2,5.9,11.7,1.7,0.4,10.5,23.6,,0.8,0.8,1.6,.052,,0.4,-2.4,-2.0,0.0
2013,14,James Anderson,/players/a/anderja01.html,SG-SF,23,,TOT,39,401,13.9,.539,.476,.222,5.2,15.0,10.2,15.8,1.9,0.9,15.3,18.0,,0.4,0.4,0.9,.106,,-0.1,0.0,-0.1,0.2
2013,14,James Anderson,/players/a/anderja01.html,SF,23,,SAS,10,94,13.0,.587,.440,.360,3.9,12.8,8.6,13.9,1.6,1.5,19.5,17.6,,0.1,0.1,0.2,.109,,-1.0,0.3,-0.7,0.0
2013,14,James Anderson,/players/a/anderja01.html,SG,23,,HOU,29,307,14.2,.526,.485,.188,5.6,15.7,10.7,16.4,2.0,0.7,14.1,18.1,,0.4,0.3,0.7,.105,,0.2,-0.1,0.0,0.2
2013,15,Ryan Anderson,/players/a/anderry01.html,PF,24,,NOH,81,2503,18.1,.548,.500,.161,8.9,15.9,12.4,6.9,0.9,1.0,7.5,24.0,,5.7,0.8,6.5,.125,,4.1,-2.9,1.3,2.1
2013,16,Carmelo Anthony,/players/a/anthoca01.html,PF,28,,NYK,67,2482,24.8,.560,.278,.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,,7.5,2.0,9.5,.184,,4.7,-2.3,2.4,2.8
2013,17,Joel Anthony,/players/a/anthojo01.html,C,30,,MIA,62,566,10.4,.542,.000,.412,10.4,14.4,12.5,3.1,1.2,6.1,21.5,8.6,,0.4,0.8,1.2,.100,,-3.0,2.7,-0.3,0.2
2013,18,Trevor Ariza,/players/a/arizatr01.html,SF,27,,WAS,56,1471,14.0,.538,.463,.211,3.3,16.9,10.0,12.7,2.5,1.1,14.6,17.9,,0.7,2.4,3.1,.102,,-0.4,1.9,1.5,1.3
2013,19,Darrell Arthur,/players/a/arthuda01.html,PF,24,,MEM,59,970,11.8,.477,.050,.128,8.1,12.5,10.3,5.9,1.3,2.8,10.2,20.1,,0.2,1.5,1.7,.084,,-2.9,0.5,-2.4,-0.1
2013,20,Omer Asik,/players/a/asikom01.html,C,26,,HOU,82,2464,14.9,.558,.002,.487,12.8,31.0,22.0,4.6,0.9,2.7,18.8,16.3,,2.0,3.5,5.5,.108,,-2.6,1.3,-1.3,0.5
2013,21,D.J. Augustin,/players/a/augusdj01.html,PG,25,,IND,76,1226,11.0,.527,.646,.337,1.9,6.3,4.1,21.6,1.5,0.2,16.8,15.1,,1.4,1.5,2.8,.112,,-0.4,-1.4,-1.9,0.0
2013,22,Gustavo Ayon,/players/a/ayongu01.html,C,27,,TOT,55,734,12.8,.540,.000,.299,9.0,21.3,15.1,14.7,1.5,1.8,19.9,14.5,,0.4,0.8,1.2,.077,,-2.6,1.3,-1.2,0.1
2013,22,Gustavo Ayon,/players/a/ayongu01.html,C,27,,ORL,43,571,11.7,.540,.000,.304,7.9,19.8,13.8,15.5,1.2,1.8,21.1,14.3,,0.3,0.5,0.7,.061,,-2.9,1.0,-1.9,0.0
