2015,AEK,1,L,home,Krasny Oktyabr Volgograd,vs Krasny Oktyabr Volgograd,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=16&seasoncode=U2015,16,94,96,
2015,AEK,2,L,away,Galatasaray Odeabank Istanbul,at Galatasaray Odeabank Istanbul,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=34&seasoncode=U2015,34,89,65,
2015,AEK,3,W,home,Nizhny Novgorod,vs Nizhny Novgorod,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=52&seasoncode=U2015,52,87,70,
2015,AEK,4,W,home,Hapoel Bank Yahav Jerusalem,vs Hapoel Bank Yahav Jerusalem,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=70&seasoncode=U2015,70,75,74,
2015,AEK,5,W,away,Neptunas Klaipeda,at Neptunas Klaipeda,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=88&seasoncode=U2015,88,80,86,
2015,AEK,6,W,away,Krasny Oktyabr Volgograd,at Krasny Oktyabr Volgograd,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=106&seasoncode=U2015,106,78,82,
2015,AEK,7,L,home,Galatasaray Odeabank Istanbul,vs Galatasaray Odeabank Istanbul,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=124&seasoncode=U2015,124,73,86,
2015,AEK,8,L,away,Nizhny Novgorod,at Nizhny Novgorod,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=142&seasoncode=U2015,142,86,79,
2015,AEK,9,L,away,Hapoel Bank Yahav Jerusalem,at Hapoel Bank Yahav Jerusalem,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=160&seasoncode=U2015,160,82,78,
2015,AEK,10,W,home,Neptunas Klaipeda,vs Neptunas Klaipeda,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=178&seasoncode=U2015,178,75,71,
2015,BER,1,L,away,MHP RIESEN Ludwigsburg,at MHP RIESEN Ludwigsburg,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=4&seasoncode=U2015,4,79,60,
2015,BER,2,W,home,Grissin Bon Reggio Emilia,vs Grissin Bon Reggio Emilia,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=24&seasoncode=U2015,24,82,76,
2015,BER,3,W,away,Le Mans Sarthe Basket,at Le Mans Sarthe Basket,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=41&seasoncode=U2015,41,84,88,
2015,BER,4,W,home,Herbalife Gran Canaria Las Palmas,vs Herbalife Gran Canaria Las Palmas,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=59&seasoncode=U2015,59,84,71,
2015,BER,5,W,away,Enel Basket Brindisi,at Enel Basket Brindisi,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=78&seasoncode=U2015,78,68,72,
2015,BER,6,L,home,MHP RIESEN Ludwigsburg,vs MHP RIESEN Ludwigsburg,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=94&seasoncode=U2015,94,79,90,
2015,BER,7,L,away,Grissin Bon Reggio Emilia,at Grissin Bon Reggio Emilia,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=114&seasoncode=U2015,114,74,71,
2015,BER,8,L,home,Le Mans Sarthe Basket,vs Le Mans Sarthe Basket,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=131&seasoncode=U2015,131,80,86,
2015,BER,9,L,away,Herbalife Gran Canaria Las Palmas,at Herbalife Gran Canaria Las Palmas,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=149&seasoncode=U2015,149,83,78,
2015,BER,10,W,home,Enel Basket Brindisi,vs Enel Basket Brindisi,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=168&seasoncode=U2015,168,80,79,
2015,BER,11,W,home,EA7 Emporio Armani Milan,vs EA7 Emporio Armani Milan,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=187&seasoncode=U2015,187,83,67,
2015,BER,12,L,away,Neptunas Klaipeda,at Neptunas Klaipeda,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=203&seasoncode=U2015,203,73,65,
2015,BER,13,W,home,Aris Thessaloniki,vs Aris Thessaloniki,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=220&seasoncode=U2015,220,82,67,
2015,BER,14,L,away,Aris Thessaloniki,at Aris Thessaloniki,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=236&seasoncode=U2015,236,73,63,
2015,BER,15,L,away,EA7 Emporio Armani Milan,at EA7 Emporio Armani Milan,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=251&seasoncode=U2015,251,91,78,
