2014,ART,1,L,home,ASVEL Lyon Villeurbanne,vs ASVEL Lyon Villeurbanne,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=6&seasoncode=U2014,6,64,70,
2014,ART,2,W,away,FoxTown Cantu,at FoxTown Cantu,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=23&seasoncode=U2014,23,77,78,
2014,ART,3,L,home,Telenet Ostend,vs Telenet Ostend,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=41&seasoncode=U2014,41,67,75,
2014,ART,4,L,away,Herbalife Gran Canaria Las Palmas,at Herbalife Gran Canaria Las Palmas,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=60&seasoncode=U2014,60,74,63,
2014,ART,5,L,home,JDA Dijon,vs JDA Dijon,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=76&seasoncode=U2014,76,76,79,
2014,ART,6,L,away,ASVEL Lyon Villeurbanne,at ASVEL Lyon Villeurbanne,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=96&seasoncode=U2014,96,84,83,
2014,ART,7,L,home,FoxTown Cantu,vs FoxTown Cantu,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=113&seasoncode=U2014,113,66,68,
2014,ART,8,L,away,Telenet Ostend,at Telenet Ostend,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=131&seasoncode=U2014,131,84,82,
2014,ART,9,L,home,Herbalife Gran Canaria Las Palmas,vs Herbalife Gran Canaria Las Palmas,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=150&seasoncode=U2014,150,81,90,
2014,ART,10,L,away,JDA Dijon,at JDA Dijon,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=166&seasoncode=U2014,166,69,65,
2014,ASV,1,W,away,Artland Dragons Quakenbrueck,at Artland Dragons Quakenbrueck,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=6&seasoncode=U2014,6,64,70,
2014,ASV,2,L,home,JDA Dijon,vs JDA Dijon,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=22&seasoncode=U2014,22,77,78,
2014,ASV,3,W,home,FoxTown Cantu,vs FoxTown Cantu,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=42&seasoncode=U2014,42,78,70,
2014,ASV,4,L,away,Telenet Ostend,at Telenet Ostend,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=59&seasoncode=U2014,59,99,97,
2014,ASV,5,L,home,Herbalife Gran Canaria Las Palmas,vs Herbalife Gran Canaria Las Palmas,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=77&seasoncode=U2014,77,75,92,
2014,ASV,6,W,home,Artland Dragons Quakenbrueck,vs Artland Dragons Quakenbrueck,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=96&seasoncode=U2014,96,84,83,
2014,ASV,7,L,away,JDA Dijon,at JDA Dijon,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=112&seasoncode=U2014,112,75,58,
2014,ASV,8,L,away,FoxTown Cantu,at FoxTown Cantu,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=132&seasoncode=U2014,132,79,69,
2014,ASV,9,L,home,Telenet Ostend,vs Telenet Ostend,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=149&seasoncode=U2014,149,70,78,
2014,ASV,10,L,away,Herbalife Gran Canaria Las Palmas,at Herbalife Gran Canaria Las Palmas,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=167&seasoncode=U2014,167,73,66,
