2013,1,Quincy Acy,/players/a/acyqu01.html,22,TOR,/teams/TOR/2013.html,1,0,4,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
2013,2,Arron Afflalo,/players/a/afflaar01.html,27,ORL,/teams/ORL/2013.html,8,8,281,50,113,.442,11,29,.379,21,24,.875,3,33,36,19,6,3,15,19,132
2013,3,Cole Aldrich,/players/a/aldrico01.html,24,HOU,/teams/HOU/2013.html,6,0,55,8,15,.533,0,0,,2,3,.667,5,7,12,1,1,2,1,11,18
2013,4,LaMarcus Aldridge,/players/a/aldrila01.html,27,POR,/teams/POR/2013.html,9,9,348,78,179,.436,0,4,.000,37,46,.804,14,47,61,35,8,14,18,24,193
2013,5,Lavoy Allen,/players/a/allenla01.html,23,PHI,/teams/PHI/2013.html,9,6,198,25,59,.424,0,0,,5,6,.833,19,17,36,8,1,8,6,18,55
2013,6,Ray Allen,/players/a/allenra02.html,37,MIA,/teams/MIA/2013.html,10,0,269,40,79,.506,21,41,.512,23,28,.821,5,25,30,24,13,2,12,21,124
2013,7,Tony Allen,/players/a/allento01.html,31,MEM,/teams/MEM/2013.html,8,8,179,22,59,.373,0,5,.000,11,12,.917,5,18,23,5,13,6,8,25,55
2013,8,Al-Farouq Aminu,/players/a/aminual01.html,22,NOH,/teams/NOH/2013.html,7,7,221,37,74,.500,0,5,.000,13,19,.684,12,45,57,16,13,8,17,20,87
2013,9,Louis Amundson,/players/a/amundlo01.html,30,MIN,/teams/MIN/2013.html,6,0,68,1,7,.143,0,0,,3,10,.300,6,10,16,1,4,4,5,9,5
2013,10,Alan Anderson,/players/a/anderal01.html,30,TOR,/teams/TOR/2013.html,6,1,124,14,44,.318,8,27,.296,8,9,.889,2,6,8,7,4,1,5,12,44
2013,11,Ryan Anderson,/players/a/anderry01.html,24,NOH,/teams/NOH/2013.html,7,2,214,43,94,.457,18,50,.360,7,7,1.000,21,39,60,10,2,1,6,15,111
2013,12,Carmelo Anthony,/players/a/anthoca01.html,28,NYK,/teams/NYK/2013.html,7,7,256,58,132,.439,10,31,.323,37,48,.771,14,38,52,12,5,5,18,22,163
2013,13,Joel Anthony,/players/a/anthojo01.html,30,MIA,/teams/MIA/2013.html,6,0,31,2,6,.333,0,0,,0,0,,1,5,6,1,0,5,2,2,4
2013,14,Trevor Ariza,/players/a/arizatr01.html,27,WAS,/teams/WAS/2013.html,7,7,172,20,59,.339,5,19,.263,8,10,.800,6,23,29,15,16,6,8,8,53
2013,15,Omer Asik,/players/a/asikom01.html,26,HOU,/teams/HOU/2013.html,9,9,300,36,78,.462,0,0,,28,38,.737,42,77,119,9,6,11,32,26,100
2013,16,D.J. Augustin,/players/a/augusdj01.html,25,IND,/teams/IND/2013.html,10,0,136,8,38,.211,7,27,.259,5,6,.833,0,12,12,24,3,1,7,2,28
2013,17,Gustavo Ayon,/players/a/ayongu01.html,27,ORL,/teams/ORL/2013.html,7,0,74,7,16,.438,0,0,,0,4,.000,5,13,18,7,2,1,5,11,14
2013,18,Luke Babbitt,/players/b/babbilu01.html,23,POR,/teams/POR/2013.html,5,0,20,4,10,.400,3,8,.375,0,0,,0,3,3,3,2,0,1,6,11
2013,19,Leandro Barbosa,/players/b/barbole01.html,30,BOS,/teams/BOS/2013.html,9,1,131,24,50,.480,6,16,.375,10,14,.714,1,8,9,15,2,1,5,10,64
2013,20,Jose Barea,/players/b/bareajo01.html,28,MIN,/teams/MIN/2013.html,4,0,77,12,27,.444,2,8,.250,11,12,.917,4,6,10,17,2,0,6,6,37
2013,21,Andrea Bargnani,/players/b/bargnan01.html,27,TOR,/teams/TOR/2013.html,8,8,276,45,126,.357,13,36,.361,27,31,.871,6,31,37,12,6,5,12,16,130
2013,22,Harrison Barnes,/players/b/barneha02.html,20,GSW,/teams/GSW/2013.html,9,9,240,36,74,.486,6,18,.333,17,23,.739,11,28,39,11,4,1,13,27,95
2013,23,Matt Barnes,/players/b/barnema02.html,32,LAC,/teams/LAC/2013.html,7,0,172,16,42,.381,3,18,.167,7,8,.875,9,25,34,11,7,4,7,21,42
2013,24,Earl Barron,/players/b/barroea01.html,31,WAS,/teams/WAS/2013.html,3,0,24,7,10,.700,0,0,,1,3,.333,6,6,12,0,1,1,2,4,15
2013,25,Will Barton,/players/b/bartowi01.html,22,POR,/teams/POR/2013.html,6,0,26,2,9,.222,1,3,.333,0,0,,1,4,5,1,1,1,3,2,5
2013,26,Brandon Bass,/players/b/bassbr01.html,27,BOS,/teams/BOS/2013.html,9,6,267,33,73,.452,0,1,.000,23,26,.885,18,33,51,9,4,8,8,23,89
2013,27,Shane Battier,/players/b/battish01.html,34,MIA,/teams/MIA/2013.html,10,10,252,23,50,.460,20,43,.465,4,6,.667,4,17,21,8,7,10,9,27,70
2013,28,Nicolas Batum,/players/b/batumni01.html,24,POR,/teams/POR/2013.html,9,9,357,65,136,.478,26,66,.394,29,38,.763,15,42,57,29,21,12,23,19,185
2013,29,Jerryd Bayless,/players/b/bayleje01.html,24,MEM,/teams/MEM/2013.html,8,0,122,21,43,.488,10,19,.526,5,6,.833,0,10,10,23,7,3,11,19,57
2013,30,Kent Bazemore,/players/b/bazemke01.html,23,GSW,/teams/GSW/2013.html,2,0,6,0,4,.000,0,0,,0,0,,1,1,2,1,0,2,0,0,0
2013,31,Bradley Beal,/players/b/bealbr01.html,19,WAS,/teams/WAS/2013.html,7,7,201,25,78,.321,11,33,.333,20,21,.952,5,17,22,13,7,2,11,13,81
2013,32,Michael Beasley,/players/b/beaslmi01.html,24,PHO,/teams/PHO/2013.html,10,10,297,52,146,.356,9,33,.273,19,28,.679,17,34,51,30,5,9,26,25,132
2013,33,Rodrigue Beaubois,/players/b/beaubro01.html,24,DAL,/teams/DAL/2013.html,7,0,114,11,35,.314,2,11,.182,7,8,.875,2,15,17,18,6,1,6,11,31
2013,34,Marco Belinelli,/players/b/belinma01.html,26,CHI,/teams/CHI/2013.html,8,0,133,16,36,.444,8,18,.444,10,11,.909,0,10,10,7,4,0,6,5,50
2013,35,Andris Biedrins,/players/b/biedran01.html,26,GSW,/teams/GSW/2013.html,6,0,67,0,3,.000,0,0,,2,6,.333,2,18,20,4,3,2,5,11,2
2013,36,Bismack Biyombo,/players/b/biyombi01.html,20,CHA,/teams/CHA/2013.html,7,1,127,8,15,.533,0,0,,1,3,.333,8,20,28,0,1,11,5,9,17
2013,37,DeJuan Blair,/players/b/blairde01.html,23,SAS,/teams/SAS/2013.html,6,2,98,13,34,.382,0,0,,6,6,1.000,7,20,27,9,5,1,6,12,32
2013,38,Steve Blake,/players/b/blakest01.html,32,LAL,/teams/LAL/2013.html,7,5,182,12,34,.353,8,20,.400,4,4,1.000,3,14,17,24,9,0,9,16,36
