26172,I
721,I
5,I
8,I
6,I
7,I
14,I
17,I
23,I
27,I
29,I
28,I
2678,I
31,I
30,I
725,I
37,I
43,I
77,I
47,I
51,I
14927,I
61,I
62,I
66,I
67,I
68,I
71,I
72,I
80,I
81,I
83,I
86,I
87,I
94,I
90,I
97,I
101,I
107,I
115,I
116,I
1004,I
127,I
129,I
48,I
458,I
693,I
136,I
140,I
141,I
147,I
148,I
149,I
1014,I
153,I
157,I
156,I
158,I
164,I
165,I
167,I
169,I
172,I
173,I
175,I
176,I
180,I
178,I
183,I
184,I
189,I
191,I
193,I
194,I
196,I
198,I
201,I
202,I
204,I
207,I
1068,I
219,I
231,I
220,I
222,I
229,I
28755,I
235,I
228,I
234,I
236,I
96,I
244,I
253,I
1092,I
248,I
249,I
251,I
257,I
254,I
255,I
260,I
261,I
794,I
270,I
272,I
275,I
277,I
19651,I
283,I
285,I
288,I
287,I
290,I
308,I
2699,I
295,I
294,I
302,I
301,I
299,I
306,I
305,I
310,I
312,I
311,I
314,I
316,I
315,I
317,I
328,I
327,I
1157,I
331,I
334,I
361,I
365,I
340,I
671,I
498,I
342,I
346,I
352,I
355,I
28600,I
99,I
363,I
366,I
367,I
371,I
369,I
370,I
380,I
381,I
386,I
387,I
388,I
392,I
400,I
402,I
404,I
406,I
415,I
414,I
418,I
416,I
419,I
797,I
428,I
430,I
432,I
434,I
669,I
439,I
441,I
440,I
444,I
446,I
450,I
454,I
488,I
489,I
471,I
726,I
464,I
463,I
466,I
469,I
473,I
472,I
482,I
483,I
485,I
457,I
490,I
494,I
493,I
2711,I
497,I
500,I
501,I
502,I
503,I
509,I
508,I
513,I
514,I
519,I
518,I
522,I
521,I
523,I
433,I
527,I
529,I
528,I
534,I
540,I
539,I
541,I
545,I
551,I
550,I
553,I
1320,I
554,I
556,I
559,I
562,I
563,I
572,I
574,I
575,I
576,I
579,I
587,I
10411,I
660,I
663,I
102,I
590,I
600,I
606,I
609,I
617,I
624,I
625,I
627,I
626,I
629,I
630,I
631,I
632,I
1356,I
635,I
639,I
646,I
648,I
647,I
650,I
649,I
651,I
654,I
655,I
657,I
659,I
664,I
665,I
667,I
596,I
599,I
603,I
610,I
674,I
676,I
678,I
683,I
688,I
698,I
690,I
694,I
691,I
692,I
536,I
703,I
697,I
699,I
670,I
700,I
702,I
709,I
711,I
716,I
718,I
719,I
9,I
32,I
108,I
109,I
111,I
104,I
128,I
110,I
391,I
393,I
2707,I
456,I
459,I
460,I
504,I
465,I
695,I
704,I
706,I
732,I
731,I
30024,I
740,I
741,I
735,I
736,I
738,I
739,I
746,I
742,I
748,I
749,I
756,I
754,I
758,I
768,I
769,I
771,I
772,I
774,I
782,I
786,I
792,I
796,I
2915,I
810,I
811,I
812,I
813,I
817,I
2,II
30123,II
929,II
3,II
10,II
11,II
12,II
13,II
934,II
22,II
13028,II
25,II
30105,II
8411,II
947,II
33,II
35,II
36,II
39,II
41,II
2685,II
49,II
15646,II
52,II
2683,II
54,II
55,II
56,II
30134,II
984,II
65,II
985,II
70,II
30094,II
74,II
30135,II
91,II
95,II
92,II
98,II
100,II
30055,II
93,II
103,II
995,II
106,II
996,II
1000,II
1001,II
30124,II
130,II
1009,II
30049,II
1010,II
1012,II
133,II
1013,II
21323,II
135,II
8875,II
1015,II
30058,II
143,II
144,II
20576,II
1023,II
11403,II
11416,II
155,II
2720,II
159,II
1028,II
162,II
9081,II
1045,II
174,II
181,II
186,II
30095,II
30118,II
8956,II
2692,II
1057,II
8965,II
197,II
206,II
208,II
209,II
210,II
1071,II
1072,II
1076,II
223,II
23157,II
224,II
1079,II
233,II
30092,II
230,II
9011,II
1083,II
237,II
1085,II
241,II
1097,II
246,II
1096,II
1098,II
8366,II
1104,II
262,II
1116,II
2697,II
2696,II
1123,II
280,II
1126,II
291,II
30050,II
2743,II
307,II
309,II
323,II
332,II
30051,II
339,II
333,II
362,II
2746,II
345,II
1167,II
347,II
349,II
350,II
13302,II
1170,II
354,II
1174,II
356,II
357,II
1176,II
30136,II
359,II
360,II
20794,II
30137,II
384,II
1199,II
30075,II
395,II
368,II
30138,II
407,II
408,II
410,II
413,II
417,II
1222,II
422,II
423,II
427,II
383,II
1240,II
27854,II
30125,II
435,II
9012,II
9013,II
436,II
437,II
205,II
1238,II
445,II
1245,II
8577,II
477,II
1156,II
470,II
474,II
1257,II
30054,II
487,II
30052,II
9223,II
12810,II
505,II
506,II
1266,II
507,II
1274,II
510,II
30126,II
30056,II
24639,II
1277,II
1278,II
30119,II
15207,II
24342,II
1289,II
2682,II
1321,II
27859,II
24361,II
2716,II
533,II
535,II
30045,II
542,II
543,II
546,II
1314,II
1318,II
11504,II
560,II
561,II
568,II
1328,II
584,II
11276,II
591,II
594,II
608,II
1343,II
613,II
1347,II
19117,II
628,II
634,II
30063,II
636,II
10870,II
638,II
30127,II
30128,II
643,II
645,II
30139,II
1371,II
1376,II
658,II
661,II
468,II
2755,II
8736,II
8744,II
592,II
593,II
598,II
1334,II
604,II
1346,II
1348,II
680,II
682,II
689,II
1395,II
30090,II
199,II
696,II
30088,II
1403,II
499,II
12830,II
720,II
112,II
9754,II
537,II
28594,II
728,II
30104,II
734,II
743,II
744,II
30141,II
2814,II
1029,II
757,II
1433,II
358,II
765,II
11740,II
766,II
1438,II
767,II
9630,II
1439,II
1445,II
1446,II
2759,II
1448,II
12799,II
30120,II
1460,II
1462,II
790,II
791,II
799,II
4,III
2798,III
15,III
16,III
18,III
19,III
21,III
938,III
24,III
939,III
26,III
966,III
38,III
40,III
42,III
953,III
44,III
45,III
46,III
958,III
962,III
58,III
50,III
26107,III
53,III
296,III
973,III
59,III
30038,III
60,III
28593,III
64,III
987,III
69,III
73,III
75,III
76,III
78,III
79,III
84,III
85,III
480,III
88,III
1305,III
105,III
89,III
114,III
117,III
118,III
119,III
120,III
121,III
122,III
123,III
124,III
23624,III
12884,III
126,III
132,III
134,III
137,III
139,III
142,III
145,III
146,III
722,III
30083,III
150,III
151,III
152,III
154,III
24400,III
1036,III
160,III
161,III
163,III
166,III
30111,III
30035,III
170,III
1059,III
1044,III
2691,III
177,III
20,III
1050,III
179,III
182,III
185,III
1332,III
190,III
192,III
195,III
1062,III
203,III
8968,III
200,III
1064,III
1066,III
211,III
212,III
213,III
532,III
214,III
215,III
217,III
216,III
8981,III
218,III
221,III
27892,III
225,III
30032,III
227,III
11538,III
238,III
30069,III
239,III
2694,III
242,III
243,III
245,III
30084,III
1094,III
258,III
1099,III
1467,III
11062,III
263,III
1111,III
264,III
265,III
1112,III
266,III
12399,III
267,III
268,III
269,III
1115,III
271,III
273,III
276,III
278,III
1124,III
8398,III
281,III
282,III
8404,III
286,III
2741,III
292,III
1130,III
1133,III
300,III
297,III
303,III
313,III
320,III
321,III
322,III
22626,III
324,III
325,III
326,III
329,III
330,III
335,III
1159,III
30047,III
336,III
337,III
1163,III
341,III
1162,III
344,III
1164,III
30085,III
8486,III
348,III
8490,III
351,III
279,III
24317,III
22235,III
1179,III
364,III
1182,III
372,III
373,III
374,III
30065,III
486,III
398,III
377,III
376,III
378,III
1192,III
382,III
1194,III
1196,III
385,III
8597,III
1203,III
390,III
394,III
396,III
397,III
401,III
656,III
773,III
8530,III
379,III
30040,III
23725,III
403,III
405,III
724,III
411,III
412,III
420,III
424,III
426,III
20220,III
1226,III
16142,III
429,III
30042,III
438,III
442,III
443,III
30067,III
27901,III
452,III
30036,III
8567,III
1468,III
451,III
453,III
455,III
491,III
461,III
462,III
1254,III
467,III
319,III
479,III
21772,III
484,III
492,III
30039,III
496,III
1267,III
30031,III
511,III
515,III
516,III
2713,III
517,III
520,III
524,III
525,III
530,III
531,III
23008,III
2751,III
1297,III
30114,III
25719,III
538,III
30044,III
30081,III
21830,III
1315,III
11839,III
547,III
548,III
481,III
549,III
30034,III
555,III
557,III
30029,III
564,III
566,III
565,III
567,III
569,III
570,III
571,III
573,III
681,III
577,III
18422,III
578,III
581,III
580,III
582,III
583,III
585,III
15882,III
259,III
586,III
588,III
589,III
168,III
247,III
506001,III
478,III
475,III
526,III
552,III
9500,III
11036,III
602,III
612,III
30064,III
621,III
622,III
623,III
1355,III
633,III
652,III
637,III
641,III
642,III
662,III
1379,III
8746,III
23260,III
673,III
601,III
30072,III
1340,III
605,III
607,III
611,III
614,III
615,III
618,III
620,III
504655,III
675,III
679,III
21852,III
684,III
1390,III
685,III
686,III
712,III
1400,III
23121,III
30028,III
707,III
2758,III
1402,III
28749,III
30037,III
713,III
715,III
717,III
1255,III
113,III
727,III
730,III
733,III
745,III
737,III
808,III
747,III
750,III
751,III
752,III
753,III
755,III
1434,III
759,III
761,III
762,III
763,III
764,III
770,III
775,III
777,III
1450,III
1451,III
778,III
779,III
8896,III
780,III
781,III
1454,III
783,III
784,III
785,III
789,III
1461,III
8911,III
793,III
795,III
798,III
800,III
801,III
802,III
803,III
804,III
805,III
806,III
787,III
807,III
809,III
814,III
2730,III
815,III
