year,team_id,team_name,team_url
2000,EST,Adecco Estudiantes,http://www.euroleague.net/competition/teams/showteam?clubcode=EST&seasoncode=E2000
2000,AEK,AEK Athens,http://www.euroleague.net/competition/teams/showteam?clubcode=AEK&seasoncode=E2000
2000,TRE,Benetton Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=TRE&seasoncode=E2000
2000,CIB,Cibona VIP,http://www.euroleague.net/competition/teams/showteam?clubcode=CIB&seasoncode=E2000
2000,BAR,FC Barcelona,http://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2000
2000,JER,Hapoel Jerusalem,http://www.euroleague.net/competition/teams/showteam?clubcode=JER&seasoncode=E2000
2000,LON,Haribo London Towers,http://www.euroleague.net/competition/teams/showteam?clubcode=LON&seasoncode=E2000
2000,VIR,Kinder Bologna,http://www.euroleague.net/competition/teams/showteam?clubcode=VIR&seasoncode=E2000
2000,BUD,KK Buducnost,http://www.euroleague.net/competition/teams/showteam?clubcode=BUD&seasoncode=E2000
2000,ZAD,KK Zadar,http://www.euroleague.net/competition/teams/showteam?clubcode=ZAD&seasoncode=E2000
2000,LUG,Lugano Snakes,http://www.euroleague.net/competition/teams/showteam?clubcode=LUG&seasoncode=E2000
2000,VER,Muller Verona,http://www.euroleague.net/competition/teams/showteam?clubcode=VER&seasoncode=E2000
2000,OLY,Olympiakos,http://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2000
2000,FRA,Opel Skyliners,http://www.euroleague.net/competition/teams/showteam?clubcode=FRA&seasoncode=E2000
2000,OVA,Ovarense Aerosoles,http://www.euroleague.net/competition/teams/showteam?clubcode=OVA&seasoncode=E2000
2000,FOR,PAF Bologna,http://www.euroleague.net/competition/teams/showteam?clubcode=FOR&seasoncode=E2000
2000,PAO,PAOK,http://www.euroleague.net/competition/teams/showteam?clubcode=PAO&seasoncode=E2000     
2000,PER,Peristeri,http://www.euroleague.net/competition/teams/showteam?clubcode=PER&seasoncode=E2000
2000,MAD,Real Madrid,http://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2000
2000,CHA,Spirou Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=CHA&seasoncode=E2000
2000,PET,St. Petersburg Lions,http://www.euroleague.net/competition/teams/showteam?clubcode=PET&seasoncode=E2000
2000,BAS,Tau Ceramica,http://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2000
2000,LJU,Union Olimpija,http://www.euroleague.net/competition/teams/showteam?clubcode=LJU&seasoncode=E2000
2000,ZAL,Zalgiris,http://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2000
2001,AEK,AEK Athens,http://www.euroleague.net/competition/teams/showteam?clubcode=AEK&seasoncode=E2001
2001,BER,Alba Berlin,http://www.euroleague.net/competition/teams/showteam?clubcode=BER&seasoncode=E2001
2001,ASV,Asvel Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=ASV&seasoncode=E2001
2001,TRE,Benetton Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=TRE&seasoncode=E2001
2001,CIB,Cibona VIP,http://www.euroleague.net/competition/teams/showteam?clubcode=CIB&seasoncode=E2001
2001,CSK,CSKA Moscow,http://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2001
2001,IST,Efes Pilsen,http://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2001
2001,BAR,FC Barcelona,http://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2001
2001,WRO,Idea Slask,http://www.euroleague.net/competition/teams/showteam?clubcode=WRO&seasoncode=E2001
2001,VIR,Kinder Bologna,http://www.euroleague.net/competition/teams/showteam?clubcode=VIR&seasoncode=E2001
2001,LON,Kinder London Towers,http://www.euroleague.net/competition/teams/showteam?clubcode=LON&seasoncode=E2001
2001,BUD,KK Buducnost,http://www.euroleague.net/competition/teams/showteam?clubcode=BUD&seasoncode=E2001
2001,ZAD,KK Zadar,http://www.euroleague.net/competition/teams/showteam?clubcode=ZAD&seasoncode=E2001
2001,MES,KRKA Novo Mesto,http://www.euroleague.net/competition/teams/showteam?clubcode=MES&seasoncode=E2001
2001,TEL,Maccabi Elite,http://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2001
2001,OLY,Olympiacos,http://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2001
2001,FRA,Opel Skyliners,http://www.euroleague.net/competition/teams/showteam?clubcode=FRA&seasoncode=E2001
2001,PAN,Panathinaikos,http://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2001
2001,PAR,Partizan,http://www.euroleague.net/competition/teams/showteam?clubcode=PAR&seasoncode=E2001
2001,PAU,Pau-Orthez,http://www.euroleague.net/competition/teams/showteam?clubcode=PAU&seasoncode=E2001
2001,PER,Peristeri,http://www.euroleague.net/competition/teams/showteam?clubcode=PER&seasoncode=E2001
2001,MAD,Real Madrid,http://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2001
2001,PES,Scavolini Pesaro,http://www.euroleague.net/competition/teams/showteam?clubcode=PES&seasoncode=E2001
2001,FOR,Skipper Bologna,http://www.euroleague.net/competition/teams/showteam?clubcode=FOR&seasoncode=E2001
2001,CHA,Spirou Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=CHA&seasoncode=E2001
2001,BAS,Tau Ceramica,http://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2001
2001,OOS,Telindus Oostende,http://www.euroleague.net/competition/teams/showteam?clubcode=OOS&seasoncode=E2001
2001,ULK,Ulker,http://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2001
2001,MAL,Unicaja,http://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2001
2001,LJU,Union Olimpija,http://www.euroleague.net/competition/teams/showteam?clubcode=LJU&seasoncode=E2001
2001,PEM,Ural Great,http://www.euroleague.net/competition/teams/showteam?clubcode=PEM&seasoncode=E2001
2001,ZAL,Zalgiris,http://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2001
2002,AEK,AEK Athens,http://www.euroleague.net/competition/teams/showteam?clubcode=AEK&seasoncode=E2002
2002,BER,Alba Berlin,http://www.euroleague.net/competition/teams/showteam?clubcode=BER&seasoncode=E2002
2002,ASV,Asvel Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=ASV&seasoncode=E2002
2002,TRE,Benetton Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=TRE&seasoncode=E2002
2002,CIB,Cibona VIP,http://www.euroleague.net/competition/teams/showteam?clubcode=CIB&seasoncode=E2002
2002,CSK,CSKA Moscow,http://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2002
2002,IST,Efes Pilsen,http://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2002
2002,BAR,FC Barcelona,http://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2002
2002,WRO,Idea Slask,http://www.euroleague.net/competition/teams/showteam?clubcode=WRO&seasoncode=E2002
2002,BUD,KK Buducnost,http://www.euroleague.net/competition/teams/showteam?clubcode=BUD&seasoncode=E2002
2002,TEL,Maccabi Elite,http://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2002
2002,SIE,Montepaschi Siena,http://www.euroleague.net/competition/teams/showteam?clubcode=SIE&seasoncode=E2002
2002,OLY,Olympiacos,http://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2002
2002,PAN,Panathinaikos,http://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2002
2002,PAR,Partizan,http://www.euroleague.net/competition/teams/showteam?clubcode=PAR&seasoncode=E2002
2002,PAU,Pau-Orthez,http://www.euroleague.net/competition/teams/showteam?clubcode=PAU&seasoncode=E2002
2002,MAD,Real Madrid,http://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2002
2002,FOR,Skipper Bologna,http://www.euroleague.net/competition/teams/showteam?clubcode=FOR&seasoncode=E2002
2002,BAS,Tau Ceramica,http://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2002
2002,ULK,Ulker,http://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2002
2002,MAL,Unicaja,http://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2002
2002,LJU,Union Olimpija,http://www.euroleague.net/competition/teams/showteam?clubcode=LJU&seasoncode=E2002
2002,VIR,Virtus Bologna,http://www.euroleague.net/competition/teams/showteam?clubcode=VIR&seasoncode=E2002
2002,ZAL,Zalgiris,http://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2002
2003,AEK,AEK Athens,http://www.euroleague.net/competition/teams/showteam?clubcode=AEK&seasoncode=E2003
2003,BER,Alba Berlin,http://www.euroleague.net/competition/teams/showteam?clubcode=BER&seasoncode=E2003
2003,ASV,Asvel Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=ASV&seasoncode=E2003
2003,TRE,Benetton Basket,http://www.euroleague.net/competition/teams/showteam?clubcode=TRE&seasoncode=E2003
2003,CIB,Cibona VIP,http://www.euroleague.net/competition/teams/showteam?clubcode=CIB&seasoncode=E2003
