2014,BER,1,L,home,CSKA Moscow,vs CSKA Moscow,http://www.euroleague.net/main/results/showgame?gamecode=4&seasoncode=E2014,4,68,84,October 17
2014,BER,2,L,away,Unicaja Malaga,at Unicaja Malaga,http://www.euroleague.net/main/results/showgame?gamecode=16&seasoncode=E2014,16,87,84,October 24
2014,BER,3,L,home,Maccabi Electra Tel Aviv,vs Maccabi Electra Tel Aviv,http://www.euroleague.net/main/results/showgame?gamecode=28&seasoncode=E2014,28,69,84,October 30
2014,BER,4,W,home,Limoges CSP,vs Limoges CSP,http://www.euroleague.net/main/results/showgame?gamecode=40&seasoncode=E2014,40,89,66,November 07
2014,BER,5,W,away,Cedevita Zagreb,at Cedevita Zagreb,http://www.euroleague.net/main/results/showgame?gamecode=52&seasoncode=E2014,52,67,80,November 14
2014,BER,6,L,away,CSKA Moscow,at CSKA Moscow,http://www.euroleague.net/main/results/showgame?gamecode=64&seasoncode=E2014,64,95,66,November 20
2014,BER,7,W,home,Unicaja Malaga,vs Unicaja Malaga,http://www.euroleague.net/main/results/showgame?gamecode=76&seasoncode=E2014,76,79,78,November 27
2014,BER,8,L,away,Maccabi Electra Tel Aviv,at Maccabi Electra Tel Aviv,http://www.euroleague.net/main/results/showgame?gamecode=88&seasoncode=E2014,88,95,89,December 04
2014,BER,9,W,away,Limoges CSP,at Limoges CSP,http://www.euroleague.net/main/results/showgame?gamecode=100&seasoncode=E2014,100,65,71,December 12
2014,BER,10,L,home,Cedevita Zagreb,vs Cedevita Zagreb,http://www.euroleague.net/main/results/showgame?gamecode=112&seasoncode=E2014,112,67,70,December 19
2014,BER,11,W,home,FC Barcelona,vs FC Barcelona,http://www.euroleague.net/main/results/showgame?gamecode=123&seasoncode=E2014,123,80,70,January 02
2014,BER,12,L,away,Zalgiris Kaunas,at Zalgiris Kaunas,http://www.euroleague.net/main/results/showgame?gamecode=131&seasoncode=E2014,131,75,62,January 09
2014,BER,13,L,home,Real Madrid,vs Real Madrid,http://www.euroleague.net/main/results/showgame?gamecode=138&seasoncode=E2014,138,61,79,January 15
2014,BER,14,W,away,Galatasaray Liv Hospital Istanbul,at Galatasaray Liv Hospital Istanbul,http://www.euroleague.net/main/results/showgame?gamecode=148&seasoncode=E2014,148,65,75,January 22
2014,BER,15,L,away,Crvena Zvezda Telekom Belgrade,at Crvena Zvezda Telekom Belgrade,http://www.euroleague.net/main/results/showgame?gamecode=153&seasoncode=E2014,153,86,69,January 29
2014,BER,16,L,home,Panathinaikos Athens,vs Panathinaikos Athens,http://www.euroleague.net/main/results/showgame?gamecode=164&seasoncode=E2014,164,59,65,February 06
2014,BER,17,W,away,Maccabi Electra Tel Aviv,at Maccabi Electra Tel Aviv,http://www.euroleague.net/main/results/showgame?gamecode=170&seasoncode=E2014,170,59,66,February 12
2014,BER,18,L,away,FC Barcelona,at FC Barcelona,http://www.euroleague.net/main/results/showgame?gamecode=179&seasoncode=E2014,179,92,82,February 27
2014,BER,19,W,home,Zalgiris Kaunas,vs Zalgiris Kaunas,http://www.euroleague.net/main/results/showgame?gamecode=187&seasoncode=E2014,187,80,72,March 04
2014,BER,20,L,away,Real Madrid,at Real Madrid,http://www.euroleague.net/main/results/showgame?gamecode=194&seasoncode=E2014,194,93,62,March 12
2014,BER,21,W,home,Galatasaray Liv Hospital Istanbul,vs Galatasaray Liv Hospital Istanbul,http://www.euroleague.net/main/results/showgame?gamecode=204&seasoncode=E2014,204,75,68,March 19
2014,BER,22,"",home,Crvena Zvezda Telekom Belgrade,vs Crvena Zvezda Telekom Belgrade,http://www.euroleague.net/main/results/showgame?gamecode=209&seasoncode=E2014,209,,,March 26
2014,BER,23,"",away,Panathinaikos Athens,at Panathinaikos Athens,http://www.euroleague.net/main/results/showgame?gamecode=220&seasoncode=E2014,220,,,April 02
2014,BER,24,"",home,Maccabi Electra Tel Aviv,vs Maccabi Electra Tel Aviv,http://www.euroleague.net/main/results/showgame?gamecode=226&seasoncode=E2014,226,,,April 09
2014,IST,1,W,home,Unics Kazan,vs Unics Kazan,http://www.euroleague.net/main/results/showgame?gamecode=3&seasoncode=E2014,3,82,76,
2014,IST,2,W,away,Dinamo Banco di Sardegna Sassari,at Dinamo Banco di Sardegna Sassari,http://www.euroleague.net/main/results/showgame?gamecode=14&seasoncode=E2014,14,75,82,
2014,IST,3,L,home,Zalgiris Kaunas,vs Zalgiris Kaunas,http://www.euroleague.net/main/results/showgame?gamecode=26&seasoncode=E2014,26,62,65,
2014,IST,4,W,away,Nizhny Novgorod,at Nizhny Novgorod,http://www.euroleague.net/main/results/showgame?gamecode=39&seasoncode=E2014,39,66,76,
2014,IST,5,W,home,Real Madrid,vs Real Madrid,http://www.euroleague.net/main/results/showgame?gamecode=49&seasoncode=E2014,49,75,73,
2014,IST,6,L,away,Unics Kazan,at Unics Kazan,http://www.euroleague.net/main/results/showgame?gamecode=63&seasoncode=E2014,63,67,64,
2014,IST,7,W,home,Dinamo Banco di Sardegna Sassari,vs Dinamo Banco di Sardegna Sassari,http://www.euroleague.net/main/results/showgame?gamecode=74&seasoncode=E2014,74,85,62,
2014,IST,8,W,away,Zalgiris Kaunas,at Zalgiris Kaunas,http://www.euroleague.net/main/results/showgame?gamecode=86&seasoncode=E2014,86,57,66,
2014,IST,9,L,home,Nizhny Novgorod,vs Nizhny Novgorod,http://www.euroleague.net/main/results/showgame?gamecode=99&seasoncode=E2014,99,61,65,
2014,IST,10,L,away,Real Madrid,at Real Madrid,http://www.euroleague.net/main/results/showgame?gamecode=109&seasoncode=E2014,109,90,70,
2014,IST,11,W,away,Laboral Kutxa Vitoria,at Laboral Kutxa Vitoria,http://www.euroleague.net/main/results/showgame?gamecode=128&seasoncode=E2014,128,67,72,
2014,IST,12,W,home,Unicaja Malaga,vs Unicaja Malaga,http://www.euroleague.net/main/results/showgame?gamecode=133&seasoncode=E2014,133,74,70,
2014,IST,13,L,home,CSKA Moscow,vs CSKA Moscow,http://www.euroleague.net/main/results/showgame?gamecode=144&seasoncode=E2014,144,69,78,
2014,IST,14,L,away,Nizhny Novgorod,at Nizhny Novgorod,http://www.euroleague.net/main/results/showgame?gamecode=150&seasoncode=E2014,150,109,90,
2014,IST,15,W,home,Olympiacos Piraeus,vs Olympiacos Piraeus,http://www.euroleague.net/main/results/showgame?gamecode=159&seasoncode=E2014,159,84,70,
2014,IST,16,W,away,EA7 Emporio Armani Milan,at EA7 Emporio Armani Milan,http://www.euroleague.net/main/results/showgame?gamecode=167&seasoncode=E2014,167,71,73,
2014,IST,17,L,home,Fenerbahce Ulker Istanbul,vs Fenerbahce Ulker Istanbul,http://www.euroleague.net/main/results/showgame?gamecode=174&seasoncode=E2014,174,71,77,
2014,IST,18,L,home,Laboral Kutxa Vitoria,vs Laboral Kutxa Vitoria,http://www.euroleague.net/main/results/showgame?gamecode=184&seasoncode=E2014,184,84,87,
2014,IST,19,L,away,Unicaja Malaga,at Unicaja Malaga,http://www.euroleague.net/main/results/showgame?gamecode=189&seasoncode=E2014,189,93,90,
2014,IST,20,L,away,CSKA Moscow,at CSKA Moscow,http://www.euroleague.net/main/results/showgame?gamecode=200&seasoncode=E2014,200,88,83,
2014,IST,21,W,home,Nizhny Novgorod,vs Nizhny Novgorod,http://www.euroleague.net/main/results/showgame?gamecode=206&seasoncode=E2014,206,79,75,
