year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2014,A&M-Corpus Christi,26172,Western Ill.,771,11/08/2013,66,60,Home,"",1 OT,540
2014,A&M-Corpus Christi,26172,Fairfield,220,11/09/2013,55,58,Home,"",-,402
2014,A&M-Corpus Christi,26172,Southern Utah,667,11/14/2013,67,74,Home,"",-,480
2014,A&M-Corpus Christi,26172,Belmont,14927,11/19/2013,72,62,Away,"",-,557
2014,A&M-Corpus Christi,26172,Tennessee St.,691,11/21/2013,76,74,Away,"",-,518
2014,A&M-Corpus Christi,26172,Texas St.,670,11/27/2013,68,60,Away,"",-,929
2014,A&M-Corpus Christi,26172,UTSA,706,12/05/2013,50,55,Home,"",1 OT,880
2014,A&M-Corpus Christi,26172,Tex.-Pan American,536,12/08/2013,68,54,Home,"",-,"1,348"
2014,A&M-Corpus Christi,26172,Texas Southern,699,12/19/2013,71,69,Away,"",-,287
2014,A&M-Corpus Christi,26172,Texas-Arlington,702,12/21/2013,64,75,Away,"",-,"1,137"
2014,A&M-Corpus Christi,26172,Huston-Tillotson,,12/30/2013,84,64,Home,"",-,901
2014,A&M-Corpus Christi,26172,Central Ark.,1004,01/02/2014,62,66,Away,"",-,622
2014,A&M-Corpus Christi,26172,Oral Roberts,527,01/04/2014,58,53,Away,"",-,"1,127"
2014,A&M-Corpus Christi,26172,Northwestern St.,508,01/09/2014,59,65,Home,"",-,"1,220"
2014,A&M-Corpus Christi,26172,Stephen F. Austin,676,01/11/2014,51,58,Home,"",-,"1,295"
2014,A&M-Corpus Christi,26172,McNeese St.,402,01/16/2014,51,79,Away,"",-,537
2014,A&M-Corpus Christi,26172,Nicholls St.,483,01/18/2014,60,67,Away,"",-,243
2014,A&M-Corpus Christi,26172,Southeastern La.,655,01/23/2014,83,54,Home,"",-,"1,194"
2014,A&M-Corpus Christi,26172,New Orleans,474,01/25/2014,97,44,Home,"",-,"1,810"
2014,A&M-Corpus Christi,26172,Sam Houston St.,624,01/30/2014,76,79,Away,"",-,789
2014,A&M-Corpus Christi,26172,Lamar,346,02/01/2014,72,87,Away,"",-,808
2014,A&M-Corpus Christi,26172,Incarnate Word,2743,02/06/2014,60,56,Away,"",-,316
2014,A&M-Corpus Christi,26172,Abilene Christian,2,02/08/2014,74,71,Away,"",-,"1,025"
2014,A&M-Corpus Christi,26172,Central Ark.,1004,02/13/2014,45,42,Home,"",-,"1,721"
2014,A&M-Corpus Christi,26172,Oral Roberts,527,02/15/2014,61,53,Home,"",-,"1,255"
2014,A&M-Corpus Christi,26172,Houston Baptist,287,02/22/2014,74,62,Away,"",-,303
2014,A&M-Corpus Christi,26172,Houston Baptist,287,03/01/2014,90,65,Home,"",-,"1,002"
2014,A&M-Corpus Christi,26172,McNeese St.,402,03/06/2014,74,69,Home,"",-,"1,233"
2014,A&M-Corpus Christi,26172,Nicholls St.,483,03/08/2014,59,55,Home,"",-,"1,236"
2014,A&M-Corpus Christi,26172,McNeese St.,402,03/13/2014,73,78,Neutral,"Katy, TX",-,819
2014,Abilene Christian,2,Texas Lutheran,1400,11/08/2013,111,73,Home,"",-,608
2014,Abilene Christian,2,Wayland Baptist,,11/11/2013,79,59,Home,"",-,411
2014,Abilene Christian,2,Angelo St.,25,11/14/2013,87,41,Home,"",-,441
2014,Abilene Christian,2,Northwood (TX),,11/19/2013,105,44,Home,"",-,319
2014,Abilene Christian,2,North Texas,497,11/23/2013,50,64,Away,"",-,680
2014,Abilene Christian,2,Grand Canyon,1104,11/24/2013,57,70,Neutral,"Denton, TX",-,127
2014,Abilene Christian,2,Texas-Arlington,702,11/27/2013,79,72,Away,"",-,781
2014,Abilene Christian,2,Tex. A&M-Commerce,199,12/03/2013,92,64,Home,"",-,"1,223"
2014,Abilene Christian,2,Tulsa,719,12/14/2013,61,81,Away,"",-,407
2014,Abilene Christian,2,Texas Wesleyan,,12/17/2013,93,69,Home,"",-,216
2014,Abilene Christian,2,TCU,698,12/18/2013,55,82,Away,"",-,"2,063"
2014,Abilene Christian,2,Fla. Atlantic,229,12/20/2013,63,67,Neutral,"Lubbock, TX",-,"3,419"
2014,Abilene Christian,2,Jacksonville,316,12/21/2013,76,72,Neutral,"Lubbock, TX",-,"4,328"
2014,Abilene Christian,2,Texas Tech,700,12/22/2013,58,57,Away,"",-,"4,089"
2014,Abilene Christian,2,UTSA,706,01/04/2014,58,63,Away,"",-,448
2014,Abilene Christian,2,New Orleans,474,01/09/2014,88,44,Away,"",-,583
2014,Abilene Christian,2,Oral Roberts,527,01/16/2014,70,56,Home,"",-,816
2014,Abilene Christian,2,Central Ark.,1004,01/18/2014,54,67,Home,"",-,318
2014,Abilene Christian,2,Lamar,346,01/23/2014,83,85,Home,"",-,623
2014,Abilene Christian,2,Sam Houston St.,624,01/25/2014,73,67,Home,"",-,"1,250"
2014,Abilene Christian,2,Stephen F. Austin,676,01/30/2014,59,80,Away,"",-,"1,741"
2014,Abilene Christian,2,Northwestern St.,508,02/01/2014,72,76,Away,"",-,"1,031"
2014,Abilene Christian,2,Houston Baptist,287,02/06/2014,82,70,Home,"",-,897
2014,Abilene Christian,2,A&M-Corpus Christi,26172,02/08/2014,71,74,Home,"",-,"1,025"
2014,Abilene Christian,2,Incarnate Word,2743,02/13/2014,73,67,Away,"",-,456
2014,Abilene Christian,2,Arlington Baptist,,02/18/2014,108,56,Home,"",-,"1,018"
2014,Abilene Christian,2,Nicholls St.,483,02/27/2014,78,62,Away,"",-,105
2014,Abilene Christian,2,McNeese St.,402,03/01/2014,64,71,Away,"",-,571
2014,Abilene Christian,2,Southeastern La.,655,03/03/2014,96,82,Away,"",-,230
2014,Abilene Christian,2,Incarnate Word,2743,03/08/2014,90,79,Home,"",-,"1,382"
