year,team_id,team_name,wins,losses,ties,total_games
2011,26172,A&M-Corpus Chris,2,27,0,29
2011,2,Abilene Christian,11,16,0,27
2011,30123,Academy of Art,11,14,0,25
2011,929,Adams St.,23,10,0,33
2011,3,Adelphi,8,18,0,26
2011,4,Adrian,7,18,0,25
2011,11324,Agnes Scott,15,13,0,28
2011,721,Air Force,9,22,0,31
2011,5,Akron,14,16,0,30
2011,10,Ala.-Huntsville,11,15,0,26
2011,8,Alabama,18,15,0,33
2011,6,Alabama A&M,15,14,0,29
2011,7,Alabama St.,8,22,0,30
2011,11,Alas. Anchorage,27,7,0,34
2011,12,Alas. Fairbanks,1,24,0,25
2011,14,Albany (NY),16,14,0,30
2011,13,Albany St. (GA),17,12,0,29
2011,2798,Albertus Magnus,8,14,0,22
2011,15,Albion,14,13,0,27
2011,16,Albright,8,16,0,24
2011,17,Alcorn,13,15,0,28
2011,934,Alderson-Broaddus,2,25,0,27
2011,18,Alfred,10,15,0,25
2011,19,Allegheny,17,10,0,27
2011,21,Alma,3,22,0,25
2011,938,Alvernia,14,14,0,28
2011,28746,Alverno,11,14,0,25
2011,23,American,22,9,0,31
2011,22,American Int'l,19,10,0,29
2011,24,Amherst,32,1,0,33
2011,939,Anderson (IN),7,17,0,24
2011,13028,Anderson (SC),11,16,0,27
2011,25,Angelo St.,17,10,0,27
2011,26,Anna Maria,7,18,0,25
2011,27,Appalachian St.,25,7,0,32
2011,966,Arcadia,7,18,0,25
2011,29,Arizona,21,12,0,33
2011,28,Arizona St.,20,11,0,31
2011,30105,Ark.-Fort Smith,21,5,0,26
2011,8411,Ark.-Monticello,6,20,0,26
2011,2678,Ark.-Pine Bluff,1,28,0,29
2011,31,Arkansas,22,12,0,34
2011,30,Arkansas St.,18,14,0,32
2011,947,Arkansas Tech,30,3,0,33
2011,33,Armstrong,8,18,0,26
2011,725,Army,13,16,0,29
2011,35,Ashland,19,10,0,29
2011,36,Assumption,22,8,0,30
2011,37,Auburn,16,16,0,32
2011,38,Augsburg,5,20,0,25
2011,39,Augusta St.,8,18,0,26
2011,40,Augustana (IL),7,18,0,25
2011,41,Augustana (SD),20,10,0,30
2011,42,Aurora,6,19,0,25
2011,953,Austin,7,17,0,24
2011,43,Austin Peay,15,18,0,33
2011,44,Averett,14,12,0,26
2011,45,Babson,30,1,0,31
2011,46,Baldwin Wallace,18,8,0,26
2011,47,Ball St.,9,21,0,30
2011,958,Baptist Bible (PA),15,11,0,26
2011,962,Bard,4,21,0,25
2011,49,Barry,12,15,0,27
2011,15646,Barton,26,5,0,31
2011,58,Baruch,23,6,0,29
2011,50,Bates,17,8,0,25
2011,26520,Bay Path,0,25,0,25
2011,51,Baylor,34,3,0,37
2011,26107,Becker,11,15,0,26
2011,52,Bellarmine,11,16,0,27
2011,14927,Belmont,11,20,0,31
2011,2683,Belmont Abbey,12,15,0,27
2011,53,Beloit,8,15,0,23
2011,54,Bemidji St.,7,19,0,26
2011,55,Benedict,18,10,0,28
2011,296,Benedictine (IL),16,10,0,26
2011,14770,Bennett,4,4,0,8
2011,56,Bentley,28,5,0,33
2011,973,Berry,13,10,0,23
2011,59,Bethany (WV),13,13,0,26
2011,30038,Bethany Lutheran,9,15,0,24
2011,60,Bethel (MN),14,11,0,25
2011,61,Bethune-Cookman,13,16,0,29
2011,62,Binghamton,19,12,0,31
2011,28593,Birmingham-So.,15,10,0,25
2011,64,Blackburn,10,15,0,25
2011,984,Bloomfield,19,9,0,28
2011,65,Bloomsburg,22,6,0,28
2011,985,Bluefield St.,3,24,0,27
2011,987,Bluffton,10,15,0,25
2011,66,Boise St.,12,19,0,31
2011,67,Boston College,20,13,0,33
2011,68,Boston U.,17,14,0,31
2011,69,Bowdoin,24,6,0,30
2011,70,Bowie St.,18,10,0,28
2011,71,Bowling Green,28,5,0,33
2011,72,Bradley,15,16,0,31
2011,73,Brandeis,12,13,0,25
2011,30094,Brevard,6,22,0,28
2011,74,Bridgeport,17,14,0,31
2011,75,Bridgewater (VA),22,4,0,26
2011,76,Bridgewater St.,19,8,0,27
2011,78,Brockport,6,20,0,26
2011,79,Brooklyn,17,12,0,29
2011,80,Brown,10,18,0,28
2011,81,Bryant,10,19,0,29
2011,82,Bryn Mawr,0,24,0,24
2011,83,Bucknell,11,17,0,28
2011,84,Buena Vista,12,14,0,26
2011,86,Buffalo,16,16,0,32
2011,85,Buffalo St.,15,10,0,25
2011,87,Butler,20,14,0,34
2011,77,BYU,25,9,0,34
2011,2685,BYU-Hawaii,6,19,0,25
2011,362,LIU Post,17,13,0,30
2011,88,Cabrini,10,15,0,25
2011,105,Cal Lutheran,14,11,0,25
2011,90,Cal Poly,18,13,0,31
2011,91,Cal Poly Pomona,28,5,0,33
