year,team_id,team_name,wins,losses,ties,total_games
2006,26172,A&M-Corpus Chris,20,8,0,28
2006,2,Abilene Christian,8,19,0,27
2006,929,Adams St.,13,15,0,28
2006,3,Adelphi,27,5,0,32
2006,4,Adrian,9,17,0,26
2006,721,Air Force,24,7,0,31
2006,5,Akron,23,10,0,33
2006,10,Ala.-Huntsville,22,8,0,30
2006,8,Alabama,18,13,0,31
2006,6,Alabama A&M,13,13,0,26
2006,7,Alabama St.,12,18,0,30
2006,11,Alas. Anchorage,19,12,0,31
2006,12,Alas. Fairbanks,17,10,0,27
2006,14,Albany (NY),21,11,0,32
2006,13,Albany St. (GA),16,13,0,29
2006,2798,Albertus Magnus,4,21,0,25
2006,15,Albion,20,6,0,26
2006,16,Albright,19,9,0,28
2006,17,Alcorn,8,20,0,28
2006,934,Alderson Broaddus,24,7,0,31
2006,18,Alfred,12,13,0,25
2006,19,Allegheny,11,14,0,25
2006,21,Alma,10,16,0,26
2006,938,Alvernia,23,5,0,28
2006,23,American,12,17,0,29
2006,22,American Int'l,13,15,0,28
2006,24,Amherst,28,4,0,32
2006,939,Anderson (IN),8,18,0,26
2006,13028,Anderson (SC),6,21,0,27
2006,25,Angelo St.,8,19,0,27
2006,26,Anna Maria,3,22,0,25
2006,27,Appalachian St.,14,16,0,30
2006,966,Arcadia,16,11,0,27
2006,29,Arizona,20,13,0,33
2006,28,Arizona St.,11,17,0,28
2006,8411,Ark.-Monticello,21,11,0,32
2006,2678,Ark.-Pine Bluff,13,16,0,29
2006,31,Arkansas,22,10,0,32
2006,30,Arkansas St.,12,18,0,30
2006,947,Arkansas Tech,11,16,0,27
2006,33,Armstrong,23,8,0,31
2006,725,Army,5,22,0,27
2006,35,Ashland,19,10,0,29
2006,36,Assumption,7,20,0,27
2006,37,Auburn,12,16,0,28
2006,38,Augsburg,4,21,0,25
2006,40,Augustana (IL),23,6,0,29
2006,41,Augustana (SD),12,16,0,28
2006,42,Aurora,16,11,0,27
2006,953,Austin,3,22,0,25
2006,43,Austin Peay,17,14,0,31
2006,44,Averett,20,8,0,28
2006,45,Babson,9,17,0,26
2006,94,Bakersfield,21,8,0,29
2006,46,Baldwin Wallace,25,5,0,30
2006,47,Ball St.,10,18,0,28
2006,958,Baptist Bible (PA),24,6,0,30
2006,962,Bard,4,21,0,25
2006,49,Barry,15,15,0,30
2006,15646,Barton,28,4,0,32
