year,team_id,team_name,wins,losses,ties,total_games
2012,26172,A&M-Corpus Chris,9,20,0,29
2012,2,Abilene Christian,12,14,0,26
2012,30123,Academy of Art,16,10,0,26
2012,929,Adams St.,7,19,0,26
2012,3,Adelphi,9,17,0,26
2012,4,Adrian,11,13,0,24
2012,11324,Agnes Scott,8,16,0,24
2012,721,Air Force,6,24,1,31
2012,5,Akron,14,18,0,32
2012,10,Ala.-Huntsville,23,7,0,30
2012,8,Alabama,12,19,0,31
2012,6,Alabama A&M,17,12,0,29
2012,7,Alabama St.,14,14,0,28
2012,11,Alas. Anchorage,30,5,0,35
2012,12,Alas. Fairbanks,6,22,0,28
2012,14,Albany (NY),23,10,0,33
2012,13,Albany St. (GA),11,17,0,28
2012,2798,Albertus Magnus,14,12,0,26
2012,15,Albion,18,8,0,26
2012,16,Albright,6,19,0,25
2012,17,Alcorn,14,20,0,34
2012,934,Alderson-Broaddus,6,21,0,27
2012,18,Alfred,8,17,0,25
2012,19,Allegheny,15,11,0,26
2012,21,Alma,7,20,0,27
2012,938,Alvernia,12,13,0,25
2012,28746,Alverno,9,16,0,25
2012,23,American,23,8,0,31
2012,22,American Int'l,13,15,0,28
2012,24,Amherst,31,2,0,33
2012,939,Anderson (IN),7,17,0,24
2012,13028,Anderson (SC),10,17,0,27
2012,25,Angelo St.,13,15,0,28
2012,26,Anna Maria,5,20,0,25
2012,27,Appalachian St.,27,7,0,34
2012,966,Arcadia,3,21,0,24
2012,29,Arizona,15,17,0,32
2012,28,Arizona St.,20,12,0,32
2012,30105,Ark.-Fort Smith,19,9,0,28
2012,8411,Ark.-Monticello,11,16,0,27
2012,2678,Ark.-Pine Bluff,1,29,0,30
2012,31,Arkansas,24,9,0,33
2012,30,Arkansas St.,12,18,0,30
2012,947,Arkansas Tech,22,4,0,26
2012,33,Armstrong,13,13,0,26
2012,725,Army,14,16,0,30
2012,35,Ashland,33,2,0,35
2012,36,Assumption,17,10,0,27
2012,37,Auburn,13,17,0,30
2012,38,Augsburg,14,11,0,25
2012,39,Augusta St.,12,15,0,27
2012,40,Augustana (IL),11,14,0,25
2012,41,Augustana (SD),24,7,0,31
2012,42,Aurora,2,23,0,25
2012,953,Austin,4,21,0,25
2012,43,Austin Peay,9,22,0,31
2012,44,Averett,11,15,0,26
2012,45,Babson,26,3,0,29
2012,46,Baldwin Wallace,17,10,0,27
2012,47,Ball St.,9,21,0,30
2012,958,Baptist Bible (PA),18,8,0,26
2012,962,Bard,1,24,0,25
2012,49,Barry,18,9,0,27
2012,15646,Barton,21,9,0,30
2012,58,Baruch,19,10,0,29
2012,50,Bates,11,13,0,24
2012,26520,Bay Path,6,17,0,23
2012,51,Baylor,40,0,0,40
2012,26107,Becker,8,18,0,26
2012,52,Bellarmine,13,14,0,27
2012,14927,Belmont,12,18,0,30
2012,2683,Belmont Abbey,12,16,0,28
2012,53,Beloit,5,18,0,23
2012,54,Bemidji St.,9,18,0,27
2012,55,Benedict,19,9,0,28
2012,296,Benedictine (IL),10,16,0,26
2012,56,Bentley,31,4,0,35
2012,973,Berry,8,14,0,22
2012,59,Bethany (WV),17,12,0,29
2012,30038,Bethany Lutheran,8,18,0,26
2012,60,Bethel (MN),14,12,0,26
2012,61,Bethune-Cookman,10,19,0,29
2012,62,Binghamton,13,18,0,31
2012,28593,Birmingham-So.,14,12,0,26
2012,64,Blackburn,0,25,0,25
2012,984,Bloomfield,12,15,0,27
2012,65,Bloomsburg,26,6,0,32
2012,985,Bluefield St.,7,22,0,29
2012,987,Bluffton,8,17,0,25
2012,66,Boise St.,15,16,0,31
2012,67,Boston College,7,23,0,30
2012,68,Boston U.,23,9,0,32
2012,69,Bowdoin,21,8,0,29
2012,70,Bowie St.,9,16,0,25
2012,71,Bowling Green,24,7,0,31
2012,72,Bradley,18,16,0,34
2012,73,Brandeis,9,16,0,25
2012,30094,Brevard,6,20,0,26
2012,74,Bridgeport,8,18,0,26
2012,75,Bridgewater (VA),15,11,0,26
2012,76,Bridgewater St.,19,8,0,27
2012,78,Brockport,4,21,0,25
2012,79,Brooklyn,22,8,0,30
2012,80,Brown,16,12,0,28
2012,81,Bryant,14,15,0,29
2012,82,Bryn Mawr,0,25,0,25
2012,83,Bucknell,5,25,0,30
2012,84,Buena Vista,11,14,0,25
2012,86,Buffalo,9,22,0,31
2012,85,Buffalo St.,25,3,0,28
2012,87,Butler,13,17,0,30
2012,77,BYU,26,7,0,33
2012,2685,BYU-Hawaii,6,20,0,26
2012,362,LIU Post,21,10,0,31
2012,88,Cabrini,12,14,0,26
2012,105,Cal Lutheran,18,10,0,28
2012,90,Cal Poly,17,15,0,32
2012,91,Cal Poly Pomona,19,9,0,28
2012,94,CSU Bakersfield,7,22,0,29
2012,95,Cal St. Chico,18,11,0,29
2012,92,Cal St. Dom. Hills,3,26,0,29
2012,98,Cal St. East Bay,12,17,0,29
2012,97,Cal St. Fullerton,11,19,0,30
2012,100,Cal St. L.A.,18,12,0,30
2012,30055,Cal St. Monterey Bay,21,9,0,30
2012,101,Cal St. Northridge,17,14,0,31
2012,93,Cal St. San B'dino,9,17,0,26
2012,103,Cal St. Stanislaus,6,20,0,26
2012,995,Caldwell,17,11,0,28
2012,107,California,25,10,0,35
2012,106,California (PA),17,10,0,27
2012,89,Caltech,0,25,0,25
2012,114,Calvin,28,2,0,30
2012,996,Cameron,15,11,0,26
2012,115,Campbell,18,12,0,30
2012,116,Canisius,12,18,0,30
2012,117,Capital,18,9,0,27
2012,118,Carleton,3,22,0,25
2012,119,Carnegie Mellon,9,16,0,25
2012,120,Carroll (WI),13,12,0,25
2012,1000,Carson-Newman,17,11,0,28
2012,121,Carthage,23,8,0,31
2012,122,Case,15,10,0,25
2012,123,Castleton,22,6,0,28
2012,1001,Catawba,19,11,0,30
2012,124,Catholic,22,6,0,28
2012,23624,Cazenovia,5,19,0,24
2012,480,CCNY,5,21,0,26
2012,14795,Cedar Crest,7,18,0,25
2012,125,Centenary (LA),9,18,0,27
2012,12884,Centenary (NJ),14,12,0,26
2012,126,Central (IA),7,18,0,25
2012,1004,Central Ark.,24,7,0,31
2012,127,Central Conn. St.,13,16,0,29
2012,129,Central Mich.,20,16,0,36
2012,130,Central Mo.,20,9,0,29
2012,1009,Central Okla.,16,10,0,26
2012,30049,Central St. (OH),15,12,0,27
2012,1010,Central Wash.,9,17,0,26
2012,132,Centre,26,4,0,30
2012,1012,Chadron St.,8,18,0,26
2012,133,Chaminade,1,23,0,24
2012,134,Chapman,13,12,0,25
2012,1013,Charleston (WV),13,15,0,28
2012,48,Charleston So.,17,15,0,32
2012,458,Charlotte,16,14,0,30
2012,10972,Chatham,4,21,0,25
2012,693,Chattanooga,22,10,0,32
2012,21323,Chestnut Hill,6,20,0,26
2012,135,Cheyney,0,26,0,26
2012,137,Chicago,27,1,0,28
2012,136,Chicago St.,6,24,0,30
2012,8875,Chowan,12,17,0,29
2012,139,Chris. Newport,22,6,0,28
2012,1015,Christian Bros.,5,22,0,27
2012,140,Cincinnati,16,16,0,32
2012,30058,Claflin,6,18,0,24
2012,142,Claremont-M-S,15,11,0,26
2012,143,Clarion,7,19,0,26
2012,145,Clark (MA),16,11,0,27
2012,144,Clark Atlanta,14,13,0,27
2012,146,Clarkson,8,16,0,24
2012,20576,Clayton St.,29,4,0,33
2012,147,Clemson,6,22,0,28
2012,148,Cleveland St.,12,19,0,31
2012,722,Coast Guard,5,19,0,24
2012,149,Coastal Caro.,13,15,0,28
2012,30083,Cobleskill St.,14,12,0,26
2012,150,Coe,21,8,0,29
2012,1023,Coker,11,16,0,27
2012,1014,Col. of Charleston,7,23,0,30
2012,151,Colby,19,7,0,26
