2012,BER,Alba Berlin,/main/results/by-team?seasoncode=E2012&clubcode=BER,0
2012,IST,Anadolu Efes,/main/results/by-team?seasoncode=E2012&clubcode=IST,0
2012,SOP,Asseco Prokom Gdynia,/main/results/by-team?seasoncode=E2012&clubcode=SOP,0
2012,BAR,Barcelona Regal,/main/results/by-team?seasoncode=E2012&clubcode=BAR,0
2012,KHI,BC Khimki Moscow Region,/main/results/by-team?seasoncode=E2012&clubcode=KHI,0
2012,BES,Besiktas JK Istanbul,/main/results/by-team?seasoncode=E2012&clubcode=BES,0
2012,BAM,Brose Baskets Bamberg,/main/results/by-team?seasoncode=E2012&clubcode=BAM,0
2012,BAS,Caja Laboral Vitoria,/main/results/by-team?seasoncode=E2012&clubcode=BAS,0
2012,CED,Cedevita Zagreb,/main/results/by-team?seasoncode=E2012&clubcode=CED,0
2012,CSK,CSKA Moscow,/main/results/by-team?seasoncode=E2012&clubcode=CSK,0
2012,MIL,EA7 Emporio Armani Milan,/main/results/by-team?seasoncode=E2012&clubcode=MIL,0
2012,CHL,Elan Chalon-Sur-Saone,/main/results/by-team?seasoncode=E2012&clubcode=CHL,0
2012,ULK,Fenerbahce Ulker Istanbul,/main/results/by-team?seasoncode=E2012&clubcode=ULK,0
2012,LIE,Lietuvos Rytas Vilnius,/main/results/by-team?seasoncode=E2012&clubcode=LIE,0
2012,TEL,Maccabi Electra Tel Aviv,/main/results/by-team?seasoncode=E2012&clubcode=TEL,0
2012,CTU,Mapooro Cantu,/main/results/by-team?seasoncode=E2012&clubcode=CTU,0
2012,SIE,Montepaschi Siena,/main/results/by-team?seasoncode=E2012&clubcode=SIE,0
2012,OLY,Olympiacos Piraeus,/main/results/by-team?seasoncode=E2012&clubcode=OLY,0
2012,PAN,Panathinaikos Athens,/main/results/by-team?seasoncode=E2012&clubcode=PAN,0
2012,PAR,Partizan mt:s Belgrade,/main/results/by-team?seasoncode=E2012&clubcode=PAR,0
2012,MAD,Real Madrid,/main/results/by-team?seasoncode=E2012&clubcode=MAD,0
2012,MAL,Unicaja Malaga,/main/results/by-team?seasoncode=E2012&clubcode=MAL,0
2012,LJU,Union Olimpija Ljubljana,/main/results/by-team?seasoncode=E2012&clubcode=LJU,0
2012,ZAL,Zalgiris Kaunas,/main/results/by-team?seasoncode=E2012&clubcode=ZAL,0
